utterance_1,utterance_2,utterance_3,utterance_4,label,original
"[2, 6530, 3060, 5576, 3173, 170, 1403, 7801, 3, 5]","[2, 6824, 2925, 5447, 3, 6202, 6492, 2084, 2764, 3093, 2999, 3, 5]","[2, 476, 1413, 5743, 3, 5]","[2, 5733, 134, 134, 3, 5]","[2, 1985, 123, 123, 123, 123, 3, 5]",웅.... [SEP] 
"[2, 6824, 2925, 5447, 3, 6202, 6492, 2084, 2764, 3093, 2999, 3, 5]","[2, 476, 1413, 5743, 3, 5]","[2, 5733, 134, 134, 3, 5]","[2, 1985, 123, 123, 123, 123, 3, 5]","[2, 7650, 123, 123, 123, 123, 3, 2353, 2967, 6720, 2989, 5799, 2960, 2769, 3141, 2071, 5643, 134, 3, 5]",어떡하냐.... [SEP] 책에 나온건 안보고 할수 있겠어? [SEP] 
"[2, 476, 1413, 5743, 3, 5]","[2, 5733, 134, 134, 3, 5]","[2, 1985, 123, 123, 123, 123, 3, 5]","[2, 7650, 123, 123, 123, 123, 3, 2353, 2967, 6720, 2989, 5799, 2960, 2769, 3141, 2071, 5643, 134, 3, 5]","[2, 1792, 3166, 6465, 3241, 123, 123, 123, 3, 5]",아누이ㅣㅣ... [SEP] 
"[2, 5733, 134, 134, 3, 5]","[2, 1985, 123, 123, 123, 123, 3, 5]","[2, 7650, 123, 123, 123, 123, 3, 2353, 2967, 6720, 2989, 5799, 2960, 2769, 3141, 2071, 5643, 134, 3, 5]","[2, 1792, 3166, 6465, 3241, 123, 123, 123, 3, 5]","[2, 5518, 6217, 3380, 3, 5]",많이 힘드냥 [SEP] 
"[2, 1985, 123, 123, 123, 123, 3, 5]","[2, 7650, 123, 123, 123, 123, 3, 2353, 2967, 6720, 2989, 5799, 2960, 2769, 3141, 2071, 5643, 134, 3, 5]","[2, 1792, 3166, 6465, 3241, 123, 123, 123, 3, 5]","[2, 5518, 6217, 3380, 3, 5]","[2, 123, 123, 123, 123, 123, 3, 5]",..... [SEP] 
"[2, 7650, 123, 123, 123, 123, 3, 2353, 2967, 6720, 2989, 5799, 2960, 2769, 3141, 2071, 5643, 134, 3, 5]","[2, 1792, 3166, 6465, 3241, 123, 123, 123, 3, 5]","[2, 5518, 6217, 3380, 3, 5]","[2, 123, 123, 123, 123, 123, 3, 5]","[2, 5829, 1229, 2964, 2938, 134, 3, 5]",시험 몇신데? [SEP] 
"[2, 1792, 3166, 6465, 3241, 123, 123, 123, 3, 5]","[2, 5518, 6217, 3380, 3, 5]","[2, 123, 123, 123, 123, 123, 3, 5]","[2, 5829, 1229, 2964, 2938, 134, 3, 5]","[2, 6945, 119, 119, 119, 3, 5]",6시!!!!!!!!!!!! [SEP] 
"[2, 5518, 6217, 3380, 3, 5]","[2, 123, 123, 123, 123, 123, 3, 5]","[2, 5829, 1229, 2964, 2938, 134, 3, 5]","[2, 6945, 119, 119, 119, 3, 5]","[2, 5485, 5520, 5559, 5780, 544, 7536, 3, 5]",그럼 아직 시간 조금 남았네 [SEP] 
"[2, 123, 123, 123, 123, 123, 3, 5]","[2, 5829, 1229, 2964, 2938, 134, 3, 5]","[2, 6945, 119, 119, 119, 3, 5]","[2, 5485, 5520, 5559, 5780, 544, 7536, 3, 5]","[2, 1985, 5621, 2950, 5620, 6476, 5476, 3, 5]",웅그래서 열심히 하는중이야 [SEP] 
"[2, 5829, 1229, 2964, 2938, 134, 3, 5]","[2, 6945, 119, 119, 119, 3, 5]","[2, 5485, 5520, 5559, 5780, 544, 7536, 3, 5]","[2, 1985, 5621, 2950, 5620, 6476, 5476, 3, 5]","[2, 5634, 6309, 5982, 2950, 2781, 3, 629, 3247, 5766, 3, 5]",그래도 쉬어가면서 해 [SEP] 놀진 말고 [SEP] 
"[2, 6945, 119, 119, 119, 3, 5]","[2, 5485, 5520, 5559, 5780, 544, 7536, 3, 5]","[2, 1985, 5621, 2950, 5620, 6476, 5476, 3, 5]","[2, 5634, 6309, 5982, 2950, 2781, 3, 629, 3247, 5766, 3, 5]","[2, 1795, 3314, 2946, 3060, 3068, 3173, 3, 1985, 536, 5836, 2722, 2963, 5676, 2084, 2723, 3434, 3077, 3592, 3052, 3, 5]",안놀나ㅏㅡㅇ [SEP] 웅 나 아까 푼거 엄청 잘 풀엇다구우ㅜ [SEP] 
"[2, 5485, 5520, 5559, 5780, 544, 7536, 3, 5]","[2, 1985, 5621, 2950, 5620, 6476, 5476, 3, 5]","[2, 5634, 6309, 5982, 2950, 2781, 3, 629, 3247, 5766, 3, 5]","[2, 1795, 3314, 2946, 3060, 3068, 3173, 3, 1985, 536, 5836, 2722, 2963, 5676, 2084, 2723, 3434, 3077, 3592, 3052, 3, 5]","[2, 2084, 2769, 1621, 2071, 5643, 134, 3, 5]",잘 할 수 있겠어? [SEP] 
"[2, 1985, 5621, 2950, 5620, 6476, 5476, 3, 5]","[2, 5634, 6309, 5982, 2950, 2781, 3, 629, 3247, 5766, 3, 5]","[2, 1795, 3314, 2946, 3060, 3068, 3173, 3, 1985, 536, 5836, 2722, 2963, 5676, 2084, 2723, 3434, 3077, 3592, 3052, 3, 5]","[2, 2084, 2769, 1621, 2071, 5643, 134, 3, 5]","[2, 355, 2989, 5510, 7757, 119, 3, 5]",구건 모르겟어! [SEP] 
"[2, 5634, 6309, 5982, 2950, 2781, 3, 629, 3247, 5766, 3, 5]","[2, 1795, 3314, 2946, 3060, 3068, 3173, 3, 1985, 536, 5836, 2722, 2963, 5676, 2084, 2723, 3434, 3077, 3592, 3052, 3, 5]","[2, 2084, 2769, 1621, 2071, 5643, 134, 3, 5]","[2, 355, 2989, 5510, 7757, 119, 3, 5]","[2, 5506, 6945, 2967, 7653, 3, 5]",내일 6시에 응원할게 [SEP] 
"[2, 1795, 3314, 2946, 3060, 3068, 3173, 3, 1985, 536, 5836, 2722, 2963, 5676, 2084, 2723, 3434, 3077, 3592, 3052, 3, 5]","[2, 2084, 2769, 1621, 2071, 5643, 134, 3, 5]","[2, 355, 2989, 5510, 7757, 119, 3, 5]","[2, 5506, 6945, 2967, 7653, 3, 5]","[2, 2500, 2214, 5576, 3, 5]",콜 쥬아ㅏ [SEP] 
"[2, 2084, 2769, 1621, 2071, 5643, 134, 3, 5]","[2, 355, 2989, 5510, 7757, 119, 3, 5]","[2, 5506, 6945, 2967, 7653, 3, 5]","[2, 2500, 2214, 5576, 3, 5]","[2, 6981, 5648, 3, 5]",죽으면 안돼 [SEP] 
"[2, 355, 2989, 5510, 7757, 119, 3, 5]","[2, 5506, 6945, 2967, 7653, 3, 5]","[2, 2500, 2214, 5576, 3, 5]","[2, 6981, 5648, 3, 5]","[2, 5949, 3033, 123, 123, 123, 3, 5]",죽어써... [SEP] 
"[2, 5506, 6945, 2967, 7653, 3, 5]","[2, 2500, 2214, 5576, 3, 5]","[2, 6981, 5648, 3, 5]","[2, 5949, 3033, 123, 123, 123, 3, 5]","[2, 6031, 5447, 3, 5]",왜그래ㅋㅋ [SEP] 
"[2, 2500, 2214, 5576, 3, 5]","[2, 6981, 5648, 3, 5]","[2, 5949, 3033, 123, 123, 123, 3, 5]","[2, 6031, 5447, 3, 5]","[2, 6084, 5921, 3, 5]",피곤해ㅠㅠㅠ [SEP] 
"[2, 6981, 5648, 3, 5]","[2, 5949, 3033, 123, 123, 123, 3, 5]","[2, 6031, 5447, 3, 5]","[2, 6084, 5921, 3, 5]","[2, 1944, 6945, 128, 3424, 6710, 2931, 134, 134, 3, 5]",왜 6시 41분이야?? [SEP] 
"[2, 5949, 3033, 123, 123, 123, 3, 5]","[2, 6031, 5447, 3, 5]","[2, 6084, 5921, 3, 5]","[2, 1944, 6945, 128, 3424, 6710, 2931, 134, 134, 3, 5]","[2, 1913, 3283, 6511, 2946, 3, 5]",오ㅔ에ㅔ나 [SEP] 
"[2, 6031, 5447, 3, 5]","[2, 6084, 5921, 3, 5]","[2, 1944, 6945, 128, 3424, 6710, 2931, 134, 134, 3, 5]","[2, 1913, 3283, 6511, 2946, 3, 5]","[2, 5485, 5497, 2947, 134, 3, 5]",그럼 학교는? [SEP] 
"[2, 6084, 5921, 3, 5]","[2, 1944, 6945, 128, 3424, 6710, 2931, 134, 134, 3, 5]","[2, 1913, 3283, 6511, 2946, 3, 5]","[2, 5485, 5497, 2947, 134, 3, 5]","[2, 5593, 7726, 3, 5478, 821, 2932, 3, 5]",사실 멀라 [SEP] 어떻게 될지 [SEP] 
"[2, 1944, 6945, 128, 3424, 6710, 2931, 134, 134, 3, 5]","[2, 1913, 3283, 6511, 2946, 3, 5]","[2, 5485, 5497, 2947, 134, 3, 5]","[2, 5593, 7726, 3, 5478, 821, 2932, 3, 5]","[2, 2059, 3847, 2967, 7529, 1169, 3136, 3, 2235, 4474, 3887, 2987, 1525, 5530, 3, 5]",이참에 오지 말자 [SEP] 지혜롭게 사는거야 [SEP] 
"[2, 1913, 3283, 6511, 2946, 3, 5]","[2, 5485, 5497, 2947, 134, 3, 5]","[2, 5593, 7726, 3, 5478, 821, 2932, 3, 5]","[2, 2059, 3847, 2967, 7529, 1169, 3136, 3, 2235, 4474, 3887, 2987, 1525, 5530, 3, 5]","[2, 558, 227, 3048, 5481, 3, 5]",낼 갈듯ㅎㅎ [SEP] 
"[2, 5485, 5497, 2947, 134, 3, 5]","[2, 5593, 7726, 3, 5478, 821, 2932, 3, 5]","[2, 2059, 3847, 2967, 7529, 1169, 3136, 3, 2235, 4474, 3887, 2987, 1525, 5530, 3, 5]","[2, 558, 227, 3048, 5481, 3, 5]","[2, 2553, 3275, 3030, 7003, 5476, 3, 5]",탁월한 선택이야 [SEP] 
"[2, 5593, 7726, 3, 5478, 821, 2932, 3, 5]","[2, 2059, 3847, 2967, 7529, 1169, 3136, 3, 2235, 4474, 3887, 2987, 1525, 5530, 3, 5]","[2, 558, 227, 3048, 5481, 3, 5]","[2, 2553, 3275, 3030, 7003, 5476, 3, 5]","[2, 6028, 6093, 3241, 3241, 2970, 3, 5]",그치이이ㅣㅣ이 [SEP] 
"[2, 2059, 3847, 2967, 7529, 1169, 3136, 3, 2235, 4474, 3887, 2987, 1525, 5530, 3, 5]","[2, 558, 227, 3048, 5481, 3, 5]","[2, 2553, 3275, 3030, 7003, 5476, 3, 5]","[2, 6028, 6093, 3241, 3241, 2970, 3, 5]","[2, 2764, 2970, 4529, 3167, 123, 123, 123, 134, 3, 5]",하이ㅘ위...? [SEP] 
"[2, 558, 227, 3048, 5481, 3, 5]","[2, 2553, 3275, 3030, 7003, 5476, 3, 5]","[2, 6028, 6093, 3241, 3241, 2970, 3, 5]","[2, 2764, 2970, 4529, 3167, 123, 123, 123, 134, 3, 5]","[2, 5460, 3082, 3316, 6695, 3, 544, 4341, 2958, 123, 217, 3, 5]",그냥해본말이야 [SEP] 남숭ㅠ.ㅠ [SEP] 
"[2, 2553, 3275, 3030, 7003, 5476, 3, 5]","[2, 6028, 6093, 3241, 3241, 2970, 3, 5]","[2, 2764, 2970, 4529, 3167, 123, 123, 123, 134, 3, 5]","[2, 5460, 3082, 3316, 6695, 3, 544, 4341, 2958, 123, 217, 3, 5]","[2, 134, 134, 5451, 3, 5]",??ㅋㅋㅋㅋ [SEP] 
"[2, 6028, 6093, 3241, 3241, 2970, 3, 5]","[2, 2764, 2970, 4529, 3167, 123, 123, 123, 134, 3, 5]","[2, 5460, 3082, 3316, 6695, 3, 544, 4341, 2958, 123, 217, 3, 5]","[2, 134, 134, 5451, 3, 5]","[2, 5722, 5842, 7271, 3, 6583, 5994, 3063, 3, 2235, 3480, 6054, 2963, 1771, 3003, 3, 5]",물어볼게잇어 [SEP] 남자애들음 [SEP] 지갑 어떤거 쓰냐 [SEP] 
"[2, 2764, 2970, 4529, 3167, 123, 123, 123, 134, 3, 5]","[2, 5460, 3082, 3316, 6695, 3, 544, 4341, 2958, 123, 217, 3, 5]","[2, 134, 134, 5451, 3, 5]","[2, 5722, 5842, 7271, 3, 6583, 5994, 3063, 3, 2235, 3480, 6054, 2963, 1771, 3003, 3, 5]","[2, 1372, 3325, 1314, 2932, 3480, 1771, 2932, 3, 5]",보통 반지갑 쓰지 [SEP] 
"[2, 5460, 3082, 3316, 6695, 3, 544, 4341, 2958, 123, 217, 3, 5]","[2, 134, 134, 5451, 3, 5]","[2, 5722, 5842, 7271, 3, 6583, 5994, 3063, 3, 2235, 3480, 6054, 2963, 1771, 3003, 3, 5]","[2, 1372, 3325, 1314, 2932, 3480, 1771, 2932, 3, 5]","[2, 2031, 3063, 5485, 3, 5]",으음 그럼 [SEP] 
"[2, 134, 134, 5451, 3, 5]","[2, 5722, 5842, 7271, 3, 6583, 5994, 3063, 3, 2235, 3480, 6054, 2963, 1771, 3003, 3, 5]","[2, 1372, 3325, 1314, 2932, 3480, 1771, 2932, 3, 5]","[2, 2031, 3063, 5485, 3, 5]","[2, 5848, 1314, 2932, 3480, 3, 5]",샵검색: #반지갑 [SEP] 
"[2, 5722, 5842, 7271, 3, 6583, 5994, 3063, 3, 2235, 3480, 6054, 2963, 1771, 3003, 3, 5]","[2, 1372, 3325, 1314, 2932, 3480, 1771, 2932, 3, 5]","[2, 2031, 3063, 5485, 3, 5]","[2, 5848, 1314, 2932, 3480, 3, 5]","[2, 5566, 3553, 5886, 5518, 1725, 3, 5]",어디꺼 제일 많이 써 [SEP] 
"[2, 1372, 3325, 1314, 2932, 3480, 1771, 2932, 3, 5]","[2, 2031, 3063, 5485, 3, 5]","[2, 5848, 1314, 2932, 3480, 3, 5]","[2, 5566, 3553, 5886, 5518, 1725, 3, 5]","[2, 5539, 5459, 2084, 6295, 3, 6612, 3655, 3040, 3, 5]",그건 나도 잘 모르겠다 [SEP] 모르게쒀영 [SEP] 
"[2, 2031, 3063, 5485, 3, 5]","[2, 5848, 1314, 2932, 3480, 3, 5]","[2, 5566, 3553, 5886, 5518, 1725, 3, 5]","[2, 5539, 5459, 2084, 6295, 3, 6612, 3655, 3040, 3, 5]","[2, 5736, 338, 3797, 3, 393, 4579, 3052, 6648, 3, 5]",거기 괜찬 [SEP] 글쿠누ㅜㅇㄴ [SEP] 
"[2, 5848, 1314, 2932, 3480, 3, 5]","[2, 5566, 3553, 5886, 5518, 1725, 3, 5]","[2, 5539, 5459, 2084, 6295, 3, 6612, 3655, 3040, 3, 5]","[2, 5736, 338, 3797, 3, 393, 4579, 3052, 6648, 3, 5]","[2, 7247, 3356, 2934, 3, 536, 6635, 2599, 5879, 3, 5754, 6688, 3, 5]",나쁘지않아 [SEP] 나 이따가 톡할게 [SEP] 지금은 안됨 [SEP] 
"[2, 5566, 3553, 5886, 5518, 1725, 3, 5]","[2, 5539, 5459, 2084, 6295, 3, 6612, 3655, 3040, 3, 5]","[2, 5736, 338, 3797, 3, 393, 4579, 3052, 6648, 3, 5]","[2, 7247, 3356, 2934, 3, 536, 6635, 2599, 5879, 3, 5754, 6688, 3, 5]","[2, 536, 5860, 1879, 3448, 5694, 3506, 5550, 5635, 3002, 3, 6494, 1799, 3385, 5772, 3, 2764, 7467, 2934, 3, 5]",나 너네 엠알 파일좀 다시 보내줘 [SEP] 우선 알앗어ㅓ [SEP] 하아ㅏㅏ아 [SEP] 
"[2, 5539, 5459, 2084, 6295, 3, 6612, 3655, 3040, 3, 5]","[2, 5736, 338, 3797, 3, 393, 4579, 3052, 6648, 3, 5]","[2, 7247, 3356, 2934, 3, 536, 6635, 2599, 5879, 3, 5754, 6688, 3, 5]","[2, 536, 5860, 1879, 3448, 5694, 3506, 5550, 5635, 3002, 3, 6494, 1799, 3385, 5772, 3, 2764, 7467, 2934, 3, 5]","[2, 6380, 7639, 134, 3, 5]",뭔일이써? [SEP] 
"[2, 5736, 338, 3797, 3, 393, 4579, 3052, 6648, 3, 5]","[2, 7247, 3356, 2934, 3, 536, 6635, 2599, 5879, 3, 5754, 6688, 3, 5]","[2, 536, 5860, 1879, 3448, 5694, 3506, 5550, 5635, 3002, 3, 6494, 1799, 3385, 5772, 3, 2764, 7467, 2934, 3, 5]","[2, 6380, 7639, 134, 3, 5]","[2, 1792, 5452, 241, 2941, 6250, 3, 2769, 2996, 2806, 2929, 6153, 3, 5]",아 진짜 개터졋어 [SEP] 할일 허버 많아 [SEP] 
"[2, 7247, 3356, 2934, 3, 536, 6635, 2599, 5879, 3, 5754, 6688, 3, 5]","[2, 536, 5860, 1879, 3448, 5694, 3506, 5550, 5635, 3002, 3, 6494, 1799, 3385, 5772, 3, 2764, 7467, 2934, 3, 5]","[2, 6380, 7639, 134, 3, 5]","[2, 1792, 5452, 241, 2941, 6250, 3, 2769, 2996, 2806, 2929, 6153, 3, 5]","[2, 5560, 6153, 134, 134, 3, 5]",그렇게 많아?? [SEP] 
"[2, 536, 5860, 1879, 3448, 5694, 3506, 5550, 5635, 3002, 3, 6494, 1799, 3385, 5772, 3, 2764, 7467, 2934, 3, 5]","[2, 6380, 7639, 134, 3, 5]","[2, 1792, 5452, 241, 2941, 6250, 3, 2769, 2996, 2806, 2929, 6153, 3, 5]","[2, 5560, 6153, 134, 134, 3, 5]","[2, 5452, 6104, 2970, 1795, 7415, 3165, 3, 5]",진짜 멘탈이 안돌아와 [SEP] 
"[2, 6380, 7639, 134, 3, 5]","[2, 1792, 5452, 241, 2941, 6250, 3, 2769, 2996, 2806, 2929, 6153, 3, 5]","[2, 5560, 6153, 134, 134, 3, 5]","[2, 5452, 6104, 2970, 1795, 7415, 3165, 3, 5]","[2, 6926, 3226, 5587, 5475, 3, 6926, 6829, 3076, 5504, 3, 5]",도와줄수있으면 [SEP] 도와주고싶은데 [SEP] 
"[2, 1792, 5452, 241, 2941, 6250, 3, 2769, 2996, 2806, 2929, 6153, 3, 5]","[2, 5560, 6153, 134, 134, 3, 5]","[2, 5452, 6104, 2970, 1795, 7415, 3165, 3, 5]","[2, 6926, 3226, 5587, 5475, 3, 6926, 6829, 3076, 5504, 3, 5]","[2, 6966, 4596, 3379, 2661, 3897, 3, 5]",ㅠㅠㅠㅠㅠㅠ멘탈 팡팡 [SEP] 
"[2, 5560, 6153, 134, 134, 3, 5]","[2, 5452, 6104, 2970, 1795, 7415, 3165, 3, 5]","[2, 6926, 3226, 5587, 5475, 3, 6926, 6829, 3076, 5504, 3, 5]","[2, 6966, 4596, 3379, 2661, 3897, 3, 5]","[2, 6545, 3063, 123, 123, 123, 3, 6324, 123, 123, 123, 3, 5]",으으음... [SEP] 힘내... [SEP] 
"[2, 5452, 6104, 2970, 1795, 7415, 3165, 3, 5]","[2, 6926, 3226, 5587, 5475, 3, 6926, 6829, 3076, 5504, 3, 5]","[2, 6966, 4596, 3379, 2661, 3897, 3, 5]","[2, 6545, 3063, 123, 123, 123, 3, 6324, 123, 123, 123, 3, 5]","[2, 134, 134, 134, 134, 134, 3, 539, 897, 4169, 5696, 3, 134, 134, 134, 5616, 3, 5]",;;????? [SEP] 난 땀땀 싫어 [SEP] ???ㅎㅎ [SEP] 
"[2, 6926, 3226, 5587, 5475, 3, 6926, 6829, 3076, 5504, 3, 5]","[2, 6966, 4596, 3379, 2661, 3897, 3, 5]","[2, 6545, 3063, 123, 123, 123, 3, 6324, 123, 123, 123, 3, 5]","[2, 134, 134, 134, 134, 134, 3, 539, 897, 4169, 5696, 3, 134, 134, 134, 5616, 3, 5]","[2, 192, 3146, 5234, 4345, 3806, 3, 173, 2972, 3118, 3119, 3417, 7500, 3310, 3173, 3573, 3, 5]",ㅇ남뢴엏ㅍ [SEP] ㄴ;ㅐㅑㅁ루ㅑㄴ운ㅇ품 [SEP] 
"[2, 6966, 4596, 3379, 2661, 3897, 3, 5]","[2, 6545, 3063, 123, 123, 123, 3, 6324, 123, 123, 123, 3, 5]","[2, 134, 134, 134, 134, 134, 3, 539, 897, 4169, 5696, 3, 134, 134, 134, 5616, 3, 5]","[2, 192, 3146, 5234, 4345, 3806, 3, 173, 2972, 3118, 3119, 3417, 7500, 3310, 3173, 3573, 3, 5]","[2, 5459, 3151, 121, 121, 121, 3, 5]","나도오,,,,,, [SEP] "
"[2, 6545, 3063, 123, 123, 123, 3, 6324, 123, 123, 123, 3, 5]","[2, 134, 134, 134, 134, 134, 3, 539, 897, 4169, 5696, 3, 134, 134, 134, 5616, 3, 5]","[2, 192, 3146, 5234, 4345, 3806, 3, 173, 2972, 3118, 3119, 3417, 7500, 3310, 3173, 3573, 3, 5]","[2, 5459, 3151, 121, 121, 121, 3, 5]","[2, 1268, 5503, 5489, 134, 3, 5]",뭔시간인데? [SEP] 
"[2, 134, 134, 134, 134, 134, 3, 539, 897, 4169, 5696, 3, 134, 134, 134, 5616, 3, 5]","[2, 192, 3146, 5234, 4345, 3806, 3, 173, 2972, 3118, 3119, 3417, 7500, 3310, 3173, 3573, 3, 5]","[2, 5459, 3151, 121, 121, 121, 3, 5]","[2, 1268, 5503, 5489, 134, 3, 5]","[2, 326, 123, 123, 1399, 123, 123, 123, 3, 5]",공..부... [SEP] 
"[2, 192, 3146, 5234, 4345, 3806, 3, 173, 2972, 3118, 3119, 3417, 7500, 3310, 3173, 3573, 3, 5]","[2, 5459, 3151, 121, 121, 121, 3, 5]","[2, 1268, 5503, 5489, 134, 3, 5]","[2, 326, 123, 123, 1399, 123, 123, 123, 3, 5]","[2, 581, 1782, 5448, 3, 2706, 1473, 2932, 1169, 3196, 3257, 3, 5]",너 씨ㅋㅋㅋ [SEP] 폰 뺴지 말랬징@@ [SEP] 
"[2, 5459, 3151, 121, 121, 121, 3, 5]","[2, 1268, 5503, 5489, 134, 3, 5]","[2, 326, 123, 123, 1399, 123, 123, 123, 3, 5]","[2, 581, 1782, 5448, 3, 2706, 1473, 2932, 1169, 3196, 3257, 3, 5]","[2, 2911, 3199, 3241, 6374, 3199, 3241, 5481, 3, 723, 581, 340, 2986, 3938, 2936, 5567, 3257, 3, 5]",히히ㅣ히히히히히히ㅣㅎㅎ [SEP] 다 너 괴럽힐라 그런거징 [SEP] 
"[2, 1268, 5503, 5489, 134, 3, 5]","[2, 326, 123, 123, 1399, 123, 123, 123, 3, 5]","[2, 581, 1782, 5448, 3, 2706, 1473, 2932, 1169, 3196, 3257, 3, 5]","[2, 2911, 3199, 3241, 6374, 3199, 3241, 5481, 3, 723, 581, 340, 2986, 3938, 2936, 5567, 3257, 3, 5]","[2, 5567, 2935, 134, 134, 3, 1535, 3377, 5571, 1348, 2925, 7066, 3, 5]",그런거니?? [SEP] 상점 한번 벌어보자 [SEP] 
"[2, 326, 123, 123, 1399, 123, 123, 123, 3, 5]","[2, 581, 1782, 5448, 3, 2706, 1473, 2932, 1169, 3196, 3257, 3, 5]","[2, 2911, 3199, 3241, 6374, 3199, 3241, 5481, 3, 723, 581, 340, 2986, 3938, 2936, 5567, 3257, 3, 5]","[2, 5567, 2935, 134, 134, 3, 1535, 3377, 5571, 1348, 2925, 7066, 3, 5]","[2, 1251, 5772, 6910, 134, 134, 134, 134, 134, 3, 5]",무어ㅓ어ㅏ????? [SEP] 
"[2, 581, 1782, 5448, 3, 2706, 1473, 2932, 1169, 3196, 3257, 3, 5]","[2, 2911, 3199, 3241, 6374, 3199, 3241, 5481, 3, 723, 581, 340, 2986, 3938, 2936, 5567, 3257, 3, 5]","[2, 5567, 2935, 134, 134, 3, 1535, 3377, 5571, 1348, 2925, 7066, 3, 5]","[2, 1251, 5772, 6910, 134, 134, 134, 134, 134, 3, 5]","[2, 5544, 935, 1535, 3377, 2970, 2263, 3846, 2992, 5617, 2926, 3, 5]",이게 또 상점이 짭짤하거든여 [SEP] 
"[2, 2911, 3199, 3241, 6374, 3199, 3241, 5481, 3, 723, 581, 340, 2986, 3938, 2936, 5567, 3257, 3, 5]","[2, 5567, 2935, 134, 134, 3, 1535, 3377, 5571, 1348, 2925, 7066, 3, 5]","[2, 1251, 5772, 6910, 134, 134, 134, 134, 134, 3, 5]","[2, 5544, 935, 1535, 3377, 2970, 2263, 3846, 2992, 5617, 2926, 3, 5]","[2, 123, 123, 123, 123, 6997, 2781, 2059, 3136, 5082, 5514, 3, 5]",.......조용히 해 이자싣ㅠㅠ [SEP] 
"[2, 5567, 2935, 134, 134, 3, 1535, 3377, 5571, 1348, 2925, 7066, 3, 5]","[2, 1251, 5772, 6910, 134, 134, 134, 134, 134, 3, 5]","[2, 5544, 935, 1535, 3377, 2970, 2263, 3846, 2992, 5617, 2926, 3, 5]","[2, 123, 123, 123, 123, 6997, 2781, 2059, 3136, 5082, 5514, 3, 5]","[2, 6109, 3082, 141, 141, 3, 5]",기대해^^ [SEP] 
"[2, 1251, 5772, 6910, 134, 134, 134, 134, 134, 3, 5]","[2, 5544, 935, 1535, 3377, 2970, 2263, 3846, 2992, 5617, 2926, 3, 5]","[2, 123, 123, 123, 123, 6997, 2781, 2059, 3136, 5082, 5514, 3, 5]","[2, 6109, 3082, 141, 141, 3, 5]","[2, 1792, 1947, 2982, 3380, 5921, 3, 5]",아 왯그냥ㅠㅠㅠㅠ [SEP] 
"[2, 5544, 935, 1535, 3377, 2970, 2263, 3846, 2992, 5617, 2926, 3, 5]","[2, 123, 123, 123, 123, 6997, 2781, 2059, 3136, 5082, 5514, 3, 5]","[2, 6109, 3082, 141, 141, 3, 5]","[2, 1792, 1947, 2982, 3380, 5921, 3, 5]","[2, 6297, 5452, 5490, 3139, 3714, 3191, 7175, 3, 6192, 586, 629, 2979, 2930, 5453, 3257, 141, 141, 3, 5593, 355, 2936, 6228, 3, 1348, 3377, 2970, 2301, 6399, 123, 123, 123, 199, 3, 5]",설마 진짜 그러겠닝ㅎㄹㄹ [SEP] 물론 널 놀리려는거징^^ [SEP] 사실 구라였어 [SEP] 벌점이 쫌 있어서...ㅎ [SEP] 
"[2, 123, 123, 123, 123, 6997, 2781, 2059, 3136, 5082, 5514, 3, 5]","[2, 6109, 3082, 141, 141, 3, 5]","[2, 1792, 1947, 2982, 3380, 5921, 3, 5]","[2, 6297, 5452, 5490, 3139, 3714, 3191, 7175, 3, 6192, 586, 629, 2979, 2930, 5453, 3257, 141, 141, 3, 5593, 355, 2936, 6228, 3, 1348, 3377, 2970, 2301, 6399, 123, 123, 123, 199, 3, 5]","[2, 2059, 2078, 3406, 2183, 5815, 119, 3, 5]",이 자식 죽는다! [SEP] 
"[2, 6109, 3082, 141, 141, 3, 5]","[2, 1792, 1947, 2982, 3380, 5921, 3, 5]","[2, 6297, 5452, 5490, 3139, 3714, 3191, 7175, 3, 6192, 586, 629, 2979, 2930, 5453, 3257, 141, 141, 3, 5593, 355, 2936, 6228, 3, 1348, 3377, 2970, 2301, 6399, 123, 123, 123, 199, 3, 5]","[2, 2059, 2078, 3406, 2183, 5815, 119, 3, 5]","[2, 5553, 2957, 134, 3, 5]",갑자기요? [SEP] 
"[2, 1792, 1947, 2982, 3380, 5921, 3, 5]","[2, 6297, 5452, 5490, 3139, 3714, 3191, 7175, 3, 6192, 586, 629, 2979, 2930, 5453, 3257, 141, 141, 3, 5593, 355, 2936, 6228, 3, 1348, 3377, 2970, 2301, 6399, 123, 123, 123, 199, 3, 5]","[2, 2059, 2078, 3406, 2183, 5815, 119, 3, 5]","[2, 5553, 2957, 134, 3, 5]","[2, 7213, 7343, 1267, 3, 5]",인생이 그러지 뭐 [SEP] 
"[2, 6297, 5452, 5490, 3139, 3714, 3191, 7175, 3, 6192, 586, 629, 2979, 2930, 5453, 3257, 141, 141, 3, 5593, 355, 2936, 6228, 3, 1348, 3377, 2970, 2301, 6399, 123, 123, 123, 199, 3, 5]","[2, 2059, 2078, 3406, 2183, 5815, 119, 3, 5]","[2, 5553, 2957, 134, 3, 5]","[2, 7213, 7343, 1267, 3, 5]","[2, 5588, 2946, 2781, 3, 5470, 1268, 5503, 5476, 134, 3, 5549, 5588, 3082, 3, 5]",공부나 해 [SEP] 지금 뭔시간이야? [SEP] 얼른 공부해 [SEP] 
