utterance_1,utterance_2,utterance_3,utterance_4,label,original
"[2, 5581, 1253, 2960, 221, 6934, 3, 5]","[2, 5543, 2266, 3317, 388, 6888, 2996, 3048, 3, 5]","[2, 5450, 7054, 5789, 5964, 2367, 3328, 5979, 5911, 5488, 3, 2011, 3389, 141, 141, 220, 3144, 3, 2260, 1549, 3348, 3289, 3160, 3, 555, 3407, 7573, 764, 2994, 6221, 3, 5]","[2, 5460, 6839, 6062, 3, 5]","[2, 1183, 3624, 2465, 5461, 2546, 2932, 3, 1045, 3563, 2929, 2465, 5461, 2546, 2932, 3, 6405, 5522, 764, 2994, 3310, 555, 3407, 2970, 7475, 2987, 1479, 5795, 7250, 3173, 3, 5]",맥북 캠으로 킬지 [SEP] 레노버 캠으로 킬지 [SEP] 둘다 존나 더러운 내방이 나올게 뻔하기 때문ㅇ [SEP] 
"[2, 5543, 2266, 3317, 388, 6888, 2996, 3048, 3, 5]","[2, 5450, 7054, 5789, 5964, 2367, 3328, 5979, 5911, 5488, 3, 2011, 3389, 141, 141, 220, 3144, 3, 2260, 1549, 3348, 3289, 3160, 3, 555, 3407, 7573, 764, 2994, 6221, 3, 5]","[2, 5460, 6839, 6062, 3, 5]","[2, 1183, 3624, 2465, 5461, 2546, 2932, 3, 1045, 3563, 2929, 2465, 5461, 2546, 2932, 3, 6405, 5522, 764, 2994, 3310, 555, 3407, 2970, 7475, 2987, 1479, 5795, 7250, 3173, 3, 5]","[2, 2059, 5608, 5626, 3, 5]",이대로 하자 [SEP] 
"[2, 5450, 7054, 5789, 5964, 2367, 3328, 5979, 5911, 5488, 3, 2011, 3389, 141, 141, 220, 3144, 3, 2260, 1549, 3348, 3289, 3160, 3, 555, 3407, 7573, 764, 2994, 6221, 3, 5]","[2, 5460, 6839, 6062, 3, 5]","[2, 1183, 3624, 2465, 5461, 2546, 2932, 3, 1045, 3563, 2929, 2465, 5461, 2546, 2932, 3, 6405, 5522, 764, 2994, 3310, 555, 3407, 2970, 7475, 2987, 1479, 5795, 7250, 3173, 3, 5]","[2, 2059, 5608, 5626, 3, 5]","[2, 2117, 6276, 6943, 7340, 6007, 3040, 3228, 2965, 6983, 2931, 6901, 3, 5543, 3417, 5492, 6007, 3411, 2327, 5523, 764, 1451, 2969, 3, 6943, 5929, 254, 3450, 3691, 3, 254, 3450, 3691, 2970, 5491, 1176, 2946, 134, 3, 5657, 7123, 2970, 550, 3037, 3077, 3, 5]",적어도 1시간짜리 저런영상을 찍어야 되는데 [SEP] ㄹㅇ루다가 저런걸 찍는게 더 빡침 [SEP] 1시간동안 갸웃둥 [SEP] 갸웃둥이 이거 맞나? [SEP] 요즘 한글이 낯설다 [SEP] 
"[2, 5460, 6839, 6062, 3, 5]","[2, 1183, 3624, 2465, 5461, 2546, 2932, 3, 1045, 3563, 2929, 2465, 5461, 2546, 2932, 3, 6405, 5522, 764, 2994, 3310, 555, 3407, 2970, 7475, 2987, 1479, 5795, 7250, 3173, 3, 5]","[2, 2059, 5608, 5626, 3, 5]","[2, 2117, 6276, 6943, 7340, 6007, 3040, 3228, 2965, 6983, 2931, 6901, 3, 5543, 3417, 5492, 6007, 3411, 2327, 5523, 764, 1451, 2969, 3, 6943, 5929, 254, 3450, 3691, 3, 254, 3450, 3691, 2970, 5491, 1176, 2946, 134, 3, 5657, 7123, 2970, 550, 3037, 3077, 3, 5]","[2, 6169, 2965, 1311, 6697, 3, 5522, 1229, 5503, 2059, 3515, 2965, 6555, 5480, 3, 5]",한시간을 바쳐서 [SEP] 존나 몇시간 이득을 보는거야 [SEP] 
"[2, 1183, 3624, 2465, 5461, 2546, 2932, 3, 1045, 3563, 2929, 2465, 5461, 2546, 2932, 3, 6405, 5522, 764, 2994, 3310, 555, 3407, 2970, 7475, 2987, 1479, 5795, 7250, 3173, 3, 5]","[2, 2059, 5608, 5626, 3, 5]","[2, 2117, 6276, 6943, 7340, 6007, 3040, 3228, 2965, 6983, 2931, 6901, 3, 5543, 3417, 5492, 6007, 3411, 2327, 5523, 764, 1451, 2969, 3, 6943, 5929, 254, 3450, 3691, 3, 254, 3450, 3691, 2970, 5491, 1176, 2946, 134, 3, 5657, 7123, 2970, 550, 3037, 3077, 3, 5]","[2, 6169, 2965, 1311, 6697, 3, 5522, 1229, 5503, 2059, 3515, 2965, 6555, 5480, 3, 5]","[2, 7441, 5795, 2921, 2916, 4269, 3, 5629, 6256, 3, 5582, 797, 5724, 3, 2353, 6909, 3614, 2753, 2960, 3, 1907, 3104, 2946, 5550, 2444, 5752, 3, 5550, 2440, 5465, 3, 7161, 7716, 2950, 5740, 3159, 2937, 2995, 3171, 3, 7278, 5734, 6266, 3, 1166, 3049, 3249, 7292, 6340, 7288, 3, 2444, 2987, 5779, 3, 5]",연기하기가 힘듬 [SEP] 그리고 솔직히 [SEP] 수업 도중에 [SEP] 책 장고책 피고 [SEP] 예제나 다시 칠거임 [SEP] 다시 치니까 [SEP] 3일 걸려서 이해했던것들 [SEP] 3시간이면 뚝딱 [SEP] 만우절 장난치고 싶은데 [SEP] 칠게 없다 [SEP] 
"[2, 2059, 5608, 5626, 3, 5]","[2, 2117, 6276, 6943, 7340, 6007, 3040, 3228, 2965, 6983, 2931, 6901, 3, 5543, 3417, 5492, 6007, 3411, 2327, 5523, 764, 1451, 2969, 3, 6943, 5929, 254, 3450, 3691, 3, 254, 3450, 3691, 2970, 5491, 1176, 2946, 134, 3, 5657, 7123, 2970, 550, 3037, 3077, 3, 5]","[2, 6169, 2965, 1311, 6697, 3, 5522, 1229, 5503, 2059, 3515, 2965, 6555, 5480, 3, 5]","[2, 7441, 5795, 2921, 2916, 4269, 3, 5629, 6256, 3, 5582, 797, 5724, 3, 2353, 6909, 3614, 2753, 2960, 3, 1907, 3104, 2946, 5550, 2444, 5752, 3, 5550, 2440, 5465, 3, 7161, 7716, 2950, 5740, 3159, 2937, 2995, 3171, 3, 7278, 5734, 6266, 3, 1166, 3049, 3249, 7292, 6340, 7288, 3, 2444, 2987, 5779, 3, 5]","[2, 5649, 5474, 2957, 3, 5]",응원하고요 [SEP] 
"[2, 2117, 6276, 6943, 7340, 6007, 3040, 3228, 2965, 6983, 2931, 6901, 3, 5543, 3417, 5492, 6007, 3411, 2327, 5523, 764, 1451, 2969, 3, 6943, 5929, 254, 3450, 3691, 3, 254, 3450, 3691, 2970, 5491, 1176, 2946, 134, 3, 5657, 7123, 2970, 550, 3037, 3077, 3, 5]","[2, 6169, 2965, 1311, 6697, 3, 5522, 1229, 5503, 2059, 3515, 2965, 6555, 5480, 3, 5]","[2, 7441, 5795, 2921, 2916, 4269, 3, 5629, 6256, 3, 5582, 797, 5724, 3, 2353, 6909, 3614, 2753, 2960, 3, 1907, 3104, 2946, 5550, 2444, 5752, 3, 5550, 2440, 5465, 3, 7161, 7716, 2950, 5740, 3159, 2937, 2995, 3171, 3, 7278, 5734, 6266, 3, 1166, 3049, 3249, 7292, 6340, 7288, 3, 2444, 2987, 5779, 3, 5]","[2, 5649, 5474, 2957, 3, 5]","[2, 5997, 241, 3646, 2970, 3166, 3, 5]",디코 개판이누 [SEP] 
"[2, 6169, 2965, 1311, 6697, 3, 5522, 1229, 5503, 2059, 3515, 2965, 6555, 5480, 3, 5]","[2, 7441, 5795, 2921, 2916, 4269, 3, 5629, 6256, 3, 5582, 797, 5724, 3, 2353, 6909, 3614, 2753, 2960, 3, 1907, 3104, 2946, 5550, 2444, 5752, 3, 5550, 2440, 5465, 3, 7161, 7716, 2950, 5740, 3159, 2937, 2995, 3171, 3, 7278, 5734, 6266, 3, 1166, 3049, 3249, 7292, 6340, 7288, 3, 2444, 2987, 5779, 3, 5]","[2, 5649, 5474, 2957, 3, 5]","[2, 5997, 241, 3646, 2970, 3166, 3, 5]","[2, 5807, 589, 7013, 3, 1958, 2965, 2756, 2941, 3045, 6061, 3, 2756, 2941, 3045, 1621, 3167, 3244, 355, 3177, 3239, 2936, 5586, 3, 764, 408, 3270, 2970, 7325, 134, 3, 5]",아무튼 넘기고 [SEP] 욕을 필터링할때 [SEP] 필터링 수위를 구분할라하는데 [SEP] 더 기준이 있을까? [SEP] 
"[2, 7441, 5795, 2921, 2916, 4269, 3, 5629, 6256, 3, 5582, 797, 5724, 3, 2353, 6909, 3614, 2753, 2960, 3, 1907, 3104, 2946, 5550, 2444, 5752, 3, 5550, 2440, 5465, 3, 7161, 7716, 2950, 5740, 3159, 2937, 2995, 3171, 3, 7278, 5734, 6266, 3, 1166, 3049, 3249, 7292, 6340, 7288, 3, 2444, 2987, 5779, 3, 5]","[2, 5649, 5474, 2957, 3, 5]","[2, 5997, 241, 3646, 2970, 3166, 3, 5]","[2, 5807, 589, 7013, 3, 1958, 2965, 2756, 2941, 3045, 6061, 3, 2756, 2941, 3045, 1621, 3167, 3244, 355, 3177, 3239, 2936, 5586, 3, 764, 408, 3270, 2970, 7325, 134, 3, 5]","[2, 1792, 5722, 3143, 7050, 3, 2635, 3141, 3286, 3136, 1958, 3037, 3005, 355, 3177, 6227, 3, 5]",아 물어봤었네 [SEP] 특수문자 욕설도 구분하냐 [SEP] 
"[2, 5649, 5474, 2957, 3, 5]","[2, 5997, 241, 3646, 2970, 3166, 3, 5]","[2, 5807, 589, 7013, 3, 1958, 2965, 2756, 2941, 3045, 6061, 3, 2756, 2941, 3045, 1621, 3167, 3244, 355, 3177, 3239, 2936, 5586, 3, 764, 408, 3270, 2970, 7325, 134, 3, 5]","[2, 1792, 5722, 3143, 7050, 3, 2635, 3141, 3286, 3136, 1958, 3037, 3005, 355, 3177, 6227, 3, 5]","[2, 5917, 3171, 2942, 5928, 3244, 408, 3204, 5461, 2764, 3098, 7802, 3, 141, 141, 220, 3144, 3005, 2084, 3690, 3063, 3, 5]",당신들의 데이터를 기반으로 하였기에 [SEP] ^^ㅣ발도 잘잡음 [SEP] 
"[2, 5997, 241, 3646, 2970, 3166, 3, 5]","[2, 5807, 589, 7013, 3, 1958, 2965, 2756, 2941, 3045, 6061, 3, 2756, 2941, 3045, 1621, 3167, 3244, 355, 3177, 3239, 2936, 5586, 3, 764, 408, 3270, 2970, 7325, 134, 3, 5]","[2, 1792, 5722, 3143, 7050, 3, 2635, 3141, 3286, 3136, 1958, 3037, 3005, 355, 3177, 6227, 3, 5]","[2, 5917, 3171, 2942, 5928, 3244, 408, 3204, 5461, 2764, 3098, 7802, 3, 141, 141, 220, 3144, 3005, 2084, 3690, 3063, 3, 5]","[2, 1366, 3190, 3097, 3238, 2974, 3, 201, 3000, 2946, 2970, 2084, 3370, 2964, 2921, 134, 3, 201, 3000, 5469, 5558, 271, 2994, 3047, 6370, 3, 5]",변형기출로 [SEP] @ㅐ미나이 잘계신가? [SEP] @ㅐ미에서 이미 걸러질려나 [SEP] 
"[2, 5807, 589, 7013, 3, 1958, 2965, 2756, 2941, 3045, 6061, 3, 2756, 2941, 3045, 1621, 3167, 3244, 355, 3177, 3239, 2936, 5586, 3, 764, 408, 3270, 2970, 7325, 134, 3, 5]","[2, 1792, 5722, 3143, 7050, 3, 2635, 3141, 3286, 3136, 1958, 3037, 3005, 355, 3177, 6227, 3, 5]","[2, 5917, 3171, 2942, 5928, 3244, 408, 3204, 5461, 2764, 3098, 7802, 3, 141, 141, 220, 3144, 3005, 2084, 3690, 3063, 3, 5]","[2, 1366, 3190, 3097, 3238, 2974, 3, 201, 3000, 2946, 2970, 2084, 3370, 2964, 2921, 134, 3, 201, 3000, 5469, 5558, 271, 2994, 3047, 6370, 3, 5]","[2, 5675, 935, 355, 3177, 2965, 6354, 2947, 5625, 3, 7225, 2548, 3, 5]",이건 또 구분을 못하는구만 [SEP] 이것도 킵 [SEP] 
"[2, 1792, 5722, 3143, 7050, 3, 2635, 3141, 3286, 3136, 1958, 3037, 3005, 355, 3177, 6227, 3, 5]","[2, 5917, 3171, 2942, 5928, 3244, 408, 3204, 5461, 2764, 3098, 7802, 3, 141, 141, 220, 3144, 3005, 2084, 3690, 3063, 3, 5]","[2, 1366, 3190, 3097, 3238, 2974, 3, 201, 3000, 2946, 2970, 2084, 3370, 2964, 2921, 134, 3, 201, 3000, 5469, 5558, 271, 2994, 3047, 6370, 3, 5]","[2, 5675, 935, 355, 3177, 2965, 6354, 2947, 5625, 3, 7225, 2548, 3, 5]","[2, 1400, 3030, 3132, 2925, 2936, 6047, 3, 126, 3424, 3083, 3097, 3077, 3, 5]",북한용어라 그런가 [SEP] 21세기다 [SEP] 
"[2, 5917, 3171, 2942, 5928, 3244, 408, 3204, 5461, 2764, 3098, 7802, 3, 141, 141, 220, 3144, 3005, 2084, 3690, 3063, 3, 5]","[2, 1366, 3190, 3097, 3238, 2974, 3, 201, 3000, 2946, 2970, 2084, 3370, 2964, 2921, 134, 3, 201, 3000, 5469, 5558, 271, 2994, 3047, 6370, 3, 5]","[2, 5675, 935, 355, 3177, 2965, 6354, 2947, 5625, 3, 7225, 2548, 3, 5]","[2, 1400, 3030, 3132, 2925, 2936, 6047, 3, 126, 3424, 3083, 3097, 3077, 3, 5]","[2, 6296, 5987, 3, 5]",니가 해봐 [SEP] 
"[2, 1366, 3190, 3097, 3238, 2974, 3, 201, 3000, 2946, 2970, 2084, 3370, 2964, 2921, 134, 3, 201, 3000, 5469, 5558, 271, 2994, 3047, 6370, 3, 5]","[2, 5675, 935, 355, 3177, 2965, 6354, 2947, 5625, 3, 7225, 2548, 3, 5]","[2, 1400, 3030, 3132, 2925, 2936, 6047, 3, 126, 3424, 3083, 3097, 3077, 3, 5]","[2, 6296, 5987, 3, 5]","[2, 5571, 5500, 2947, 3, 5]",한번 하고는 [SEP] 
"[2, 5675, 935, 355, 3177, 2965, 6354, 2947, 5625, 3, 7225, 2548, 3, 5]","[2, 1400, 3030, 3132, 2925, 2936, 6047, 3, 126, 3424, 3083, 3097, 3077, 3, 5]","[2, 6296, 5987, 3, 5]","[2, 5571, 5500, 2947, 3, 5]","[2, 1792, 1899, 7498, 3, 7872, 5983, 2980, 2939, 5561, 3082, 3, 5]",아 엿같음 [SEP] 40000개 언제해 [SEP] 
"[2, 1400, 3030, 3132, 2925, 2936, 6047, 3, 126, 3424, 3083, 3097, 3077, 3, 5]","[2, 6296, 5987, 3, 5]","[2, 5571, 5500, 2947, 3, 5]","[2, 1792, 1899, 7498, 3, 7872, 5983, 2980, 2939, 5561, 3082, 3, 5]","[2, 539, 5706, 3005, 5899, 2975, 3077, 3, 6289, 7719, 2990, 2327, 2960, 3, 397, 3321, 2974, 3082, 3352, 3, 5]",난 방금도 코드치다 [SEP] 허리 나이스 찍고 [SEP] 급피로해짐 [SEP] 
"[2, 6296, 5987, 3, 5]","[2, 5571, 5500, 2947, 3, 5]","[2, 1792, 1899, 7498, 3, 7872, 5983, 2980, 2939, 5561, 3082, 3, 5]","[2, 539, 5706, 3005, 5899, 2975, 3077, 3, 6289, 7719, 2990, 2327, 2960, 3, 397, 3321, 2974, 3082, 3352, 3, 5]","[2, 6981, 6788, 3, 5]",죽으면 됩니다 [SEP] 
"[2, 5571, 5500, 2947, 3, 5]","[2, 1792, 1899, 7498, 3, 7872, 5983, 2980, 2939, 5561, 3082, 3, 5]","[2, 539, 5706, 3005, 5899, 2975, 3077, 3, 6289, 7719, 2990, 2327, 2960, 3, 397, 3321, 2974, 3082, 3352, 3, 5]","[2, 6981, 6788, 3, 5]","[2, 5593, 1525, 3036, 2970, 5886, 1651, 7420, 3, 1913, 5449, 2947, 1623, 2950, 5611, 3005, 3, 7249, 2963, 2947, 1623, 2950, 7528, 227, 1621, 2071, 7420, 3, 5593, 3228, 5728, 5469, 2078, 2942, 5955, 2128, 3239, 1621, 5844, 3, 1229, 3067, 7181, 6588, 3030, 7003, 3134, 3, 5]",사실 사망이 제일 쉽거든요 [SEP] 오는데는 순서 있어도 [SEP] 가는거는 순서 없이 갈 수 있거든요 [SEP] 사실상 인생에서 자의적으로 정할 수 있는 [SEP] 몇안되는 중요한 선택임 [SEP] 
"[2, 1792, 1899, 7498, 3, 7872, 5983, 2980, 2939, 5561, 3082, 3, 5]","[2, 539, 5706, 3005, 5899, 2975, 3077, 3, 6289, 7719, 2990, 2327, 2960, 3, 397, 3321, 2974, 3082, 3352, 3, 5]","[2, 6981, 6788, 3, 5]","[2, 5593, 1525, 3036, 2970, 5886, 1651, 7420, 3, 1913, 5449, 2947, 1623, 2950, 5611, 3005, 3, 7249, 2963, 2947, 1623, 2950, 7528, 227, 1621, 2071, 7420, 3, 5593, 3228, 5728, 5469, 2078, 2942, 5955, 2128, 3239, 1621, 5844, 3, 1229, 3067, 7181, 6588, 3030, 7003, 3134, 3, 5]","[2, 5485, 2764, 6062, 3, 5]",그럼 하십쇼 [SEP] 
"[2, 539, 5706, 3005, 5899, 2975, 3077, 3, 6289, 7719, 2990, 2327, 2960, 3, 397, 3321, 2974, 3082, 3352, 3, 5]","[2, 6981, 6788, 3, 5]","[2, 5593, 1525, 3036, 2970, 5886, 1651, 7420, 3, 1913, 5449, 2947, 1623, 2950, 5611, 3005, 3, 7249, 2963, 2947, 1623, 2950, 7528, 227, 1621, 2071, 7420, 3, 5593, 3228, 5728, 5469, 2078, 2942, 5955, 2128, 3239, 1621, 5844, 3, 1229, 3067, 7181, 6588, 3030, 7003, 3134, 3, 5]","[2, 5485, 2764, 6062, 3, 5]","[2, 7808, 1774, 2987, 5836, 5878, 3, 1239, 3956, 2932, 7420, 3, 5]",지금까지 쓴게 아까워서 [SEP] 못뒤지거든요 [SEP] 
"[2, 6981, 6788, 3, 5]","[2, 5593, 1525, 3036, 2970, 5886, 1651, 7420, 3, 1913, 5449, 2947, 1623, 2950, 5611, 3005, 3, 7249, 2963, 2947, 1623, 2950, 7528, 227, 1621, 2071, 7420, 3, 5593, 3228, 5728, 5469, 2078, 2942, 5955, 2128, 3239, 1621, 5844, 3, 1229, 3067, 7181, 6588, 3030, 7003, 3134, 3, 5]","[2, 5485, 2764, 6062, 3, 5]","[2, 7808, 1774, 2987, 5836, 5878, 3, 1239, 3956, 2932, 7420, 3, 5]","[2, 5482, 536, 2182, 2960, 6839, 2976, 822, 3, 5]",그거 나 주고 뒤지면 됨 [SEP] 
"[2, 5593, 1525, 3036, 2970, 5886, 1651, 7420, 3, 1913, 5449, 2947, 1623, 2950, 5611, 3005, 3, 7249, 2963, 2947, 1623, 2950, 7528, 227, 1621, 2071, 7420, 3, 5593, 3228, 5728, 5469, 2078, 2942, 5955, 2128, 3239, 1621, 5844, 3, 1229, 3067, 7181, 6588, 3030, 7003, 3134, 3, 5]","[2, 5485, 2764, 6062, 3, 5]","[2, 7808, 1774, 2987, 5836, 5878, 3, 1239, 3956, 2932, 7420, 3, 5]","[2, 5482, 536, 2182, 2960, 6839, 2976, 822, 3, 5]","[2, 7282, 2186, 3197, 3230, 3, 1183, 3624, 3005, 5797, 221, 5494, 2960, 3, 6296, 1316, 2965, 2989, 3, 143, 7473, 6731, 3, 144, 3491, 3568, 7473, 6005, 3, 144, 3436, 7648, 3568, 7473, 6005, 3, 5]",너한테 줄바엔 [SEP] 맥북도 먹고 가겠다고 [SEP] 니가 받을건 [SEP] a ship [SEP] bug shin [SEP] Byung shin [SEP] 
"[2, 5485, 2764, 6062, 3, 5]","[2, 7808, 1774, 2987, 5836, 5878, 3, 1239, 3956, 2932, 7420, 3, 5]","[2, 5482, 536, 2182, 2960, 6839, 2976, 822, 3, 5]","[2, 7282, 2186, 3197, 3230, 3, 1183, 3624, 3005, 5797, 221, 5494, 2960, 3, 6296, 1316, 2965, 2989, 3, 143, 7473, 6731, 3, 144, 3491, 3568, 7473, 6005, 3, 144, 3436, 7648, 3568, 7473, 6005, 3, 5]","[2, 1257, 3063, 3054, 2327, 2965, 5559, 2967, 982, 3677, 3045, 5592, 6242, 3039, 3, 5]",물음표 찍을 시간에 라벨링이나 해주셈 [SEP] 
"[2, 7808, 1774, 2987, 5836, 5878, 3, 1239, 3956, 2932, 7420, 3, 5]","[2, 5482, 536, 2182, 2960, 6839, 2976, 822, 3, 5]","[2, 7282, 2186, 3197, 3230, 3, 1183, 3624, 3005, 5797, 221, 5494, 2960, 3, 6296, 1316, 2965, 2989, 3, 143, 7473, 6731, 3, 144, 3491, 3568, 7473, 6005, 3, 144, 3436, 7648, 3568, 7473, 6005, 3, 5]","[2, 1257, 3063, 3054, 2327, 2965, 5559, 2967, 982, 3677, 3045, 5592, 6242, 3039, 3, 5]","[2, 5696, 5641, 3, 6520, 764, 2994, 3310, 3411, 866, 2970, 3603, 2925, 3, 1792, 5522, 5658, 5606, 3, 5491, 2946, 1372, 6062, 3, 7158, 119, 3, 5543, 5717, 2235, 3103, 3362, 2090, 3219, 2999, 7895, 6229, 265, 2979, 5465, 3, 6970, 1380, 2970, 820, 7864, 2931, 3, 7479, 3362, 231, 2999, 7196, 5486, 7864, 7495, 3, 1182, 2991, 7983, 2921, 5541, 6253, 6447, 3, 5]",싫어 시발 [SEP] 어디서 더러운걸 들이밀어 [SEP] 아 존나 피곤하다 [SEP] 이거나 보십쇼 [SEP] 자살마렵다! [SEP] ㄹㅇ 뭔가 지정된 장소만 왔다갔다 거리니까 [SEP] 굉장히 봇이 된 느낌이야 [SEP] 설정된 값만 수행하는 느낌이랄까 [SEP] 매트릭스가 이런느낌일까 [SEP] 
"[2, 5482, 536, 2182, 2960, 6839, 2976, 822, 3, 5]","[2, 7282, 2186, 3197, 3230, 3, 1183, 3624, 3005, 5797, 221, 5494, 2960, 3, 6296, 1316, 2965, 2989, 3, 143, 7473, 6731, 3, 144, 3491, 3568, 7473, 6005, 3, 144, 3436, 7648, 3568, 7473, 6005, 3, 5]","[2, 1257, 3063, 3054, 2327, 2965, 5559, 2967, 982, 3677, 3045, 5592, 6242, 3039, 3, 5]","[2, 5696, 5641, 3, 6520, 764, 2994, 3310, 3411, 866, 2970, 3603, 2925, 3, 1792, 5522, 5658, 5606, 3, 5491, 2946, 1372, 6062, 3, 7158, 119, 3, 5543, 5717, 2235, 3103, 3362, 2090, 3219, 2999, 7895, 6229, 265, 2979, 5465, 3, 6970, 1380, 2970, 820, 7864, 2931, 3, 7479, 3362, 231, 2999, 7196, 5486, 7864, 7495, 3, 1182, 2991, 7983, 2921, 5541, 6253, 6447, 3, 5]","[2, 5699, 6291, 3080, 2932, 3, 5513, 6147, 6225, 1695, 3235, 2934, 3, 5]",뭐라는건지 [SEP] 그래서 저게 뭔데 십덕아 [SEP] 
"[2, 7282, 2186, 3197, 3230, 3, 1183, 3624, 3005, 5797, 221, 5494, 2960, 3, 6296, 1316, 2965, 2989, 3, 143, 7473, 6731, 3, 144, 3491, 3568, 7473, 6005, 3, 144, 3436, 7648, 3568, 7473, 6005, 3, 5]","[2, 1257, 3063, 3054, 2327, 2965, 5559, 2967, 982, 3677, 3045, 5592, 6242, 3039, 3, 5]","[2, 5696, 5641, 3, 6520, 764, 2994, 3310, 3411, 866, 2970, 3603, 2925, 3, 1792, 5522, 5658, 5606, 3, 5491, 2946, 1372, 6062, 3, 7158, 119, 3, 5543, 5717, 2235, 3103, 3362, 2090, 3219, 2999, 7895, 6229, 265, 2979, 5465, 3, 6970, 1380, 2970, 820, 7864, 2931, 3, 7479, 3362, 231, 2999, 7196, 5486, 7864, 7495, 3, 1182, 2991, 7983, 2921, 5541, 6253, 6447, 3, 5]","[2, 5699, 6291, 3080, 2932, 3, 5513, 6147, 6225, 1695, 3235, 2934, 3, 5]","[2, 1356, 3290, 5141, 6123, 3, 317, 3135, 2999, 3126, 3134, 3, 1331, 3037, 3127, 3017, 3465, 3134, 3, 129, 3269, 3304, 3269, 6, 2515, 3, 1182, 2991, 7983, 3005, 5510, 5707, 3, 5]",베티붑이라고 [SEP] 고전만화임 [SEP] 백설공주편임 [SEP] 5252  승우쿤 [SEP] 매트릭스도 모르냐고 [SEP] 
"[2, 1257, 3063, 3054, 2327, 2965, 5559, 2967, 982, 3677, 3045, 5592, 6242, 3039, 3, 5]","[2, 5696, 5641, 3, 6520, 764, 2994, 3310, 3411, 866, 2970, 3603, 2925, 3, 1792, 5522, 5658, 5606, 3, 5491, 2946, 1372, 6062, 3, 7158, 119, 3, 5543, 5717, 2235, 3103, 3362, 2090, 3219, 2999, 7895, 6229, 265, 2979, 5465, 3, 6970, 1380, 2970, 820, 7864, 2931, 3, 7479, 3362, 231, 2999, 7196, 5486, 7864, 7495, 3, 1182, 2991, 7983, 2921, 5541, 6253, 6447, 3, 5]","[2, 5699, 6291, 3080, 2932, 3, 5513, 6147, 6225, 1695, 3235, 2934, 3, 5]","[2, 1356, 3290, 5141, 6123, 3, 317, 3135, 2999, 3126, 3134, 3, 1331, 3037, 3127, 3017, 3465, 3134, 3, 129, 3269, 3304, 3269, 6, 2515, 3, 1182, 2991, 7983, 3005, 5510, 5707, 3, 5]","[2, 1182, 2991, 7983, 2947, 5553, 1944, 134, 3, 1481, 2989, 3544, 2681, 3091, 3544, 134, 3, 539, 836, 723, 5797, 1372, 2936, 3330, 3544, 6091, 2987, 3, 5]",매트릭스는 갑자기 왜? [SEP] 뻘건약 퍼런약? [SEP] 난 둘 다 먹고 보라색약 먹을게 [SEP] 
"[2, 5696, 5641, 3, 6520, 764, 2994, 3310, 3411, 866, 2970, 3603, 2925, 3, 1792, 5522, 5658, 5606, 3, 5491, 2946, 1372, 6062, 3, 7158, 119, 3, 5543, 5717, 2235, 3103, 3362, 2090, 3219, 2999, 7895, 6229, 265, 2979, 5465, 3, 6970, 1380, 2970, 820, 7864, 2931, 3, 7479, 3362, 231, 2999, 7196, 5486, 7864, 7495, 3, 1182, 2991, 7983, 2921, 5541, 6253, 6447, 3, 5]","[2, 5699, 6291, 3080, 2932, 3, 5513, 6147, 6225, 1695, 3235, 2934, 3, 5]","[2, 1356, 3290, 5141, 6123, 3, 317, 3135, 2999, 3126, 3134, 3, 1331, 3037, 3127, 3017, 3465, 3134, 3, 129, 3269, 3304, 3269, 6, 2515, 3, 1182, 2991, 7983, 3005, 5510, 5707, 3, 5]","[2, 1182, 2991, 7983, 2947, 5553, 1944, 134, 3, 1481, 2989, 3544, 2681, 3091, 3544, 134, 3, 539, 836, 723, 5797, 1372, 2936, 3330, 3544, 6091, 2987, 3, 5]","[2, 1182, 2991, 7983, 1268, 6568, 6548, 1803, 134, 3, 5]",매트릭스 뭔 내용인줄 암? [SEP] 
"[2, 5699, 6291, 3080, 2932, 3, 5513, 6147, 6225, 1695, 3235, 2934, 3, 5]","[2, 1356, 3290, 5141, 6123, 3, 317, 3135, 2999, 3126, 3134, 3, 1331, 3037, 3127, 3017, 3465, 3134, 3, 129, 3269, 3304, 3269, 6, 2515, 3, 1182, 2991, 7983, 3005, 5510, 5707, 3, 5]","[2, 1182, 2991, 7983, 2947, 5553, 1944, 134, 3, 1481, 2989, 3544, 2681, 3091, 3544, 134, 3, 539, 836, 723, 5797, 1372, 2936, 3330, 3544, 6091, 2987, 3, 5]","[2, 1182, 2991, 7983, 1268, 6568, 6548, 1803, 134, 3, 5]","[2, 6852, 518, 6799, 3, 2869, 3075, 6270, 268, 2945, 5469, 6282, 5680, 2963, 5502, 5695, 1795, 2952, 3, 977, 3132, 5500, 6001, 1169, 3111, 3025, 3111, 3030, 2634, 3753, 4490, 3306, 2977, 3380, 3, 1758, 6333, 5453, 5502, 5695, 6601, 7025, 3, 5]",중간에 끊겨서 [SEP] 훈련한다고 건물에서 떨어지는거까지밖에 안봄 [SEP] 띠용 하고 ㅈㄴ 말랑말랑한 트램펄린마냥 [SEP] 쑥 들어가는거까지밖에 기억이 안남 [SEP] 
