utterance_1,utterance_2,utterance_3,utterance_4,label,original
"[2, 5820, 3, 260, 2064, 3210, 6799, 2069, 7693, 3, 5]","[2, 1792, 3060, 5451, 3, 2084, 2925, 3233, 7494, 141, 119, 141, 3, 5]","[2, 7671, 3063, 3191, 3, 5]","[2, 5451, 3428, 6946, 119, 3, 5472, 2118, 3079, 221, 7127, 5616, 3, 6, 995, 3, 629, 6008, 2791, 5617, 119, 3, 5]","[2, 5483, 7117, 536, 3017, 233, 5845, 3, 5825, 347, 3141, 3360, 3171, 2118, 3079, 5469, 1931, 3252, 3003, 2157, 3079, 5469, 1931, 3252, 3003, 3, 5]",우리 예전에 나주 갔을때 [SEP] 그때 교수님들 전대에서 와ㅛ냐 조대에서 와ㅛ냐 [SEP] 
"[2, 1792, 3060, 5451, 3, 2084, 2925, 3233, 7494, 141, 119, 141, 3, 5]","[2, 7671, 3063, 3191, 3, 5]","[2, 5451, 3428, 6946, 119, 3, 5472, 2118, 3079, 221, 7127, 5616, 3, 6, 995, 3, 629, 6008, 2791, 5617, 119, 3, 5]","[2, 5483, 7117, 536, 3017, 233, 5845, 3, 5825, 347, 3141, 3360, 3171, 2118, 3079, 5469, 1931, 3252, 3003, 2157, 3079, 5469, 1931, 3252, 3003, 3, 5]","[2, 1852, 123, 123, 123, 123, 123, 3, 5]",어..... [SEP] 
"[2, 7671, 3063, 3191, 3, 5]","[2, 5451, 3428, 6946, 119, 3, 5472, 2118, 3079, 221, 7127, 5616, 3, 6, 995, 3, 629, 6008, 2791, 5617, 119, 3, 5]","[2, 5483, 7117, 536, 3017, 233, 5845, 3, 5825, 347, 3141, 3360, 3171, 2118, 3079, 5469, 1931, 3252, 3003, 2157, 3079, 5469, 1931, 3252, 3003, 3, 5]","[2, 1852, 123, 123, 123, 123, 123, 3, 5]","[2, 5825, 1719, 2971, 2767, 6710, 7138, 6219, 5873, 2992, 3196, 3158, 6318, 3, 5490, 3380, 123, 123, 123, 134, 3, 6413, 3160, 5481, 3, 5]",그때 쌤중 한분이 놀러오면 연락하랬느느데 [SEP] 그러냥...? [SEP] 아쉽네ㅎㅎ [SEP] 
"[2, 5451, 3428, 6946, 119, 3, 5472, 2118, 3079, 221, 7127, 5616, 3, 6, 995, 3, 629, 6008, 2791, 5617, 119, 3, 5]","[2, 5483, 7117, 536, 3017, 233, 5845, 3, 5825, 347, 3141, 3360, 3171, 2118, 3079, 5469, 1931, 3252, 3003, 2157, 3079, 5469, 1931, 3252, 3003, 3, 5]","[2, 1852, 123, 123, 123, 123, 123, 3, 5]","[2, 5825, 1719, 2971, 2767, 6710, 7138, 6219, 5873, 2992, 3196, 3158, 6318, 3, 5490, 3380, 123, 123, 123, 134, 3, 6413, 3160, 5481, 3, 5]","[2, 2157, 3079, 2867, 3286, 2970, 5596, 3, 805, 3085, 2983, 2970, 5545, 3, 5]",조대 후문이 바로 [SEP] 동명동이잖아 [SEP] 
"[2, 5483, 7117, 536, 3017, 233, 5845, 3, 5825, 347, 3141, 3360, 3171, 2118, 3079, 5469, 1931, 3252, 3003, 2157, 3079, 5469, 1931, 3252, 3003, 3, 5]","[2, 1852, 123, 123, 123, 123, 123, 3, 5]","[2, 5825, 1719, 2971, 2767, 6710, 7138, 6219, 5873, 2992, 3196, 3158, 6318, 3, 5490, 3380, 123, 123, 123, 134, 3, 6413, 3160, 5481, 3, 5]","[2, 2157, 3079, 2867, 3286, 2970, 5596, 3, 805, 3085, 2983, 2970, 5545, 3, 5]","[2, 5792, 388, 1719, 5668, 1917, 3072, 134, 3, 5]",가서 그 쌤 보고 올래? [SEP] 
"[2, 1852, 123, 123, 123, 123, 123, 3, 5]","[2, 5825, 1719, 2971, 2767, 6710, 7138, 6219, 5873, 2992, 3196, 3158, 6318, 3, 5490, 3380, 123, 123, 123, 134, 3, 6413, 3160, 5481, 3, 5]","[2, 2157, 3079, 2867, 3286, 2970, 5596, 3, 805, 3085, 2983, 2970, 5545, 3, 5]","[2, 5792, 388, 1719, 5668, 1917, 3072, 134, 3, 5]","[2, 1792, 3714, 5865, 2982, 6389, 3111, 5950, 3080, 3, 1795, 3337, 5499, 141, 119, 141, 3, 5]",아닝ㅎㅎㅎ그 쌤이랑 나랑은 [SEP] 안친해서 ^!^ [SEP] 
"[2, 5825, 1719, 2971, 2767, 6710, 7138, 6219, 5873, 2992, 3196, 3158, 6318, 3, 5490, 3380, 123, 123, 123, 134, 3, 6413, 3160, 5481, 3, 5]","[2, 2157, 3079, 2867, 3286, 2970, 5596, 3, 805, 3085, 2983, 2970, 5545, 3, 5]","[2, 5792, 388, 1719, 5668, 1917, 3072, 134, 3, 5]","[2, 1792, 3714, 5865, 2982, 6389, 3111, 5950, 3080, 3, 1795, 3337, 5499, 141, 119, 141, 3, 5]","[2, 5813, 3209, 141, 141, 3, 5]",화이또^^ [SEP] 
"[2, 2157, 3079, 2867, 3286, 2970, 5596, 3, 805, 3085, 2983, 2970, 5545, 3, 5]","[2, 5792, 388, 1719, 5668, 1917, 3072, 134, 3, 5]","[2, 1792, 3714, 5865, 2982, 6389, 3111, 5950, 3080, 3, 1795, 3337, 5499, 141, 119, 141, 3, 5]","[2, 5813, 3209, 141, 141, 3, 5]","[2, 2118, 3079, 2062, 3104, 224, 3016, 3, 5]",전대 인제 간당 [SEP] 
"[2, 5792, 388, 1719, 5668, 1917, 3072, 134, 3, 5]","[2, 1792, 3714, 5865, 2982, 6389, 3111, 5950, 3080, 3, 1795, 3337, 5499, 141, 119, 141, 3, 5]","[2, 5813, 3209, 141, 141, 3, 5]","[2, 2118, 3079, 2062, 3104, 224, 3016, 3, 5]","[2, 539, 6002, 5499, 3, 6833, 2256, 2940, 2976, 7519, 2971, 3, 5]",난 도착해서 [SEP] 친구랑 짜장면 먹는중 [SEP] 
"[2, 1792, 3714, 5865, 2982, 6389, 3111, 5950, 3080, 3, 1795, 3337, 5499, 141, 119, 141, 3, 5]","[2, 5813, 3209, 141, 141, 3, 5]","[2, 2118, 3079, 2062, 3104, 224, 3016, 3, 5]","[2, 539, 6002, 5499, 3, 6833, 2256, 2940, 2976, 7519, 2971, 3, 5]","[2, 539, 5497, 6566, 123, 123, 123, 3, 5]",난 학교 간다... [SEP] 
"[2, 5813, 3209, 141, 141, 3, 5]","[2, 2118, 3079, 2062, 3104, 224, 3016, 3, 5]","[2, 539, 6002, 5499, 3, 6833, 2256, 2940, 2976, 7519, 2971, 3, 5]","[2, 539, 5497, 6566, 123, 123, 123, 3, 5]","[2, 5922, 5448, 3, 539, 6090, 141, 141, 3, 5]",화이팅ㅋㅋㅋ [SEP] 난 응원해^^ [SEP] 
"[2, 2118, 3079, 2062, 3104, 224, 3016, 3, 5]","[2, 539, 6002, 5499, 3, 6833, 2256, 2940, 2976, 7519, 2971, 3, 5]","[2, 539, 5497, 6566, 123, 123, 123, 3, 5]","[2, 5922, 5448, 3, 539, 6090, 141, 141, 3, 5]","[2, 369, 3449, 3160, 1314, 3, 332, 3136, 3358, 3290, 5938, 3060, 123, 123, 3, 5]",권쌤네 반 [SEP] 과자파티 한다ㅏ.. [SEP] 
"[2, 539, 6002, 5499, 3, 6833, 2256, 2940, 2976, 7519, 2971, 3, 5]","[2, 539, 5497, 6566, 123, 123, 123, 3, 5]","[2, 5922, 5448, 3, 539, 6090, 141, 141, 3, 5]","[2, 369, 3449, 3160, 1314, 3, 332, 3136, 3358, 3290, 5938, 3060, 123, 123, 3, 5]","[2, 369, 3449, 3160, 3204, 134, 3, 1792, 1326, 3223, 3012, 5501, 3, 539, 6407, 2932, 3735, 3, 5]",권쌤네반? [SEP] 아 방과후구나 [SEP] 난 안하지렁 [SEP] 
"[2, 539, 5497, 6566, 123, 123, 123, 3, 5]","[2, 5922, 5448, 3, 539, 6090, 141, 141, 3, 5]","[2, 369, 3449, 3160, 1314, 3, 332, 3136, 3358, 3290, 5938, 3060, 123, 123, 3, 5]","[2, 369, 3449, 3160, 3204, 134, 3, 1792, 1326, 3223, 3012, 5501, 3, 539, 6407, 2932, 3735, 3, 5]","[2, 7903, 5590, 3060, 3, 5]",축하한다ㅏ [SEP] 
"[2, 5922, 5448, 3, 539, 6090, 141, 141, 3, 5]","[2, 369, 3449, 3160, 1314, 3, 332, 3136, 3358, 3290, 5938, 3060, 123, 123, 3, 5]","[2, 369, 3449, 3160, 3204, 134, 3, 1792, 1326, 3223, 3012, 5501, 3, 539, 6407, 2932, 3735, 3, 5]","[2, 7903, 5590, 3060, 3, 5]","[2, 5577, 5705, 5739, 3, 5]",너도 고생했다 [SEP] 
"[2, 369, 3449, 3160, 1314, 3, 332, 3136, 3358, 3290, 5938, 3060, 123, 123, 3, 5]","[2, 369, 3449, 3160, 3204, 134, 3, 1792, 1326, 3223, 3012, 5501, 3, 539, 6407, 2932, 3735, 3, 5]","[2, 7903, 5590, 3060, 3, 5]","[2, 5577, 5705, 5739, 3, 5]","[2, 1985, 141, 141, 119, 909, 3509, 3, 1831, 3088, 2954, 2994, 3052, 3140, 3016, 3, 5]",웅 ^^! 땡큐 [SEP] 야구보러ㅜ간당 [SEP] 
"[2, 369, 3449, 3160, 3204, 134, 3, 1792, 1326, 3223, 3012, 5501, 3, 539, 6407, 2932, 3735, 3, 5]","[2, 7903, 5590, 3060, 3, 5]","[2, 5577, 5705, 5739, 3, 5]","[2, 1985, 141, 141, 119, 909, 3509, 3, 1831, 3088, 2954, 2994, 3052, 3140, 3016, 3, 5]","[2, 5464, 5464, 3, 5792, 2844, 3091, 3308, 2087, 2934, 3151, 3293, 3, 5]",그래 그래 [SEP] 가서 홈런볼 잡아오렴 [SEP] 
"[2, 7903, 5590, 3060, 3, 5]","[2, 5577, 5705, 5739, 3, 5]","[2, 1985, 141, 141, 119, 909, 3509, 3, 1831, 3088, 2954, 2994, 3052, 3140, 3016, 3, 5]","[2, 5464, 5464, 3, 5792, 2844, 3091, 3308, 2087, 2934, 3151, 3293, 3, 5]","[2, 2844, 3091, 3308, 6224, 7093, 5616, 3, 5]",홈런볼 먹었는뎅 ㅎㅎ [SEP] 
"[2, 5577, 5705, 5739, 3, 5]","[2, 1985, 141, 141, 119, 909, 3509, 3, 1831, 3088, 2954, 2994, 3052, 3140, 3016, 3, 5]","[2, 5464, 5464, 3, 5792, 2844, 3091, 3308, 2087, 2934, 3151, 3293, 3, 5]","[2, 2844, 3091, 3308, 6224, 7093, 5616, 3, 5]","[2, 2552, 6349, 2443, 326, 3005, 5748, 6069, 3, 2769, 1621, 6032, 134, 3, 5]",타자가 친 공도 먹어버려 [SEP] 할 수 있지? [SEP] 
"[2, 1985, 141, 141, 119, 909, 3509, 3, 1831, 3088, 2954, 2994, 3052, 3140, 3016, 3, 5]","[2, 5464, 5464, 3, 5792, 2844, 3091, 3308, 2087, 2934, 3151, 3293, 3, 5]","[2, 2844, 3091, 3308, 6224, 7093, 5616, 3, 5]","[2, 2552, 6349, 2443, 326, 3005, 5748, 6069, 3, 2769, 1621, 6032, 134, 3, 5]","[2, 2781, 3308, 2939, 141, 141, 3, 5]",해볼개 ^^ [SEP] 
"[2, 5464, 5464, 3, 5792, 2844, 3091, 3308, 2087, 2934, 3151, 3293, 3, 5]","[2, 2844, 3091, 3308, 6224, 7093, 5616, 3, 5]","[2, 2552, 6349, 2443, 326, 3005, 5748, 6069, 3, 2769, 1621, 6032, 134, 3, 5]","[2, 2781, 3308, 2939, 141, 141, 3, 5]","[2, 5639, 3005, 773, 3077, 3, 5]",여기도 덥다 [SEP] 
"[2, 2844, 3091, 3308, 6224, 7093, 5616, 3, 5]","[2, 2552, 6349, 2443, 326, 3005, 5748, 6069, 3, 2769, 1621, 6032, 134, 3, 5]","[2, 2781, 3308, 2939, 141, 141, 3, 5]","[2, 5639, 3005, 773, 3077, 3, 5]","[2, 2084, 5603, 2950, 3, 6193, 7754, 3, 1257, 1176, 5617, 134, 3, 241, 3052, 3282, 3600, 3151, 3, 5]",잘 몰라서 [SEP] 재미없눈데 [SEP] 물 맞거든 ? [SEP] 개ㅜ재밌오 [SEP] 
"[2, 2552, 6349, 2443, 326, 3005, 5748, 6069, 3, 2769, 1621, 6032, 134, 3, 5]","[2, 2781, 3308, 2939, 141, 141, 3, 5]","[2, 5639, 3005, 773, 3077, 3, 5]","[2, 2084, 5603, 2950, 3, 6193, 7754, 3, 1257, 1176, 5617, 134, 3, 241, 3052, 3282, 3600, 3151, 3, 5]","[2, 1257, 2965, 6364, 134, 3, 5]",물을 맞아? [SEP] 
"[2, 2781, 3308, 2939, 141, 141, 3, 5]","[2, 5639, 3005, 773, 3077, 3, 5]","[2, 2084, 5603, 2950, 3, 6193, 7754, 3, 1257, 1176, 5617, 134, 3, 241, 3052, 3282, 3600, 3151, 3, 5]","[2, 1257, 2965, 6364, 134, 3, 5]","[2, 1257, 5806, 1504, 7540, 3, 6273, 3282, 3000, 2931, 3, 5]",물 오지게 뿌리는데 [SEP] 개꿀재미야 [SEP] 
"[2, 5639, 3005, 773, 3077, 3, 5]","[2, 2084, 5603, 2950, 3, 6193, 7754, 3, 1257, 1176, 5617, 134, 3, 241, 3052, 3282, 3600, 3151, 3, 5]","[2, 1257, 2965, 6364, 134, 3, 5]","[2, 1257, 5806, 1504, 7540, 3, 6273, 3282, 3000, 2931, 3, 5]","[2, 1257, 3079, 3078, 5447, 3, 5848, 2764, 7409, 2974, 4772, 3242, 3, 5]",물대포ㅋㅋ [SEP] 샵검색: #하이드로펌프 [SEP] 
"[2, 2084, 5603, 2950, 3, 6193, 7754, 3, 1257, 1176, 5617, 134, 3, 241, 3052, 3282, 3600, 3151, 3, 5]","[2, 1257, 2965, 6364, 134, 3, 5]","[2, 1257, 5806, 1504, 7540, 3, 6273, 3282, 3000, 2931, 3, 5]","[2, 1257, 3079, 3078, 5447, 3, 5848, 2764, 7409, 2974, 4772, 3242, 3, 5]","[2, 5546, 3, 7071, 4717, 3043, 2932, 5811, 3, 5]",ㅋㅋㅋㅋㅋㅋㅋㅋㅌㅋㅋㅋㅋㅋ [SEP] ㅋㅋㅋㅋㅋㅋㅋ미쳨ㅅ지 아주 [SEP] 
"[2, 1257, 2965, 6364, 134, 3, 5]","[2, 1257, 5806, 1504, 7540, 3, 6273, 3282, 3000, 2931, 3, 5]","[2, 1257, 3079, 3078, 5447, 3, 5848, 2764, 7409, 2974, 4772, 3242, 3, 5]","[2, 5546, 3, 7071, 4717, 3043, 2932, 5811, 3, 5]","[2, 539, 2704, 3786, 3752, 2764, 7409, 2974, 4772, 3242, 3244, 2182, 5552, 2794, 3043, 3117, 6318, 3, 5544, 6072, 2925, 3, 555, 3322, 2970, 5615, 5448, 3, 5]",난 포켓몬 하이드로펌프를 주려고 햌ㅅㄴ느데 [SEP] 이게 나왔어 [SEP] 내탓이 아니야ㅋㅋㅋ [SEP] 
"[2, 1257, 5806, 1504, 7540, 3, 6273, 3282, 3000, 2931, 3, 5]","[2, 1257, 3079, 3078, 5447, 3, 5848, 2764, 7409, 2974, 4772, 3242, 3, 5]","[2, 5546, 3, 7071, 4717, 3043, 2932, 5811, 3, 5]","[2, 539, 2704, 3786, 3752, 2764, 7409, 2974, 4772, 3242, 3244, 2182, 5552, 2794, 3043, 3117, 6318, 3, 5544, 6072, 2925, 3, 555, 3322, 2970, 5615, 5448, 3, 5]","[2, 1799, 3964, 2925, 141, 119, 141, 3, 5]",알갰어 ^!^ [SEP] 
"[2, 1257, 3079, 3078, 5447, 3, 5848, 2764, 7409, 2974, 4772, 3242, 3, 5]","[2, 5546, 3, 7071, 4717, 3043, 2932, 5811, 3, 5]","[2, 539, 2704, 3786, 3752, 2764, 7409, 2974, 4772, 3242, 3244, 2182, 5552, 2794, 3043, 3117, 6318, 3, 5544, 6072, 2925, 3, 555, 3322, 2970, 5615, 5448, 3, 5]","[2, 1799, 3964, 2925, 141, 119, 141, 3, 5]","[2, 7419, 1378, 134, 3, 5]",재밌게 봄? [SEP] 
"[2, 5546, 3, 7071, 4717, 3043, 2932, 5811, 3, 5]","[2, 539, 2704, 3786, 3752, 2764, 7409, 2974, 4772, 3242, 3244, 2182, 5552, 2794, 3043, 3117, 6318, 3, 5544, 6072, 2925, 3, 555, 3322, 2970, 5615, 5448, 3, 5]","[2, 1799, 3964, 2925, 141, 119, 141, 3, 5]","[2, 7419, 1378, 134, 3, 5]","[2, 241, 3282, 3600, 2925, 2237, 2953, 3136, 3, 5]",개재밌어 진ㅋ자 [SEP] 
"[2, 539, 2704, 3786, 3752, 2764, 7409, 2974, 4772, 3242, 3244, 2182, 5552, 2794, 3043, 3117, 6318, 3, 5544, 6072, 2925, 3, 555, 3322, 2970, 5615, 5448, 3, 5]","[2, 1799, 3964, 2925, 141, 119, 141, 3, 5]","[2, 7419, 1378, 134, 3, 5]","[2, 241, 3282, 3600, 2925, 2237, 2953, 3136, 3, 5]","[2, 5546, 3, 7419, 1372, 3293, 3, 6955, 3199, 6165, 2960, 3, 5]",ㅋㅋㅋㅋㅌㅋㅋㅋ [SEP] 재밌게 보렴 [SEP] 조심히 들가고 [SEP] 
"[2, 1799, 3964, 2925, 141, 119, 141, 3, 5]","[2, 7419, 1378, 134, 3, 5]","[2, 241, 3282, 3600, 2925, 2237, 2953, 3136, 3, 5]","[2, 5546, 3, 7419, 1372, 3293, 3, 6955, 3199, 6165, 2960, 3, 5]","[2, 2059, 3552, 5772, 119, 119, 119, 3, 5]",이겼어ㅓ !!! [SEP] 
"[2, 7419, 1378, 134, 3, 5]","[2, 241, 3282, 3600, 2925, 2237, 2953, 3136, 3, 5]","[2, 5546, 3, 7419, 1372, 3293, 3, 6955, 3199, 6165, 2960, 3, 5]","[2, 2059, 3552, 5772, 119, 119, 119, 3, 5]","[2, 1372, 6629, 5705, 5739, 3, 742, 3232, 2764, 3003, 3, 5]",보느라 고생했다 [SEP] 닿긴 하냐 [SEP] 
"[2, 241, 3282, 3600, 2925, 2237, 2953, 3136, 3, 5]","[2, 5546, 3, 7419, 1372, 3293, 3, 6955, 3199, 6165, 2960, 3, 5]","[2, 2059, 3552, 5772, 119, 119, 119, 3, 5]","[2, 1372, 6629, 5705, 5739, 3, 742, 3232, 2764, 3003, 3, 5]","[2, 5806, 1752, 3002, 3, 393, 2960, 2116, 7580, 2950, 3005, 5452, 3, 1499, 3191, 119, 119, 119, 119, 119, 3, 5571, 3099, 241, 638, 2987, 1752, 3002, 2950, 723, 742, 2934, 3, 5]",오지게 쏴줘 [SEP] 글고 저 앞에서도 진짜 [SEP] 뽷ㅎ !!!!!!!!!!!!!! [SEP] 한번씩 개 높게 쏴줘서 다 닿아 [SEP] 
"[2, 5546, 3, 7419, 1372, 3293, 3, 6955, 3199, 6165, 2960, 3, 5]","[2, 2059, 3552, 5772, 119, 119, 119, 3, 5]","[2, 1372, 6629, 5705, 5739, 3, 742, 3232, 2764, 3003, 3, 5]","[2, 5806, 1752, 3002, 3, 393, 2960, 2116, 7580, 2950, 3005, 5452, 3, 1499, 3191, 119, 119, 119, 119, 119, 3, 5571, 3099, 241, 638, 2987, 1752, 3002, 2950, 723, 742, 2934, 3, 5]","[2, 539, 5472, 5496, 526, 2955, 3077, 3, 6078, 3005, 1257, 1504, 6892, 3252, 3063, 7488, 3093, 3, 5]",난 이제 운동 끝냈다 [SEP] 나한테도 물 뿌려줘ㅛ음 좋겠더 [SEP] 
"[2, 2059, 3552, 5772, 119, 119, 119, 3, 5]","[2, 1372, 6629, 5705, 5739, 3, 742, 3232, 2764, 3003, 3, 5]","[2, 5806, 1752, 3002, 3, 393, 2960, 2116, 7580, 2950, 3005, 5452, 3, 1499, 3191, 119, 119, 119, 119, 119, 3, 5571, 3099, 241, 638, 2987, 1752, 3002, 2950, 723, 742, 2934, 3, 5]","[2, 539, 5472, 5496, 526, 2955, 3077, 3, 6078, 3005, 1257, 1504, 6892, 3252, 3063, 7488, 3093, 3, 5]","[2, 581, 5496, 6767, 3003, 3118, 3, 1792, 5451, 3, 5951, 5669, 169, 169, 169, 3, 5]",너 운동 다니냐ㅑ [SEP] 아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ [SEP] 대단하네 ~~~~~~ [SEP] 
"[2, 1372, 6629, 5705, 5739, 3, 742, 3232, 2764, 3003, 3, 5]","[2, 5806, 1752, 3002, 3, 393, 2960, 2116, 7580, 2950, 3005, 5452, 3, 1499, 3191, 119, 119, 119, 119, 119, 3, 5571, 3099, 241, 638, 2987, 1752, 3002, 2950, 723, 742, 2934, 3, 5]","[2, 539, 5472, 5496, 526, 2955, 3077, 3, 6078, 3005, 1257, 1504, 6892, 3252, 3063, 7488, 3093, 3, 5]","[2, 581, 5496, 6767, 3003, 3118, 3, 1792, 5451, 3, 5951, 5669, 169, 169, 169, 3, 5]","[2, 5876, 5512, 7456, 5959, 3, 1311, 3881, 2987, 6013, 3, 5522, 1295, 2990, 3031, 2979, 3, 5]",맨날 미친듯이 하는데 [SEP] 바뀐게 없음 [SEP] 존나 미스테리 [SEP] 
"[2, 5806, 1752, 3002, 3, 393, 2960, 2116, 7580, 2950, 3005, 5452, 3, 1499, 3191, 119, 119, 119, 119, 119, 3, 5571, 3099, 241, 638, 2987, 1752, 3002, 2950, 723, 742, 2934, 3, 5]","[2, 539, 5472, 5496, 526, 2955, 3077, 3, 6078, 3005, 1257, 1504, 6892, 3252, 3063, 7488, 3093, 3, 5]","[2, 581, 5496, 6767, 3003, 3118, 3, 1792, 5451, 3, 5951, 5669, 169, 169, 169, 3, 5]","[2, 5876, 5512, 7456, 5959, 3, 1311, 3881, 2987, 6013, 3, 5522, 1295, 2990, 3031, 2979, 3, 5]","[2, 1311, 3597, 5480, 169, 169, 169, 3, 5]",바낄거야 ~~~ [SEP] 
"[2, 539, 5472, 5496, 526, 2955, 3077, 3, 6078, 3005, 1257, 1504, 6892, 3252, 3063, 7488, 3093, 3, 5]","[2, 581, 5496, 6767, 3003, 3118, 3, 1792, 5451, 3, 5951, 5669, 169, 169, 169, 3, 5]","[2, 5876, 5512, 7456, 5959, 3, 1311, 3881, 2987, 6013, 3, 5522, 1295, 2990, 3031, 2979, 3, 5]","[2, 1311, 3597, 5480, 169, 169, 169, 3, 5]","[2, 5640, 1239, 5590, 5689, 3, 5664, 3274, 5695, 6639, 5447, 3, 5]",계속 못한다는거지 [SEP] 이번달밖에 못함ㅋㅋ [SEP] 
"[2, 581, 5496, 6767, 3003, 3118, 3, 1792, 5451, 3, 5951, 5669, 169, 169, 169, 3, 5]","[2, 5876, 5512, 7456, 5959, 3, 1311, 3881, 2987, 6013, 3, 5522, 1295, 2990, 3031, 2979, 3, 5]","[2, 1311, 3597, 5480, 169, 169, 169, 3, 5]","[2, 5640, 1239, 5590, 5689, 3, 5664, 3274, 5695, 6639, 5447, 3, 5]","[2, 6281, 7053, 2781, 141, 141, 3, 1831, 536, 5470, 3, 2765, 3296, 1813, 2970, 5617, 3, 5497, 3286, 5522, 2853, 3313, 1895, 2930, 5716, 3, 5]",긱사에서도 해 ^^ [SEP] 야 나 지금 [SEP] 학겨 앞이거든 [SEP] 학교문 존나 활짝 열려있어 [SEP] 
"[2, 5876, 5512, 7456, 5959, 3, 1311, 3881, 2987, 6013, 3, 5522, 1295, 2990, 3031, 2979, 3, 5]","[2, 1311, 3597, 5480, 169, 169, 169, 3, 5]","[2, 5640, 1239, 5590, 5689, 3, 5664, 3274, 5695, 6639, 5447, 3, 5]","[2, 6281, 7053, 2781, 141, 141, 3, 1831, 536, 5470, 3, 2765, 3296, 1813, 2970, 5617, 3, 5497, 3286, 5522, 2853, 3313, 1895, 2930, 5716, 3, 5]","[2, 1268, 7151, 3, 6225, 2852, 3040, 5476, 3, 5]",뭔데ㅋㅋㅋ [SEP] 뭔데 환영이야 [SEP] 
"[2, 1311, 3597, 5480, 169, 169, 169, 3, 5]","[2, 5640, 1239, 5590, 5689, 3, 5664, 3274, 5695, 6639, 5447, 3, 5]","[2, 6281, 7053, 2781, 141, 141, 3, 1831, 536, 5470, 3, 2765, 3296, 1813, 2970, 5617, 3, 5497, 3286, 5522, 2853, 3313, 1895, 2930, 5716, 3, 5]","[2, 1268, 7151, 3, 6225, 2852, 3040, 5476, 3, 5]","[2, 6014, 5451, 3, 5]",인정 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ [SEP] 
"[2, 5640, 1239, 5590, 5689, 3, 5664, 3274, 5695, 6639, 5447, 3, 5]","[2, 6281, 7053, 2781, 141, 141, 3, 1831, 536, 5470, 3, 2765, 3296, 1813, 2970, 5617, 3, 5497, 3286, 5522, 2853, 3313, 1895, 2930, 5716, 3, 5]","[2, 1268, 7151, 3, 6225, 2852, 3040, 5476, 3, 5]","[2, 6014, 5451, 3, 5]","[2, 5497, 2578, 3122, 5475, 3, 5]",학교 터져으면 [SEP] 
"[2, 6281, 7053, 2781, 141, 141, 3, 1831, 536, 5470, 3, 2765, 3296, 1813, 2970, 5617, 3, 5497, 3286, 5522, 2853, 3313, 1895, 2930, 5716, 3, 5]","[2, 1268, 7151, 3, 6225, 2852, 3040, 5476, 3, 5]","[2, 6014, 5451, 3, 5]","[2, 5497, 2578, 3122, 5475, 3, 5]","[2, 6296, 2578, 3253, 3002, 3, 5]",니가 터쳐줘 [SEP] 
"[2, 1268, 7151, 3, 6225, 2852, 3040, 5476, 3, 5]","[2, 6014, 5451, 3, 5]","[2, 5497, 2578, 3122, 5475, 3, 5]","[2, 6296, 2578, 3253, 3002, 3, 5]","[2, 6622, 2921, 2578, 3352, 3, 5]",익명이가 터짐 [SEP] 
"[2, 6014, 5451, 3, 5]","[2, 5497, 2578, 3122, 5475, 3, 5]","[2, 6296, 2578, 3253, 3002, 3, 5]","[2, 6622, 2921, 2578, 3352, 3, 5]","[2, 1850, 3005, 2578, 3352, 199, 3, 6703, 241, 7749, 7561, 3, 7074, 2953, 3043, 3, 7740, 3077, 6627, 3, 5]",얘도 터짐 ㅎ [SEP] 임티 개많아 ㅋㅅㅋㅅ [SEP] ㅋㅅㅋㅅㅋㅅㅋㅋㅅ [SEP] 집이다ㅏㅏ [SEP] 
"[2, 5497, 2578, 3122, 5475, 3, 5]","[2, 6296, 2578, 3253, 3002, 3, 5]","[2, 6622, 2921, 2578, 3352, 3, 5]","[2, 1850, 3005, 2578, 3352, 199, 3, 6703, 241, 7749, 7561, 3, 7074, 2953, 3043, 3, 7740, 3077, 6627, 3, 5]","[2, 6233, 6309, 2936, 3, 5]",어여 쉬어라 [SEP] 
"[2, 6296, 2578, 3253, 3002, 3, 5]","[2, 6622, 2921, 2578, 3352, 3, 5]","[2, 1850, 3005, 2578, 3352, 199, 3, 6703, 241, 7749, 7561, 3, 7074, 2953, 3043, 3, 7740, 3077, 6627, 3, 5]","[2, 6233, 6309, 2936, 3, 5]","[2, 1985, 7561, 3, 5577, 6074, 2936, 3060, 3, 5]",웅 ㅋㅅㅋㅅ [SEP] 너도 잘자라ㅏ [SEP] 
"[2, 6622, 2921, 2578, 3352, 3, 5]","[2, 1850, 3005, 2578, 3352, 199, 3, 6703, 241, 7749, 7561, 3, 7074, 2953, 3043, 3, 7740, 3077, 6627, 3, 5]","[2, 6233, 6309, 2936, 3, 5]","[2, 1985, 7561, 3, 5577, 6074, 2936, 3060, 3, 5]","[2, 1311, 2970, 3197, 2970, 119, 3, 5]",바이바이! [SEP] 
"[2, 1850, 3005, 2578, 3352, 199, 3, 6703, 241, 7749, 7561, 3, 7074, 2953, 3043, 3, 7740, 3077, 6627, 3, 5]","[2, 6233, 6309, 2936, 3, 5]","[2, 1985, 7561, 3, 5577, 6074, 2936, 3060, 3, 5]","[2, 1311, 2970, 3197, 2970, 119, 3, 5]","[2, 7561, 2949, 7660, 3, 5]",ㅋㅅㅋㅅ집 가는중 [SEP] 
