utterance_1,utterance_2,utterance_3,utterance_4,label,original
"[2, 2702, 2970, 241, 1786, 3444, 3326, 5975, 2938, 3, 2764, 6417, 3, 5]","[2, 5485, 271, 2994, 3, 2589, 3316, 5934, 5459, 5550, 6555, 6045, 3, 5]","[2, 6461, 1863, 3141, 134, 3, 5]","[2, 5466, 5537, 2744, 5995, 2925, 3, 388, 2118, 3162, 5461, 1045, 3677, 3142, 6354, 2947, 2744, 5995, 2925, 3, 1045, 3041, 3341, 3080, 6138, 2589, 3316, 355, 5487, 2162, 2186, 2934, 3, 1045, 3677, 3142, 5486, 1251, 2964, 3360, 3005, 2059, 4032, 3, 5]","[2, 2744, 5995, 2925, 2947, 3, 2466, 3316, 6666, 3, 5]",플레이어는 [SEP] 캡본이라서 [SEP] 
"[2, 5485, 271, 2994, 3, 2589, 3316, 5934, 5459, 5550, 6555, 6045, 3, 5]","[2, 6461, 1863, 3141, 134, 3, 5]","[2, 5466, 5537, 2744, 5995, 2925, 3, 388, 2118, 3162, 5461, 1045, 3677, 3142, 6354, 2947, 2744, 5995, 2925, 3, 1045, 3041, 3341, 3080, 6138, 2589, 3316, 355, 5487, 2162, 2186, 2934, 3, 1045, 3677, 3142, 5486, 1251, 2964, 3360, 3005, 2059, 4032, 3, 5]","[2, 2744, 5995, 2925, 2947, 3, 2466, 3316, 6666, 3, 5]","[2, 1045, 3041, 3341, 6430, 3, 5466, 5537, 2744, 5995, 6401, 3, 764, 1934, 3348, 3005, 7197, 2781, 3, 7192, 6787, 1383, 2954, 3283, 4045, 3, 5]",레못플보단 [SEP] 오늘부터 플레이어가 [SEP] 더 완성도 있긴 해 [SEP] 담에 되면 봐보ㅔ셩 [SEP] 
"[2, 6461, 1863, 3141, 134, 3, 5]","[2, 5466, 5537, 2744, 5995, 2925, 3, 388, 2118, 3162, 5461, 1045, 3677, 3142, 6354, 2947, 2744, 5995, 2925, 3, 1045, 3041, 3341, 3080, 6138, 2589, 3316, 355, 5487, 2162, 2186, 2934, 3, 1045, 3677, 3142, 5486, 1251, 2964, 3360, 3005, 2059, 4032, 3, 5]","[2, 2744, 5995, 2925, 2947, 3, 2466, 3316, 6666, 3, 5]","[2, 1045, 3041, 3341, 6430, 3, 5466, 5537, 2744, 5995, 6401, 3, 764, 1934, 3348, 3005, 7197, 2781, 3, 7192, 6787, 1383, 2954, 3283, 4045, 3, 5]","[2, 234, 5556, 1913, 3160, 3, 5]",강하게 오네 [SEP] 
"[2, 5466, 5537, 2744, 5995, 2925, 3, 388, 2118, 3162, 5461, 1045, 3677, 3142, 6354, 2947, 2744, 5995, 2925, 3, 1045, 3041, 3341, 3080, 6138, 2589, 3316, 355, 5487, 2162, 2186, 2934, 3, 1045, 3677, 3142, 5486, 1251, 2964, 3360, 3005, 2059, 4032, 3, 5]","[2, 2744, 5995, 2925, 2947, 3, 2466, 3316, 6666, 3, 5]","[2, 1045, 3041, 3341, 6430, 3, 5466, 5537, 2744, 5995, 6401, 3, 764, 1934, 3348, 3005, 7197, 2781, 3, 7192, 6787, 1383, 2954, 3283, 4045, 3, 5]","[2, 234, 5556, 1913, 3160, 3, 5]","[2, 5553, 123, 123, 123, 134, 3, 7655, 5626, 3, 5]",갑자기...? [SEP] 게임을 하자 [SEP] 
"[2, 2744, 5995, 2925, 2947, 3, 2466, 3316, 6666, 3, 5]","[2, 1045, 3041, 3341, 6430, 3, 5466, 5537, 2744, 5995, 6401, 3, 764, 1934, 3348, 3005, 7197, 2781, 3, 7192, 6787, 1383, 2954, 3283, 4045, 3, 5]","[2, 234, 5556, 1913, 3160, 3, 5]","[2, 5553, 123, 123, 123, 134, 3, 7655, 5626, 3, 5]","[2, 5450, 5460, 5764, 5795, 7416, 3, 1211, 2923, 7686, 3005, 1693, 3160, 3, 397, 3162, 5728, 7200, 3151, 3160, 3, 5]",아니 그냥 아무것도하기싫어 [SEP] 멍때리기도 싫네 [SEP] 급작 인생 현타오네 [SEP] 
"[2, 1045, 3041, 3341, 6430, 3, 5466, 5537, 2744, 5995, 6401, 3, 764, 1934, 3348, 3005, 7197, 2781, 3, 7192, 6787, 1383, 2954, 3283, 4045, 3, 5]","[2, 234, 5556, 1913, 3160, 3, 5]","[2, 5553, 123, 123, 123, 134, 3, 7655, 5626, 3, 5]","[2, 5450, 5460, 5764, 5795, 7416, 3, 1211, 2923, 7686, 3005, 1693, 3160, 3, 397, 3162, 5728, 7200, 3151, 3160, 3, 5]","[2, 2078, 5523, 5986, 2926, 3, 5]",자는게 최고여 [SEP] 
"[2, 234, 5556, 1913, 3160, 3, 5]","[2, 5553, 123, 123, 123, 134, 3, 7655, 5626, 3, 5]","[2, 5450, 5460, 5764, 5795, 7416, 3, 1211, 2923, 7686, 3005, 1693, 3160, 3, 397, 3162, 5728, 7200, 3151, 3160, 3, 5]","[2, 2078, 5523, 5986, 2926, 3, 5]","[2, 2078, 6693, 5696, 123, 123, 123, 3, 6094, 6122, 7805, 5953, 3, 5728, 2344, 123, 123, 123, 3, 5]",자는것도 싫어... [SEP] 뭐지 어쩌자는거지 [SEP] 인생 참... [SEP] 
"[2, 5553, 123, 123, 123, 134, 3, 7655, 5626, 3, 5]","[2, 5450, 5460, 5764, 5795, 7416, 3, 1211, 2923, 7686, 3005, 1693, 3160, 3, 397, 3162, 5728, 7200, 3151, 3160, 3, 5]","[2, 2078, 5523, 5986, 2926, 3, 5]","[2, 2078, 6693, 5696, 123, 123, 123, 3, 6094, 6122, 7805, 5953, 3, 5728, 2344, 123, 123, 123, 3, 5]","[2, 5460, 5495, 2999, 5626, 3, 5508, 5954, 2970, 3060, 3, 5]",그냥 생각만 하자 [SEP] 아무생각이ㅏ [SEP] 
"[2, 5450, 5460, 5764, 5795, 7416, 3, 1211, 2923, 7686, 3005, 1693, 3160, 3, 397, 3162, 5728, 7200, 3151, 3160, 3, 5]","[2, 2078, 5523, 5986, 2926, 3, 5]","[2, 2078, 6693, 5696, 123, 123, 123, 3, 6094, 6122, 7805, 5953, 3, 5728, 2344, 123, 123, 123, 3, 5]","[2, 5460, 5495, 2999, 5626, 3, 5508, 5954, 2970, 3060, 3, 5]","[2, 388, 3484, 3166, 5878, 3, 5508, 5954, 6733, 3, 1151, 3093, 7582, 5872, 3, 7149, 3127, 2970, 6906, 3, 7582, 3005, 818, 2935, 3, 5]",그녕누워서 [SEP] 아무생각없이 [SEP] 리더 읽어야겠다 [SEP] 주인공이 알아서 [SEP] 읽어도 되니 [SEP] 
"[2, 2078, 5523, 5986, 2926, 3, 5]","[2, 2078, 6693, 5696, 123, 123, 123, 3, 6094, 6122, 7805, 5953, 3, 5728, 2344, 123, 123, 123, 3, 5]","[2, 5460, 5495, 2999, 5626, 3, 5508, 5954, 2970, 3060, 3, 5]","[2, 388, 3484, 3166, 5878, 3, 5508, 5954, 6733, 3, 1151, 3093, 7582, 5872, 3, 7149, 3127, 2970, 6906, 3, 7582, 3005, 818, 2935, 3, 5]","[2, 5857, 1269, 7264, 3, 5]",대체 뭘까요 [SEP] 
"[2, 2078, 6693, 5696, 123, 123, 123, 3, 6094, 6122, 7805, 5953, 3, 5728, 2344, 123, 123, 123, 3, 5]","[2, 5460, 5495, 2999, 5626, 3, 5508, 5954, 2970, 3060, 3, 5]","[2, 388, 3484, 3166, 5878, 3, 5508, 5954, 6733, 3, 1151, 3093, 7582, 5872, 3, 7149, 3127, 2970, 6906, 3, 7582, 3005, 818, 2935, 3, 5]","[2, 5857, 1269, 7264, 3, 5]","[2, 5915, 3263, 4072, 3160, 3, 5]",미쳐부렀네 [SEP] 
"[2, 5460, 5495, 2999, 5626, 3, 5508, 5954, 2970, 3060, 3, 5]","[2, 388, 3484, 3166, 5878, 3, 5508, 5954, 6733, 3, 1151, 3093, 7582, 5872, 3, 7149, 3127, 2970, 6906, 3, 7582, 3005, 818, 2935, 3, 5]","[2, 5857, 1269, 7264, 3, 5]","[2, 5915, 3263, 4072, 3160, 3, 5]","[2, 5850, 6611, 6537, 134, 3, 5]",아직도 그러고있음? [SEP] 
"[2, 388, 3484, 3166, 5878, 3, 5508, 5954, 6733, 3, 1151, 3093, 7582, 5872, 3, 7149, 3127, 2970, 6906, 3, 7582, 3005, 818, 2935, 3, 5]","[2, 5857, 1269, 7264, 3, 5]","[2, 5915, 3263, 4072, 3160, 3, 5]","[2, 5850, 6611, 6537, 134, 3, 5]","[2, 5472, 6898, 2925, 3, 5466, 5457, 5658, 5669, 123, 123, 3, 5]",이제 일어났어 [SEP] 오늘 너무 피곤하네.. [SEP] 
"[2, 5857, 1269, 7264, 3, 5]","[2, 5915, 3263, 4072, 3160, 3, 5]","[2, 5850, 6611, 6537, 134, 3, 5]","[2, 5472, 6898, 2925, 3, 5466, 5457, 5658, 5669, 123, 123, 3, 5]","[2, 6504, 7626, 6504, 6885, 6015, 123, 123, 123, 123, 3, 5]",몇시에 자서 몇시에 인났는지.... [SEP] 
"[2, 5915, 3263, 4072, 3160, 3, 5]","[2, 5850, 6611, 6537, 134, 3, 5]","[2, 5472, 6898, 2925, 3, 5466, 5457, 5658, 5669, 123, 123, 3, 5]","[2, 6504, 7626, 6504, 6885, 6015, 123, 123, 123, 123, 3, 5]","[2, 6971, 5750, 5474, 3, 5550, 7990, 3, 5]",너랑 카톡하고 [SEP] 다시 일어나서 [SEP] 
"[2, 5850, 6611, 6537, 134, 3, 5]","[2, 5472, 6898, 2925, 3, 5466, 5457, 5658, 5669, 123, 123, 3, 5]","[2, 6504, 7626, 6504, 6885, 6015, 123, 123, 123, 123, 3, 5]","[2, 6971, 5750, 5474, 3, 5550, 7990, 3, 5]","[2, 2084, 2078, 5768, 3543, 119, 3, 5]",잘 자버렸군! [SEP] 
"[2, 5472, 6898, 2925, 3, 5466, 5457, 5658, 5669, 123, 123, 3, 5]","[2, 6504, 7626, 6504, 6885, 6015, 123, 123, 123, 123, 3, 5]","[2, 6971, 5750, 5474, 3, 5550, 7990, 3, 5]","[2, 2084, 2078, 5768, 3543, 119, 3, 5]","[2, 5452, 5657, 3, 7143, 6850, 3, 1165, 1970, 3233, 5474, 3, 5]",진짜 요즘 [SEP] 몸이 이상해 [SEP] 막 우울하고 [SEP] 
"[2, 6504, 7626, 6504, 6885, 6015, 123, 123, 123, 123, 3, 5]","[2, 6971, 5750, 5474, 3, 5550, 7990, 3, 5]","[2, 2084, 2078, 5768, 3543, 119, 3, 5]","[2, 5452, 5657, 3, 7143, 6850, 3, 1165, 1970, 3233, 5474, 3, 5]","[2, 5458, 3143, 5845, 3, 7200, 2921, 1782, 2987, 1915, 5480, 3, 2767, 3056, 2720, 3428, 3052, 7100, 6049, 6182, 2976, 3, 6053, 3341, 5480, 141, 141, 3, 5]",내가봤을때 [SEP] 현타가 씨게 온거야 [SEP] 한숨 푸우우ㅜㅇㄱ 자고 인나면 [SEP] 배고플거야^^ [SEP] 
"[2, 6971, 5750, 5474, 3, 5550, 7990, 3, 5]","[2, 2084, 2078, 5768, 3543, 119, 3, 5]","[2, 5452, 5657, 3, 7143, 6850, 3, 1165, 1970, 3233, 5474, 3, 5]","[2, 5458, 3143, 5845, 3, 7200, 2921, 1782, 2987, 1915, 5480, 3, 2767, 3056, 2720, 3428, 3052, 7100, 6049, 6182, 2976, 3, 6053, 3341, 5480, 141, 141, 3, 5]","[2, 362, 3080, 3077, 3063, 2967, 3, 5]",굶은다음에 [SEP] 
"[2, 2084, 2078, 5768, 3543, 119, 3, 5]","[2, 5452, 5657, 3, 7143, 6850, 3, 1165, 1970, 3233, 5474, 3, 5]","[2, 5458, 3143, 5845, 3, 7200, 2921, 1782, 2987, 1915, 5480, 3, 2767, 3056, 2720, 3428, 3052, 7100, 6049, 6182, 2976, 3, 6053, 3341, 5480, 141, 141, 3, 5]","[2, 362, 3080, 3077, 3063, 2967, 3, 5]","[2, 5767, 3165, 2957, 134, 3, 5]",찾아와요? [SEP] 
"[2, 5452, 5657, 3, 7143, 6850, 3, 1165, 1970, 3233, 5474, 3, 5]","[2, 5458, 3143, 5845, 3, 7200, 2921, 1782, 2987, 1915, 5480, 3, 2767, 3056, 2720, 3428, 3052, 7100, 6049, 6182, 2976, 3, 6053, 3341, 5480, 141, 141, 3, 5]","[2, 362, 3080, 3077, 3063, 2967, 3, 5]","[2, 5767, 3165, 2957, 134, 3, 5]","[2, 6, 1140, 3, 5]",승우를 [SEP] 
"[2, 5458, 3143, 5845, 3, 7200, 2921, 1782, 2987, 1915, 5480, 3, 2767, 3056, 2720, 3428, 3052, 7100, 6049, 6182, 2976, 3, 6053, 3341, 5480, 141, 141, 3, 5]","[2, 362, 3080, 3077, 3063, 2967, 3, 5]","[2, 5767, 3165, 2957, 134, 3, 5]","[2, 6, 1140, 3, 5]","[2, 1173, 3080, 6054, 7230, 134, 3, 5763, 3, 5]",맛은 어떤가요? [SEP] 뭐야ㅋㅋㅋㅋㅋ [SEP] 
"[2, 362, 3080, 3077, 3063, 2967, 3, 5]","[2, 5767, 3165, 2957, 134, 3, 5]","[2, 6, 1140, 3, 5]","[2, 1173, 3080, 6054, 7230, 134, 3, 5763, 3, 5]","[2, 1331, 3343, 3553, 3312, 3165, 3, 221, 5749, 2947, 2157, 3222, 3, 832, 3553, 3312, 2260, 2970, 3, 5]",백두꺼비와 [SEP] 가버리는 조씨 [SEP] 두꺼비 짤이 [SEP] 
"[2, 5767, 3165, 2957, 134, 3, 5]","[2, 6, 1140, 3, 5]","[2, 1173, 3080, 6054, 7230, 134, 3, 5763, 3, 5]","[2, 1331, 3343, 3553, 3312, 3165, 3, 221, 5749, 2947, 2157, 3222, 3, 832, 3553, 3312, 2260, 2970, 3, 5]","[2, 2260, 6230, 3160, 6466, 3, 5]",짤 개웃기네 진짜ㅋㅋㅋㅋ [SEP] 
"[2, 6, 1140, 3, 5]","[2, 1173, 3080, 6054, 7230, 134, 3, 5763, 3, 5]","[2, 1331, 3343, 3553, 3312, 3165, 3, 221, 5749, 2947, 2157, 3222, 3, 832, 3553, 3312, 2260, 2970, 3, 5]","[2, 2260, 6230, 3160, 6466, 3, 5]","[2, 2042, 3406, 193, 6438, 5775, 2976, 3, 1331, 3553, 3312, 2837, 3360, 3572, 2950, 3, 388, 5516, 1201, 3407, 6959, 6566, 3, 5]",음식 ㅈ같이 만들면 [SEP] 백꺼비 형님께서 [SEP] 그 사람 먹방하러 간다 [SEP] 
"[2, 1173, 3080, 6054, 7230, 134, 3, 5763, 3, 5]","[2, 1331, 3343, 3553, 3312, 3165, 3, 221, 5749, 2947, 2157, 3222, 3, 832, 3553, 3312, 2260, 2970, 3, 5]","[2, 2260, 6230, 3160, 6466, 3, 5]","[2, 2042, 3406, 193, 6438, 5775, 2976, 3, 1331, 3553, 3312, 2837, 3360, 3572, 2950, 3, 388, 5516, 1201, 3407, 6959, 6566, 3, 5]","[2, 5485, 539, 5558, 7524, 5628, 3134, 134, 3, 5]",그럼 난 이미 실패한거임? [SEP] 
"[2, 1331, 3343, 3553, 3312, 3165, 3, 221, 5749, 2947, 2157, 3222, 3, 832, 3553, 3312, 2260, 2970, 3, 5]","[2, 2260, 6230, 3160, 6466, 3, 5]","[2, 2042, 3406, 193, 6438, 5775, 2976, 3, 1331, 3553, 3312, 2837, 3360, 3572, 2950, 3, 388, 5516, 1201, 3407, 6959, 6566, 3, 5]","[2, 5485, 539, 5558, 7524, 5628, 3134, 134, 3, 5]","[2, 6570, 5721, 3, 2042, 3406, 3080, 1165, 6812, 3005, 3, 7244, 6951, 2931, 3, 5761, 5460, 3, 7080, 5499, 1229, 2996, 3, 362, 3232, 3077, 3063, 2967, 3, 5]",성공 가능\ [SEP] 음식은 막 넣어도 [SEP] 맛있게 되는거야 [SEP] 아니면 그냥 [SEP] 납치해서 몇일 [SEP] 굶긴다음에 [SEP] 
"[2, 2260, 6230, 3160, 6466, 3, 5]","[2, 2042, 3406, 193, 6438, 5775, 2976, 3, 1331, 3553, 3312, 2837, 3360, 3572, 2950, 3, 388, 5516, 1201, 3407, 6959, 6566, 3, 5]","[2, 5485, 539, 5558, 7524, 5628, 3134, 134, 3, 5]","[2, 6570, 5721, 3, 2042, 3406, 3080, 1165, 6812, 3005, 3, 7244, 6951, 2931, 3, 5761, 5460, 3, 7080, 5499, 1229, 2996, 3, 362, 3232, 3077, 3063, 2967, 3, 5]","[2, 7308, 5448, 3, 2059, 5677, 2344, 3, 7394, 3244, 6725, 5556, 7790, 3160, 3, 5]",뭐라는거야ㅋㅋㅋㅋ [SEP] 이사람 참 [SEP] 개소리를 신박하게 하시네 [SEP] 
"[2, 2042, 3406, 193, 6438, 5775, 2976, 3, 1331, 3553, 3312, 2837, 3360, 3572, 2950, 3, 388, 5516, 1201, 3407, 6959, 6566, 3, 5]","[2, 5485, 539, 5558, 7524, 5628, 3134, 134, 3, 5]","[2, 6570, 5721, 3, 2042, 3406, 3080, 1165, 6812, 3005, 3, 7244, 6951, 2931, 3, 5761, 5460, 3, 7080, 5499, 1229, 2996, 3, 362, 3232, 3077, 3063, 2967, 3, 5]","[2, 7308, 5448, 3, 2059, 5677, 2344, 3, 7394, 3244, 6725, 5556, 7790, 3160, 3, 5]","[2, 1350, 3611, 2921, 7649, 3, 5466, 6974, 2967, 3, 5]",범죄가 아니여 [SEP] 오늘 새벽에 [SEP] 
"[2, 5485, 539, 5558, 7524, 5628, 3134, 134, 3, 5]","[2, 6570, 5721, 3, 2042, 3406, 3080, 1165, 6812, 3005, 3, 7244, 6951, 2931, 3, 5761, 5460, 3, 7080, 5499, 1229, 2996, 3, 362, 3232, 3077, 3063, 2967, 3, 5]","[2, 7308, 5448, 3, 2059, 5677, 2344, 3, 7394, 3244, 6725, 5556, 7790, 3160, 3, 5]","[2, 1350, 3611, 2921, 7649, 3, 5466, 6974, 2967, 3, 5]","[2, 5569, 737, 3016, 3030, 7080, 3371, 3080, 5727, 5476, 3, 5808, 866, 5555, 3, 5]",이렇게 당당한 납치범은 처음이야 [SEP] 맘에 들었어 [SEP] 
"[2, 6570, 5721, 3, 2042, 3406, 3080, 1165, 6812, 3005, 3, 7244, 6951, 2931, 3, 5761, 5460, 3, 7080, 5499, 1229, 2996, 3, 362, 3232, 3077, 3063, 2967, 3, 5]","[2, 7308, 5448, 3, 2059, 5677, 2344, 3, 7394, 3244, 6725, 5556, 7790, 3160, 3, 5]","[2, 1350, 3611, 2921, 7649, 3, 5466, 6974, 2967, 3, 5]","[2, 5569, 737, 3016, 3030, 7080, 3371, 3080, 5727, 5476, 3, 5808, 866, 5555, 3, 5]","[2, 7080, 3016, 5911, 2947, 3, 7080, 3016, 5795, 3, 5]",납치당해주는 [SEP] 납치당하기 [SEP] 
"[2, 7308, 5448, 3, 2059, 5677, 2344, 3, 7394, 3244, 6725, 5556, 7790, 3160, 3, 5]","[2, 1350, 3611, 2921, 7649, 3, 5466, 6974, 2967, 3, 5]","[2, 5569, 737, 3016, 3030, 7080, 3371, 3080, 5727, 5476, 3, 5808, 866, 5555, 3, 5]","[2, 7080, 3016, 5911, 2947, 3, 7080, 3016, 5795, 3, 5]","[2, 2159, 2971, 5614, 3, 2425, 3743, 5911, 5517, 3, 5]",존중입니다 [SEP] 취향해주세요 [SEP] 
"[2, 1350, 3611, 2921, 7649, 3, 5466, 6974, 2967, 3, 5]","[2, 5569, 737, 3016, 3030, 7080, 3371, 3080, 5727, 5476, 3, 5808, 866, 5555, 3, 5]","[2, 7080, 3016, 5911, 2947, 3, 7080, 3016, 5795, 3, 5]","[2, 2159, 2971, 5614, 3, 2425, 3743, 5911, 5517, 3, 5]","[2, 5458, 7282, 3, 832, 3009, 2943, 2947, 1008, 3357, 3, 5]",내가 너한테 [SEP] 두번사는 랭커 [SEP] 
"[2, 5569, 737, 3016, 3030, 7080, 3371, 3080, 5727, 5476, 3, 5808, 866, 5555, 3, 5]","[2, 7080, 3016, 5911, 2947, 3, 7080, 3016, 5795, 3, 5]","[2, 2159, 2971, 5614, 3, 2425, 3743, 5911, 5517, 3, 5]","[2, 5458, 7282, 3, 832, 3009, 2943, 2947, 1008, 3357, 3, 5]","[2, 832, 2943, 3649, 5520, 7834, 1795, 6245, 3, 126, 3303, 3419, 5547, 5502, 5731, 2960, 3, 2079, 2921, 3360, 302, 3064, 5499, 127, 3275, 5502, 2090, 3097, 3675, 3282, 3, 5]",두사랭 아직 완결 안났어 [SEP] 29권인가까지 나오고 [SEP] 작가님 결혼해서 3월까지 장기휴재 [SEP] 
"[2, 7080, 3016, 5911, 2947, 3, 7080, 3016, 5795, 3, 5]","[2, 2159, 2971, 5614, 3, 2425, 3743, 5911, 5517, 3, 5]","[2, 5458, 7282, 3, 832, 3009, 2943, 2947, 1008, 3357, 3, 5]","[2, 832, 2943, 3649, 5520, 7834, 1795, 6245, 3, 126, 3303, 3419, 5547, 5502, 5731, 2960, 3, 2079, 2921, 3360, 302, 3064, 5499, 127, 3275, 5502, 2090, 3097, 3675, 3282, 3, 5]","[2, 355, 5540, 5701, 3, 5843, 6086, 3410, 2963, 6006, 3553, 3, 6073, 5751, 1786, 2925, 3006, 6082, 7065, 3, 7668, 2925, 5680, 5625, 3, 5]",구해야겠네 [SEP] 웹툰 올라온거 마지막꺼 [SEP] 자기 혼자 씹어먹는걸보니 [SEP] 보고싶어지는구만 [SEP] 
"[2, 2159, 2971, 5614, 3, 2425, 3743, 5911, 5517, 3, 5]","[2, 5458, 7282, 3, 832, 3009, 2943, 2947, 1008, 3357, 3, 5]","[2, 832, 2943, 3649, 5520, 7834, 1795, 6245, 3, 126, 3303, 3419, 5547, 5502, 5731, 2960, 3, 2079, 2921, 3360, 302, 3064, 5499, 127, 3275, 5502, 2090, 3097, 3675, 3282, 3, 5]","[2, 355, 5540, 5701, 3, 5843, 6086, 3410, 2963, 6006, 3553, 3, 6073, 5751, 1786, 2925, 3006, 6082, 7065, 3, 7668, 2925, 5680, 5625, 3, 5]","[2, 5593, 1438, 2982, 2979, 7541, 123, 123, 123, 119, 3, 5]",사실 비그리드는...! [SEP] 
"[2, 5458, 7282, 3, 832, 3009, 2943, 2947, 1008, 3357, 3, 5]","[2, 832, 2943, 3649, 5520, 7834, 1795, 6245, 3, 126, 3303, 3419, 5547, 5502, 5731, 2960, 3, 2079, 2921, 3360, 302, 3064, 5499, 127, 3275, 5502, 2090, 3097, 3675, 3282, 3, 5]","[2, 355, 5540, 5701, 3, 5843, 6086, 3410, 2963, 6006, 3553, 3, 6073, 5751, 1786, 2925, 3006, 6082, 7065, 3, 7668, 2925, 5680, 5625, 3, 5]","[2, 5593, 1438, 2982, 2979, 7541, 123, 123, 123, 119, 3, 5]","[2, 729, 2934, 5749, 2947, 3, 6858, 5716, 123, 3, 5]",달아버리는 [SEP] 수가있어. [SEP] 
"[2, 832, 2943, 3649, 5520, 7834, 1795, 6245, 3, 126, 3303, 3419, 5547, 5502, 5731, 2960, 3, 2079, 2921, 3360, 302, 3064, 5499, 127, 3275, 5502, 2090, 3097, 3675, 3282, 3, 5]","[2, 355, 5540, 5701, 3, 5843, 6086, 3410, 2963, 6006, 3553, 3, 6073, 5751, 1786, 2925, 3006, 6082, 7065, 3, 7668, 2925, 5680, 5625, 3, 5]","[2, 5593, 1438, 2982, 2979, 7541, 123, 123, 123, 119, 3, 5]","[2, 729, 2934, 5749, 2947, 3, 6858, 5716, 123, 3, 5]","[2, 2128, 3141, 2979, 5448, 3, 5543, 832, 3348, 7462, 3134, 5448, 3, 1792, 6230, 3160, 5452, 3, 5]",정수맄ㅋㅋㅋㅋㅋㅋㅋ [SEP] ㄹㅇ 두성되는거임ㅋㅋㅋㅋㅋㅋㅋ [SEP] 아 개웃기네 진짜 [SEP] 
"[2, 355, 5540, 5701, 3, 5843, 6086, 3410, 2963, 6006, 3553, 3, 6073, 5751, 1786, 2925, 3006, 6082, 7065, 3, 7668, 2925, 5680, 5625, 3, 5]","[2, 5593, 1438, 2982, 2979, 7541, 123, 123, 123, 119, 3, 5]","[2, 729, 2934, 5749, 2947, 3, 6858, 5716, 123, 3, 5]","[2, 2128, 3141, 2979, 5448, 3, 5543, 832, 3348, 7462, 3134, 5448, 3, 1792, 6230, 3160, 5452, 3, 5]","[2, 832, 3348, 1713, 6483, 3, 126, 3303, 3419, 5502, 3, 126, 3478, 7211, 3, 5]",두성 쌉가능 [SEP] 29권까지 [SEP] 27까지만 [SEP] 
"[2, 5593, 1438, 2982, 2979, 7541, 123, 123, 123, 119, 3, 5]","[2, 729, 2934, 5749, 2947, 3, 6858, 5716, 123, 3, 5]","[2, 2128, 3141, 2979, 5448, 3, 5543, 832, 3348, 7462, 3134, 5448, 3, 1792, 6230, 3160, 5452, 3, 5]","[2, 832, 3348, 1713, 6483, 3, 126, 3303, 3419, 5502, 3, 126, 3478, 7211, 3, 5]","[2, 7192, 355, 3082, 3, 5520, 1891, 3282, 2971, 2970, 5881, 3, 1792, 5629, 3, 1151, 2929, 2990, 1443, 3091, 1957, 3459, 5856, 3, 6737, 6072, 5583, 3, 490, 818, 3232, 5710, 3, 1151, 2929, 2990, 4287, 3091, 1376, 2936, 5492, 6540, 1795, 2929, 3060, 3252, 5617, 3, 5482, 3111, 2059, 3370, 273, 3900, 1549, 3812, 3097, 3, 1596, 2940, 5461, 7281, 1704, 3080, 2989, 3, 2630, 6711, 3331, 2970, 5457, 7484, 3077, 3, 861, 3004, 2943, 7409, 3, 5568, 5520, 5838, 6778, 3, 764, 1151, 2941, 3189, 7916, 3107, 7313, 3096, 3491, 3106, 3123, 5920, 3, 6557, 123, 123, 123, 134, 3, 5]",담에 구해 [SEP] 아직 연재중이자너 [SEP] 아 그리고 [SEP] 리버스 빌런 요청합니다 [SEP] 이번에 나왔더라 [SEP] 꽤 되긴 했는데 [SEP] 리버스빌런 볼라다가 귀찮아서 안버ㅏㅛ거든 [SEP] 그거랑 이계 검왕 생존기 [SEP] 소장으로 가지고 싶은건 [SEP] 튜토리얼이 너무 어렵다 [SEP] 드림사이드 [SEP] 나는 아직 살아있다 [SEP] 더 리터너(The Returner) [SEP] 이정도...? [SEP] 
"[2, 729, 2934, 5749, 2947, 3, 6858, 5716, 123, 3, 5]","[2, 2128, 3141, 2979, 5448, 3, 5543, 832, 3348, 7462, 3134, 5448, 3, 1792, 6230, 3160, 5452, 3, 5]","[2, 832, 3348, 1713, 6483, 3, 126, 3303, 3419, 5502, 3, 126, 3478, 7211, 3, 5]","[2, 7192, 355, 3082, 3, 5520, 1891, 3282, 2971, 2970, 5881, 3, 1792, 5629, 3, 1151, 2929, 2990, 1443, 3091, 1957, 3459, 5856, 3, 6737, 6072, 5583, 3, 490, 818, 3232, 5710, 3, 1151, 2929, 2990, 4287, 3091, 1376, 2936, 5492, 6540, 1795, 2929, 3060, 3252, 5617, 3, 5482, 3111, 2059, 3370, 273, 3900, 1549, 3812, 3097, 3, 1596, 2940, 5461, 7281, 1704, 3080, 2989, 3, 2630, 6711, 3331, 2970, 5457, 7484, 3077, 3, 861, 3004, 2943, 7409, 3, 5568, 5520, 5838, 6778, 3, 764, 1151, 2941, 3189, 7916, 3107, 7313, 3096, 3491, 3106, 3123, 5920, 3, 6557, 123, 123, 123, 134, 3, 5]","[2, 1311, 5798, 2987, 1167, 2966, 2964, 3, 1598, 6664, 7461, 3, 5]",바라는게 많으신 [SEP] 손님이시네 [SEP] 
