utterance_1,utterance_2,utterance_3,utterance_4,label,original
"[2, 6656, 2084, 2993, 3, 5450, 2086, 3080, 1795, 1913, 3232, 5959, 3, 5717, 555, 7143, 1535, 3239, 265, 238, 3063, 3, 5]","[2, 7994, 5581, 3165, 1237, 2965, 6302, 2947, 3, 5]","[2, 536, 5466, 2767, 5559, 1314, 6507, 3, 5]","[2, 6848, 2926, 134, 3, 5]","[2, 5470, 5495, 6060, 241, 5512, 3784, 238, 3077, 3, 5]",지금 생각하니까 개 미친짓 같다 [SEP] 
"[2, 7994, 5581, 3165, 1237, 2965, 6302, 2947, 3, 5]","[2, 536, 5466, 2767, 5559, 1314, 6507, 3, 5]","[2, 6848, 2926, 134, 3, 5]","[2, 5470, 5495, 6060, 241, 5512, 3784, 238, 3077, 3, 5]","[2, 6026, 5492, 5560, 2081, 5480, 3, 6286, 5470, 2078, 3, 5]",뭐하다가 그렇게 잔거야 [SEP] 곱게 지금 자 [SEP] 
"[2, 536, 5466, 2767, 5559, 1314, 6507, 3, 5]","[2, 6848, 2926, 134, 3, 5]","[2, 5470, 5495, 6060, 241, 5512, 3784, 238, 3077, 3, 5]","[2, 6026, 5492, 5560, 2081, 5480, 3, 6286, 5470, 2078, 3, 5]","[2, 536, 7187, 5829, 5588, 6966, 3, 5466, 5668, 1940, 7841, 3, 1364, 3129, 2975, 3097, 5806, 2791, 3279, 134, 3, 5]",나 자격증 시험 공부 ㅠㅠㅠ [SEP] 오늘 보고 왔지롱 [SEP] 벼락치기 오지게 했쥬? [SEP] 
"[2, 6848, 2926, 134, 3, 5]","[2, 5470, 5495, 6060, 241, 5512, 3784, 238, 3077, 3, 5]","[2, 6026, 5492, 5560, 2081, 5480, 3, 6286, 5470, 2078, 3, 5]","[2, 536, 7187, 5829, 5588, 6966, 3, 5466, 5668, 1940, 7841, 3, 1364, 3129, 2975, 3097, 5806, 2791, 3279, 134, 3, 5]","[2, 2598, 3198, 2921, 234, 3004, 3159, 5625, 3, 1364, 3129, 6340, 1175, 6340, 3, 5458, 5490, 5617, 3, 5674, 6817, 5829, 2965, 1795, 3143, 3088, 141, 141, 3, 5]",토르가 강림했구만 [SEP] 벼락치고 망치고 [SEP] 내가 그러거든 [SEP] 오늘은 아예 시험을 안봤구^^ [SEP] 
"[2, 5470, 5495, 6060, 241, 5512, 3784, 238, 3077, 3, 5]","[2, 6026, 5492, 5560, 2081, 5480, 3, 6286, 5470, 2078, 3, 5]","[2, 536, 7187, 5829, 5588, 6966, 3, 5466, 5668, 1940, 7841, 3, 1364, 3129, 2975, 3097, 5806, 2791, 3279, 134, 3, 5]","[2, 2598, 3198, 2921, 234, 3004, 3159, 5625, 3, 1364, 3129, 6340, 1175, 6340, 3, 5458, 5490, 5617, 3, 5674, 6817, 5829, 2965, 1795, 3143, 3088, 141, 141, 3, 5]","[2, 1268, 5829, 134, 134, 3, 5]",뭔 시험?? [SEP] 
"[2, 6026, 5492, 5560, 2081, 5480, 3, 6286, 5470, 2078, 3, 5]","[2, 536, 7187, 5829, 5588, 6966, 3, 5466, 5668, 1940, 7841, 3, 1364, 3129, 2975, 3097, 5806, 2791, 3279, 134, 3, 5]","[2, 2598, 3198, 2921, 234, 3004, 3159, 5625, 3, 1364, 3129, 6340, 1175, 6340, 3, 5458, 5490, 5617, 3, 5674, 6817, 5829, 2965, 1795, 3143, 3088, 141, 141, 3, 5]","[2, 1268, 5829, 134, 134, 3, 5]","[2, 161, 4039, 3398, 3170, 7044, 2963, 6473, 134, 3, 5]",sqld 말하는거 아녀? [SEP] 
"[2, 536, 7187, 5829, 5588, 6966, 3, 5466, 5668, 1940, 7841, 3, 1364, 3129, 2975, 3097, 5806, 2791, 3279, 134, 3, 5]","[2, 2598, 3198, 2921, 234, 3004, 3159, 5625, 3, 1364, 3129, 6340, 1175, 6340, 3, 5458, 5490, 5617, 3, 5674, 6817, 5829, 2965, 1795, 3143, 3088, 141, 141, 3, 5]","[2, 1268, 5829, 134, 134, 3, 5]","[2, 161, 4039, 3398, 3170, 7044, 2963, 6473, 134, 3, 5]","[2, 581, 2125, 3141, 5947, 134, 3, 5]",너 접수 했어? [SEP] 
"[2, 2598, 3198, 2921, 234, 3004, 3159, 5625, 3, 1364, 3129, 6340, 1175, 6340, 3, 5458, 5490, 5617, 3, 5674, 6817, 5829, 2965, 1795, 3143, 3088, 141, 141, 3, 5]","[2, 1268, 5829, 134, 134, 3, 5]","[2, 161, 4039, 3398, 3170, 7044, 2963, 6473, 134, 3, 5]","[2, 581, 2125, 3141, 5947, 134, 3, 5]","[2, 2125, 5691, 6299, 3, 2034, 3040, 3449, 5515, 2128, 3157, 2970, 1176, 5737, 3, 5]",접수도 안하고 [SEP] 은영쌤한테 정강이 맞았어 [SEP] 
"[2, 1268, 5829, 134, 134, 3, 5]","[2, 161, 4039, 3398, 3170, 7044, 2963, 6473, 134, 3, 5]","[2, 581, 2125, 3141, 5947, 134, 3, 5]","[2, 2125, 5691, 6299, 3, 2034, 3040, 3449, 5515, 2128, 3157, 2970, 1176, 5737, 3, 5]","[2, 2034, 3040, 1719, 5457, 377, 2957, 3000, 3, 5]",은영 쌤 너무 귀요미; [SEP] 
"[2, 161, 4039, 3398, 3170, 7044, 2963, 6473, 134, 3, 5]","[2, 581, 2125, 3141, 5947, 134, 3, 5]","[2, 2125, 5691, 6299, 3, 2034, 3040, 3449, 5515, 2128, 3157, 2970, 1176, 5737, 3, 5]","[2, 2034, 3040, 1719, 5457, 377, 2957, 3000, 3, 5]","[2, 6466, 3, 5462, 1792, 4163, 3063, 123, 123, 123, 3, 5]",진짜ㅋㅋㅋ [SEP] 근데 아팠음... [SEP] 
"[2, 581, 2125, 3141, 5947, 134, 3, 5]","[2, 2125, 5691, 6299, 3, 2034, 3040, 3449, 5515, 2128, 3157, 2970, 1176, 5737, 3, 5]","[2, 2034, 3040, 1719, 5457, 377, 2957, 3000, 3, 5]","[2, 6466, 3, 5462, 1792, 4163, 3063, 123, 123, 123, 3, 5]","[2, 2128, 3157, 6161, 6035, 2932, 123, 123, 123, 3, 536, 5657, 2034, 3040, 1719, 6555, 1173, 2967, 5497, 723, 3360, 3, 5522, 170, 6164, 3, 5]",정강이는 아프지... [SEP] 나 요즘 은영 쌤 보는 맛에 학교 다님 [SEP] 존나 ㄱㅇㅇ [SEP] 
"[2, 2125, 5691, 6299, 3, 2034, 3040, 3449, 5515, 2128, 3157, 2970, 1176, 5737, 3, 5]","[2, 2034, 3040, 1719, 5457, 377, 2957, 3000, 3, 5]","[2, 6466, 3, 5462, 1792, 4163, 3063, 123, 123, 123, 3, 5]","[2, 2128, 3157, 6161, 6035, 2932, 123, 123, 123, 3, 536, 5657, 2034, 3040, 1719, 6555, 1173, 2967, 5497, 723, 3360, 3, 5522, 170, 6164, 3, 5]","[2, 6202, 1330, 2941, 2979, 723, 6282, 3011, 2965, 3633, 3, 5452, 7354, 2926, 3460, 3063, 3, 5]",저번에 배터리 다 떨어졌을떄 [SEP] 진짜 개귀여웠음 [SEP] 
"[2, 2034, 3040, 1719, 5457, 377, 2957, 3000, 3, 5]","[2, 6466, 3, 5462, 1792, 4163, 3063, 123, 123, 123, 3, 5]","[2, 2128, 3157, 6161, 6035, 2932, 123, 123, 123, 3, 536, 5657, 2034, 3040, 1719, 6555, 1173, 2967, 5497, 723, 3360, 3, 5522, 170, 6164, 3, 5]","[2, 6202, 1330, 2941, 2979, 723, 6282, 3011, 2965, 3633, 3, 5452, 7354, 2926, 3460, 3063, 3, 5]","[2, 1792, 7091, 5522, 3, 7517, 6035, 3077, 3, 5]",아 포폴 존나 [SEP] 대가리 아프다 [SEP] 
"[2, 6466, 3, 5462, 1792, 4163, 3063, 123, 123, 123, 3, 5]","[2, 2128, 3157, 6161, 6035, 2932, 123, 123, 123, 3, 536, 5657, 2034, 3040, 1719, 6555, 1173, 2967, 5497, 723, 3360, 3, 5522, 170, 6164, 3, 5]","[2, 6202, 1330, 2941, 2979, 723, 6282, 3011, 2965, 3633, 3, 5452, 7354, 2926, 3460, 3063, 3, 5]","[2, 1792, 7091, 5522, 3, 7517, 6035, 3077, 3, 5]","[2, 5660, 123, 123, 123, 3, 5491, 5956, 5668, 1725, 2954, 3058, 3, 5]",진정... [SEP] 이거라도 보고 써보ㅓ [SEP] 
"[2, 2128, 3157, 6161, 6035, 2932, 123, 123, 123, 3, 536, 5657, 2034, 3040, 1719, 6555, 1173, 2967, 5497, 723, 3360, 3, 5522, 170, 6164, 3, 5]","[2, 6202, 1330, 2941, 2979, 723, 6282, 3011, 2965, 3633, 3, 5452, 7354, 2926, 3460, 3063, 3, 5]","[2, 1792, 7091, 5522, 3, 7517, 6035, 3077, 3, 5]","[2, 5660, 123, 123, 123, 3, 5491, 5956, 5668, 1725, 2954, 3058, 3, 5]","[2, 1913, 797, 3315, 3016, 3, 6296, 6638, 265, 2931, 134, 3, 6179, 5733, 3, 297, 3049, 2704, 2991, 4084, 2979, 3151, 832, 2691, 5526, 3472, 5775, 2960, 6166, 3, 5]",오 도랏당 [SEP] 니가 만든 거야? [SEP] 힘들다 힘들어 [SEP] 겨우 포트폴리오 두 페이지째 만들고 있다 [SEP] 
"[2, 6202, 1330, 2941, 2979, 723, 6282, 3011, 2965, 3633, 3, 5452, 7354, 2926, 3460, 3063, 3, 5]","[2, 1792, 7091, 5522, 3, 7517, 6035, 3077, 3, 5]","[2, 5660, 123, 123, 123, 3, 5491, 5956, 5668, 1725, 2954, 3058, 3, 5]","[2, 1913, 797, 3315, 3016, 3, 6296, 6638, 265, 2931, 134, 3, 6179, 5733, 3, 297, 3049, 2704, 2991, 4084, 2979, 3151, 832, 2691, 5526, 3472, 5775, 2960, 6166, 3, 5]","[2, 1992, 3873, 123, 123, 123, 3, 7328, 2947, 1164, 123, 123, 123, 3, 5]",워옭... [SEP] 죽지는 마... [SEP] 
"[2, 1792, 7091, 5522, 3, 7517, 6035, 3077, 3, 5]","[2, 5660, 123, 123, 123, 3, 5491, 5956, 5668, 1725, 2954, 3058, 3, 5]","[2, 1913, 797, 3315, 3016, 3, 6296, 6638, 265, 2931, 134, 3, 6179, 5733, 3, 297, 3049, 2704, 2991, 4084, 2979, 3151, 832, 2691, 5526, 3472, 5775, 2960, 6166, 3, 5]","[2, 1992, 3873, 123, 123, 123, 3, 7328, 2947, 1164, 123, 123, 123, 3, 5]","[2, 6222, 5511, 169, 119, 3, 5876, 2183, 2960, 7670, 3005, 5620, 1344, 3800, 2950, 7135, 3272, 3472, 1528, 2960, 5904, 3, 6557, 2931, 1344, 3290, 2932, 169, 119, 3, 5]",당연하지~! [SEP] 맨날 죽고 싶어도 열심히 버텨서 19년째 살고 있는데 [SEP] 이정도야 버티지~! [SEP] 
"[2, 5660, 123, 123, 123, 3, 5491, 5956, 5668, 1725, 2954, 3058, 3, 5]","[2, 1913, 797, 3315, 3016, 3, 6296, 6638, 265, 2931, 134, 3, 6179, 5733, 3, 297, 3049, 2704, 2991, 4084, 2979, 3151, 832, 2691, 5526, 3472, 5775, 2960, 6166, 3, 5]","[2, 1992, 3873, 123, 123, 123, 3, 7328, 2947, 1164, 123, 123, 123, 3, 5]","[2, 6222, 5511, 169, 119, 3, 5876, 2183, 2960, 7670, 3005, 5620, 1344, 3800, 2950, 7135, 3272, 3472, 1528, 2960, 5904, 3, 6557, 2931, 1344, 3290, 2932, 169, 119, 3, 5]","[2, 6090, 169, 119, 3, 1792, 7612, 5613, 224, 3296, 134, 3, 936, 5828, 5602, 2970, 832, 3085, 5515, 2950, 6086, 3151, 3166, 3, 5450, 936, 5828, 5602, 5489, 3, 1326, 3743, 2999, 6838, 5448, 3, 5]",응원해~! [SEP] 아 둘이 같이 간겨? [SEP] 똑같은 사진이 두명한테서 올라오누 [SEP] 아니 똑같은 사진인데 [SEP] 방향만 달라ㅋㅋㅋ [SEP] 
"[2, 1913, 797, 3315, 3016, 3, 6296, 6638, 265, 2931, 134, 3, 6179, 5733, 3, 297, 3049, 2704, 2991, 4084, 2979, 3151, 832, 2691, 5526, 3472, 5775, 2960, 6166, 3, 5]","[2, 1992, 3873, 123, 123, 123, 3, 7328, 2947, 1164, 123, 123, 123, 3, 5]","[2, 6222, 5511, 169, 119, 3, 5876, 2183, 2960, 7670, 3005, 5620, 1344, 3800, 2950, 7135, 3272, 3472, 1528, 2960, 5904, 3, 6557, 2931, 1344, 3290, 2932, 169, 119, 3, 5]","[2, 6090, 169, 119, 3, 1792, 7612, 5613, 224, 3296, 134, 3, 936, 5828, 5602, 2970, 832, 3085, 5515, 2950, 6086, 3151, 3166, 3, 5450, 936, 5828, 5602, 5489, 3, 1326, 3743, 2999, 6838, 5448, 3, 5]","[2, 6670, 5644, 2925, 3, 5]",저기 맛있어 [SEP] 
"[2, 1992, 3873, 123, 123, 123, 3, 7328, 2947, 1164, 123, 123, 123, 3, 5]","[2, 6222, 5511, 169, 119, 3, 5876, 2183, 2960, 7670, 3005, 5620, 1344, 3800, 2950, 7135, 3272, 3472, 1528, 2960, 5904, 3, 6557, 2931, 1344, 3290, 2932, 169, 119, 3, 5]","[2, 6090, 169, 119, 3, 1792, 7612, 5613, 224, 3296, 134, 3, 936, 5828, 5602, 2970, 832, 3085, 5515, 2950, 6086, 3151, 3166, 3, 5450, 936, 5828, 5602, 5489, 3, 1326, 3743, 2999, 6838, 5448, 3, 5]","[2, 6670, 5644, 2925, 3, 5]","[2, 5560, 6410, 3143, 3136, 3, 5566, 5760, 7665, 5943, 3, 2042, 3406, 2999, 5668, 5478, 5767, 2921, 3166, 3, 5]",그렇게 말해봤자 [SEP] 어딘지 모른단다 [SEP] 음식만 보고 어케 찾아가누 [SEP] 
"[2, 6222, 5511, 169, 119, 3, 5876, 2183, 2960, 7670, 3005, 5620, 1344, 3800, 2950, 7135, 3272, 3472, 1528, 2960, 5904, 3, 6557, 2931, 1344, 3290, 2932, 169, 119, 3, 5]","[2, 6090, 169, 119, 3, 1792, 7612, 5613, 224, 3296, 134, 3, 936, 5828, 5602, 2970, 832, 3085, 5515, 2950, 6086, 3151, 3166, 3, 5450, 936, 5828, 5602, 5489, 3, 1326, 3743, 2999, 6838, 5448, 3, 5]","[2, 6670, 5644, 2925, 3, 5]","[2, 5560, 6410, 3143, 3136, 3, 5566, 5760, 7665, 5943, 3, 2042, 3406, 2999, 5668, 5478, 5767, 2921, 3166, 3, 5]","[2, 2767, 3339, 5644, 3077, 3055, 3157, 3, 1913, 3256, 3621, 6820, 3, 5]",한끼 맛있다인강 [SEP] 오렌즈 옆에 [SEP] 
"[2, 6090, 169, 119, 3, 1792, 7612, 5613, 224, 3296, 134, 3, 936, 5828, 5602, 2970, 832, 3085, 5515, 2950, 6086, 3151, 3166, 3, 5450, 936, 5828, 5602, 5489, 3, 1326, 3743, 2999, 6838, 5448, 3, 5]","[2, 6670, 5644, 2925, 3, 5]","[2, 5560, 6410, 3143, 3136, 3, 5566, 5760, 7665, 5943, 3, 2042, 3406, 2999, 5668, 5478, 5767, 2921, 3166, 3, 5]","[2, 2767, 3339, 5644, 3077, 3055, 3157, 3, 1913, 3256, 3621, 6820, 3, 5]","[2, 6190, 6101, 7232, 6021, 3, 5]",결국 포기하셨네요 [SEP] 
"[2, 6670, 5644, 2925, 3, 5]","[2, 5560, 6410, 3143, 3136, 3, 5566, 5760, 7665, 5943, 3, 2042, 3406, 2999, 5668, 5478, 5767, 2921, 3166, 3, 5]","[2, 2767, 3339, 5644, 3077, 3055, 3157, 3, 1913, 3256, 3621, 6820, 3, 5]","[2, 6190, 6101, 7232, 6021, 3, 5]","[2, 1913, 3256, 3621, 3244, 5510, 2976, 3, 221, 3198, 3253, 3226, 1621, 5632, 3, 5]",오렌즈를 모르면 [SEP] 가르쳐줄 수 없어 [SEP] 
"[2, 5560, 6410, 3143, 3136, 3, 5566, 5760, 7665, 5943, 3, 2042, 3406, 2999, 5668, 5478, 5767, 2921, 3166, 3, 5]","[2, 2767, 3339, 5644, 3077, 3055, 3157, 3, 1913, 3256, 3621, 6820, 3, 5]","[2, 6190, 6101, 7232, 6021, 3, 5]","[2, 1913, 3256, 3621, 3244, 5510, 2976, 3, 221, 3198, 3253, 3226, 1621, 5632, 3, 5]","[2, 6255, 5568, 5501, 3, 5460, 5810, 6415, 2987, 3, 5]",눈물이 나는구나 [SEP] 그냥 만들어먹을게 [SEP] 
"[2, 2767, 3339, 5644, 3077, 3055, 3157, 3, 1913, 3256, 3621, 6820, 3, 5]","[2, 6190, 6101, 7232, 6021, 3, 5]","[2, 1913, 3256, 3621, 3244, 5510, 2976, 3, 221, 3198, 3253, 3226, 1621, 5632, 3, 5]","[2, 6255, 5568, 5501, 3, 5460, 5810, 6415, 2987, 3, 5]","[2, 581, 5657, 6792, 3244, 5560, 2084, 5590, 3193, 134, 3, 723, 866, 5791, 3, 5]",너 요즘 요리를 그렇게 잘한다며? [SEP] 다 들었다 [SEP] 
"[2, 6190, 6101, 7232, 6021, 3, 5]","[2, 1913, 3256, 3621, 3244, 5510, 2976, 3, 221, 3198, 3253, 3226, 1621, 5632, 3, 5]","[2, 6255, 5568, 5501, 3, 5460, 5810, 6415, 2987, 3, 5]","[2, 581, 5657, 6792, 3244, 5560, 2084, 5590, 3193, 134, 3, 723, 866, 5791, 3, 5]","[2, 5778, 5515, 866, 3125, 3166, 123, 123, 123, 3, 5]",누구한테 들었누... [SEP] 
"[2, 1913, 3256, 3621, 3244, 5510, 2976, 3, 221, 3198, 3253, 3226, 1621, 5632, 3, 5]","[2, 6255, 5568, 5501, 3, 5460, 5810, 6415, 2987, 3, 5]","[2, 581, 5657, 6792, 3244, 5560, 2084, 5590, 3193, 134, 3, 723, 866, 5791, 3, 5]","[2, 5778, 5515, 866, 3125, 3166, 123, 123, 123, 3, 5]","[2, 723, 866, 5827, 779, 2921, 6032, 169, 119, 3, 5]",다 들리는 데가 있지~! [SEP] 
"[2, 6255, 5568, 5501, 3, 5460, 5810, 6415, 2987, 3, 5]","[2, 581, 5657, 6792, 3244, 5560, 2084, 5590, 3193, 134, 3, 723, 866, 5791, 3, 5]","[2, 5778, 5515, 866, 3125, 3166, 123, 123, 123, 3, 5]","[2, 723, 866, 5827, 779, 2921, 6032, 169, 119, 3, 5]","[2, 1855, 3551, 2970, 388, 3373, 7695, 6184, 2767, 3296, 3, 5]",언놈이 그따구로 말을 한겨 [SEP] 
"[2, 581, 5657, 6792, 3244, 5560, 2084, 5590, 3193, 134, 3, 723, 866, 5791, 3, 5]","[2, 5778, 5515, 866, 3125, 3166, 123, 123, 123, 3, 5]","[2, 723, 866, 5827, 779, 2921, 6032, 169, 119, 3, 5]","[2, 1855, 3551, 2970, 388, 3373, 7695, 6184, 2767, 3296, 3, 5]","[2, 5462, 6792, 2084, 7798, 3, 1268, 6414, 3072, 3, 5903, 6792, 2943, 2985, 2999, 3, 5]",근데 요리 잘하더라 [SEP] 뭔 일이래 [SEP] 완전 요리사드만 [SEP] 
"[2, 5778, 5515, 866, 3125, 3166, 123, 123, 123, 3, 5]","[2, 723, 866, 5827, 779, 2921, 6032, 169, 119, 3, 5]","[2, 1855, 3551, 2970, 388, 3373, 7695, 6184, 2767, 3296, 3, 5]","[2, 5462, 6792, 2084, 7798, 3, 1268, 6414, 3072, 3, 5903, 6792, 2943, 2985, 2999, 3, 5]","[2, 5857, 5819, 6394, 3, 6, 2235, 3, 5761, 6, 3, 6297, 539, 2921, 3, 581, 555, 7227, 2656, 2974, 3049, 811, 6537, 134, 3, 5]",대체 누가 그런거야 [SEP] 김규리지 [SEP] 아니면 유희정 [SEP] 설마 난가 [SEP] 너 내 인스타 팔로우 돼있음? [SEP] 
"[2, 723, 866, 5827, 779, 2921, 6032, 169, 119, 3, 5]","[2, 1855, 3551, 2970, 388, 3373, 7695, 6184, 2767, 3296, 3, 5]","[2, 5462, 6792, 2084, 7798, 3, 1268, 6414, 3072, 3, 5903, 6792, 2943, 2985, 2999, 3, 5]","[2, 5857, 5819, 6394, 3, 6, 2235, 3, 5761, 6, 3, 6297, 539, 2921, 3, 581, 555, 7227, 2656, 2974, 3049, 811, 6537, 134, 3, 5]","[2, 134, 134, 6283, 271, 3, 5]",?? 아닐 걸 [SEP] 
"[2, 1855, 3551, 2970, 388, 3373, 7695, 6184, 2767, 3296, 3, 5]","[2, 5462, 6792, 2084, 7798, 3, 1268, 6414, 3072, 3, 5903, 6792, 2943, 2985, 2999, 3, 5]","[2, 5857, 5819, 6394, 3, 6, 2235, 3, 5761, 6, 3, 6297, 539, 2921, 3, 581, 555, 7227, 2656, 2974, 3049, 811, 6537, 134, 3, 5]","[2, 134, 134, 6283, 271, 3, 5]","[2, 5485, 836, 2193, 5533, 5489, 3, 6, 600, 2059, 3272, 3, 5]",그럼 둘 중 하난데 [SEP] 김규리 네 이년 [SEP] 
"[2, 5462, 6792, 2084, 7798, 3, 1268, 6414, 3072, 3, 5903, 6792, 2943, 2985, 2999, 3, 5]","[2, 5857, 5819, 6394, 3, 6, 2235, 3, 5761, 6, 3, 6297, 539, 2921, 3, 581, 555, 7227, 2656, 2974, 3049, 811, 6537, 134, 3, 5]","[2, 134, 134, 6283, 271, 3, 5]","[2, 5485, 836, 2193, 5533, 5489, 3, 6, 600, 2059, 3272, 3, 5]","[2, 6792, 5602, 6669, 134, 134, 3, 5]",요리 사진 올려?? [SEP] 
"[2, 5857, 5819, 6394, 3, 6, 2235, 3, 5761, 6, 3, 6297, 539, 2921, 3, 581, 555, 7227, 2656, 2974, 3049, 811, 6537, 134, 3, 5]","[2, 134, 134, 6283, 271, 3, 5]","[2, 5485, 836, 2193, 5533, 5489, 3, 6, 600, 2059, 3272, 3, 5]","[2, 6792, 5602, 6669, 134, 134, 3, 5]","[2, 6096, 5487, 6638, 2963, 6669, 3, 6, 7490, 5562, 1169, 3159, 5707, 6689, 3, 1958, 3259, 6038, 3022, 3, 5]",심심하면 만든거 올려 [SEP] 김규리한테 너가 말했냐고 하니까 [SEP] 욕처먹고옴 [SEP] 
"[2, 134, 134, 6283, 271, 3, 5]","[2, 5485, 836, 2193, 5533, 5489, 3, 6, 600, 2059, 3272, 3, 5]","[2, 6792, 5602, 6669, 134, 134, 3, 5]","[2, 6096, 5487, 6638, 2963, 6669, 3, 6, 7490, 5562, 1169, 3159, 5707, 6689, 3, 1958, 3259, 6038, 3022, 3, 5]","[2, 1944, 1958, 5748, 3, 5]",왜 욕 먹어 [SEP] 
"[2, 5485, 836, 2193, 5533, 5489, 3, 6, 600, 2059, 3272, 3, 5]","[2, 6792, 5602, 6669, 134, 134, 3, 5]","[2, 6096, 5487, 6638, 2963, 6669, 3, 6, 7490, 5562, 1169, 3159, 5707, 6689, 3, 1958, 3259, 6038, 3022, 3, 5]","[2, 1944, 1958, 5748, 3, 5]","[2, 5603, 5448, 3, 5]",몰라ㅋㅋㅋㅋ [SEP] 
"[2, 6792, 5602, 6669, 134, 134, 3, 5]","[2, 6096, 5487, 6638, 2963, 6669, 3, 6, 7490, 5562, 1169, 3159, 5707, 6689, 3, 1958, 3259, 6038, 3022, 3, 5]","[2, 1944, 1958, 5748, 3, 5]","[2, 5603, 5448, 3, 5]","[2, 977, 3132, 3173, 2970, 2922, 123, 123, 123, 3, 5450, 536, 6400, 6745, 224, 413, 2967, 3, 1924, 5592, 1528, 5488, 5710, 3, 5457, 555, 2425, 3743, 2970, 6055, 3, 260, 2644, 5533, 1531, 123, 123, 123, 3, 5]",띠용ㅇ이넹... [SEP] 아니 나 잠깐 시내 간 김에 [SEP] 옷이나 살라고 했는데 [SEP] 너무 내 취향이 없어서 [SEP] 걍 티 하나 삼... [SEP] 
"[2, 6096, 5487, 6638, 2963, 6669, 3, 6, 7490, 5562, 1169, 3159, 5707, 6689, 3, 1958, 3259, 6038, 3022, 3, 5]","[2, 1944, 1958, 5748, 3, 5]","[2, 5603, 5448, 3, 5]","[2, 977, 3132, 3173, 2970, 2922, 123, 123, 123, 3, 5450, 536, 6400, 6745, 224, 413, 2967, 3, 1924, 5592, 1528, 5488, 5710, 3, 5457, 555, 2425, 3743, 2970, 6055, 3, 260, 2644, 5533, 1531, 123, 123, 123, 3, 5]","[2, 539, 5506, 6745, 5758, 3, 1586, 3587, 1528, 5480, 3, 5]",난 내일 시내간다 [SEP] 셔츠 살거야 [SEP] 
"[2, 1944, 1958, 5748, 3, 5]","[2, 5603, 5448, 3, 5]","[2, 977, 3132, 3173, 2970, 2922, 123, 123, 123, 3, 5450, 536, 6400, 6745, 224, 413, 2967, 3, 1924, 5592, 1528, 5488, 5710, 3, 5457, 555, 2425, 3743, 2970, 6055, 3, 260, 2644, 5533, 1531, 123, 123, 123, 3, 5]","[2, 539, 5506, 6745, 5758, 3, 1586, 3587, 1528, 5480, 3, 5]","[2, 1268, 1586, 3587, 134, 3, 5]",뭔 셔츠? [SEP] 
"[2, 5603, 5448, 3, 5]","[2, 977, 3132, 3173, 2970, 2922, 123, 123, 123, 3, 5450, 536, 6400, 6745, 224, 413, 2967, 3, 1924, 5592, 1528, 5488, 5710, 3, 5457, 555, 2425, 3743, 2970, 6055, 3, 260, 2644, 5533, 1531, 123, 123, 123, 3, 5]","[2, 539, 5506, 6745, 5758, 3, 1586, 3587, 1528, 5480, 3, 5]","[2, 1268, 1586, 3587, 134, 3, 5]","[2, 388, 7993, 3, 2161, 2943, 2923, 2069, 6591, 3, 5]",그 뭐시여 [SEP] 졸사때 입을거 [SEP] 
"[2, 977, 3132, 3173, 2970, 2922, 123, 123, 123, 3, 5450, 536, 6400, 6745, 224, 413, 2967, 3, 1924, 5592, 1528, 5488, 5710, 3, 5457, 555, 2425, 3743, 2970, 6055, 3, 260, 2644, 5533, 1531, 123, 123, 123, 3, 5]","[2, 539, 5506, 6745, 5758, 3, 1586, 3587, 1528, 5480, 3, 5]","[2, 1268, 1586, 3587, 134, 3, 5]","[2, 388, 7993, 3, 2161, 2943, 2923, 2069, 6591, 3, 5]","[2, 260, 2907, 1586, 3587, 134, 3, 1907, 3783, 265, 1525, 5517, 1907, 3783, 265, 3, 5]",걍 흰 셔츠? [SEP] 예쁜 거 사세요 예쁜 거 [SEP] 
"[2, 539, 5506, 6745, 5758, 3, 1586, 3587, 1528, 5480, 3, 5]","[2, 1268, 1586, 3587, 134, 3, 5]","[2, 388, 7993, 3, 2161, 2943, 2923, 2069, 6591, 3, 5]","[2, 260, 2907, 1586, 3587, 134, 3, 1907, 3783, 265, 1525, 5517, 1907, 3783, 265, 3, 5]","[2, 6611, 3076, 3077, 2958, 3, 5]",그러고싶다ㅠ [SEP] 
"[2, 1268, 1586, 3587, 134, 3, 5]","[2, 388, 7993, 3, 2161, 2943, 2923, 2069, 6591, 3, 5]","[2, 260, 2907, 1586, 3587, 134, 3, 1907, 3783, 265, 1525, 5517, 1907, 3783, 265, 3, 5]","[2, 6611, 3076, 3077, 2958, 3, 5]","[2, 6, 221, 322, 2936, 3017, 6008, 6751, 3481, 3, 5]",규리가 골라주기로 했다매 [SEP] 
"[2, 388, 7993, 3, 2161, 2943, 2923, 2069, 6591, 3, 5]","[2, 260, 2907, 1586, 3587, 134, 3, 1907, 3783, 265, 1525, 5517, 1907, 3783, 265, 3, 5]","[2, 6611, 3076, 3077, 2958, 3, 5]","[2, 6, 221, 322, 2936, 3017, 6008, 6751, 3481, 3, 5]","[2, 260, 1525, 6008, 2791, 6826, 3, 5]",걍 사기로 했는디 [SEP] 
