utterance_1,utterance_2,utterance_3,utterance_4,label,original
"[2, 936, 6708, 134, 3, 5567, 1944, 5966, 3, 5]","[2, 5612, 5816, 119, 3, 5546, 3, 5]","[2, 5525, 5548, 5448, 3, 5]","[2, 5582, 3067, 6125, 3, 6325, 6496, 1774, 3077, 3, 5451, 123, 123, 3, 5]","[2, 5649, 3147, 5448, 3, 5457, 6996, 141, 141, 3, 5]",응원함ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ [SEP] 너무 부럽다^^ [SEP] 
"[2, 5612, 5816, 119, 3, 5546, 3, 5]","[2, 5525, 5548, 5448, 3, 5]","[2, 5582, 3067, 6125, 3, 6325, 6496, 1774, 3077, 3, 5451, 123, 123, 3, 5]","[2, 5649, 3147, 5448, 3, 5457, 6996, 141, 141, 3, 5]","[2, 5457, 5883, 5606, 3, 1719, 3171, 5457, 2169, 2966, 3169, 119, 3, 5]",너무 행복하다 [SEP] 쌤들 너무 좋으심! [SEP] 
"[2, 5525, 5548, 5448, 3, 5]","[2, 5582, 3067, 6125, 3, 6325, 6496, 1774, 3077, 3, 5451, 123, 123, 3, 5]","[2, 5649, 3147, 5448, 3, 5457, 6996, 141, 141, 3, 5]","[2, 5457, 5883, 5606, 3, 1719, 3171, 5457, 2169, 2966, 3169, 119, 3, 5]","[2, 539, 5991, 5463, 3, 5778, 2947, 5559, 3871, 3312, 5474, 5904, 3, 5457, 6996, 141, 141, 3, 5]",난 놀아야지 [SEP] 누구는 시간낭비하고 있는데 [SEP] 너무 부럽다^^ [SEP] 
"[2, 5582, 3067, 6125, 3, 6325, 6496, 1774, 3077, 3, 5451, 123, 123, 3, 5]","[2, 5649, 3147, 5448, 3, 5457, 6996, 141, 141, 3, 5]","[2, 5457, 5883, 5606, 3, 1719, 3171, 5457, 2169, 2966, 3169, 119, 3, 5]","[2, 539, 5991, 5463, 3, 5778, 2947, 5559, 3871, 3312, 5474, 5904, 3, 5457, 6996, 141, 141, 3, 5]","[2, 5458, 5712, 3031, 2994, 7153, 3, 5]",내가 전화테러할거야 [SEP] 
"[2, 5649, 3147, 5448, 3, 5457, 6996, 141, 141, 3, 5]","[2, 5457, 5883, 5606, 3, 1719, 3171, 5457, 2169, 2966, 3169, 119, 3, 5]","[2, 539, 5991, 5463, 3, 5778, 2947, 5559, 3871, 3312, 5474, 5904, 3, 5457, 6996, 141, 141, 3, 5]","[2, 5458, 5712, 3031, 2994, 7153, 3, 5]","[2, 6286, 6890, 123, 123, 123, 199, 3, 5]",곱게 자야겠다...ㅎ [SEP] 
"[2, 5457, 5883, 5606, 3, 1719, 3171, 5457, 2169, 2966, 3169, 119, 3, 5]","[2, 539, 5991, 5463, 3, 5778, 2947, 5559, 3871, 3312, 5474, 5904, 3, 5457, 6996, 141, 141, 3, 5]","[2, 5458, 5712, 3031, 2994, 7153, 3, 5]","[2, 6286, 6890, 123, 123, 123, 199, 3, 5]","[2, 5712, 7543, 2921, 7833, 5583, 169, 119, 169, 119, 169, 119, 169, 3, 1322, 2967, 5712, 3031, 2994, 5709, 5481, 3, 124, 7383, 122, 129, 3303, 3424, 3545, 122, 130, 3304, 3478, 3303, 3, 7901, 5505, 3822, 3, 5]",전화번호가 어딨더라~!~!~!~ [SEP] 밤에 전화테러해야지ㅎㅎ [SEP] 010-5913-6579 [SEP] 차단이라뇨 [SEP] 
"[2, 539, 5991, 5463, 3, 5778, 2947, 5559, 3871, 3312, 5474, 5904, 3, 5457, 6996, 141, 141, 3, 5]","[2, 5458, 5712, 3031, 2994, 7153, 3, 5]","[2, 6286, 6890, 123, 123, 123, 199, 3, 5]","[2, 5712, 7543, 2921, 7833, 5583, 169, 119, 169, 119, 169, 119, 169, 3, 1322, 2967, 5712, 3031, 2994, 5709, 5481, 3, 124, 7383, 122, 129, 3303, 3424, 3545, 122, 130, 3304, 3478, 3303, 3, 7901, 5505, 3822, 3, 5]","[2, 5478, 3143, 3166, 3, 5]",어케봤누 [SEP] 
"[2, 5458, 5712, 3031, 2994, 7153, 3, 5]","[2, 6286, 6890, 123, 123, 123, 199, 3, 5]","[2, 5712, 7543, 2921, 7833, 5583, 169, 119, 169, 119, 169, 119, 169, 3, 1322, 2967, 5712, 3031, 2994, 5709, 5481, 3, 124, 7383, 122, 129, 3303, 3424, 3545, 122, 130, 3304, 3478, 3303, 3, 7901, 5505, 3822, 3, 5]","[2, 5478, 3143, 3166, 3, 5]","[2, 5562, 6203, 3524, 2984, 119, 3, 5]",너가 알려줬잖! [SEP] 
"[2, 6286, 6890, 123, 123, 123, 199, 3, 5]","[2, 5712, 7543, 2921, 7833, 5583, 169, 119, 169, 119, 169, 119, 169, 3, 1322, 2967, 5712, 3031, 2994, 5709, 5481, 3, 124, 7383, 122, 129, 3303, 3424, 3545, 122, 130, 3304, 3478, 3303, 3, 7901, 5505, 3822, 3, 5]","[2, 5478, 3143, 3166, 3, 5]","[2, 5562, 6203, 3524, 2984, 119, 3, 5]","[2, 7901, 2965, 5478, 3143, 5707, 123, 123, 123, 5600, 3, 5]",차단을 어케봤냐고...ㅋㅋ [SEP] 
"[2, 5712, 7543, 2921, 7833, 5583, 169, 119, 169, 119, 169, 119, 169, 3, 1322, 2967, 5712, 3031, 2994, 5709, 5481, 3, 124, 7383, 122, 129, 3303, 3424, 3545, 122, 130, 3304, 3478, 3303, 3, 7901, 5505, 3822, 3, 5]","[2, 5478, 3143, 3166, 3, 5]","[2, 5562, 6203, 3524, 2984, 119, 3, 5]","[2, 7901, 2965, 5478, 3143, 5707, 123, 123, 123, 5600, 3, 5]","[2, 7622, 4386, 5833, 3, 5893, 5461, 5481, 3, 5]",알림떴어요 [SEP] 노트북으로ㅎㅎ [SEP] 
"[2, 5478, 3143, 3166, 3, 5]","[2, 5562, 6203, 3524, 2984, 119, 3, 5]","[2, 7901, 2965, 5478, 3143, 5707, 123, 123, 123, 5600, 3, 5]","[2, 7622, 4386, 5833, 3, 5893, 5461, 5481, 3, 5]","[2, 5596, 5665, 5646, 3, 5]",바로 삭제했는데 [SEP] 
"[2, 5562, 6203, 3524, 2984, 119, 3, 5]","[2, 7901, 2965, 5478, 3143, 5707, 123, 123, 123, 5600, 3, 5]","[2, 7622, 4386, 5833, 3, 5893, 5461, 5481, 3, 5]","[2, 5596, 5665, 5646, 3, 5]","[2, 584, 3117, 6109, 3082, 141, 141, 3, 2588, 2994, 222, 2970, 3236, 3, 5483, 1970, 7178, 5491, 6140, 1795, 3469, 2935, 119, 119, 3, 5]",넌ㄴ 기대해^^ [SEP] 테러 각이양 [SEP] 우리 우정이 이거 밖에 안됐니!! [SEP] 
"[2, 7901, 2965, 5478, 3143, 5707, 123, 123, 123, 5600, 3, 5]","[2, 7622, 4386, 5833, 3, 5893, 5461, 5481, 3, 5]","[2, 5596, 5665, 5646, 3, 5]","[2, 584, 3117, 6109, 3082, 141, 141, 3, 2588, 2994, 222, 2970, 3236, 3, 5483, 1970, 7178, 5491, 6140, 1795, 3469, 2935, 119, 119, 3, 5]","[2, 5525, 5548, 5447, 3, 5]",뭐야 그게ㅋㅋ [SEP] 
"[2, 7622, 4386, 5833, 3, 5893, 5461, 5481, 3, 5]","[2, 5596, 5665, 5646, 3, 5]","[2, 584, 3117, 6109, 3082, 141, 141, 3, 2588, 2994, 222, 2970, 3236, 3, 5483, 1970, 7178, 5491, 6140, 1795, 3469, 2935, 119, 119, 3, 5]","[2, 5525, 5548, 5447, 3, 5]","[2, 1852, 7692, 6910, 3457, 2970, 3060, 3735, 2935, 3091, 6515, 3, 5]",어ㅏㄹ어ㅏ널이ㅏ렁니런ㅇㄹ [SEP] 
"[2, 5596, 5665, 5646, 3, 5]","[2, 584, 3117, 6109, 3082, 141, 141, 3, 2588, 2994, 222, 2970, 3236, 3, 5483, 1970, 7178, 5491, 6140, 1795, 3469, 2935, 119, 119, 3, 5]","[2, 5525, 5548, 5447, 3, 5]","[2, 1852, 7692, 6910, 3457, 2970, 3060, 3735, 2935, 3091, 6515, 3, 5]","[2, 6081, 5530, 5448, 3, 5549, 5679, 2925, 3, 581, 4089, 1323, 2923, 815, 5545, 3, 5]",왜그러는거야ㅋㅋㅋㅋ [SEP] 얼른 밥먹어 [SEP] 너넨 밥때 됐잖아 [SEP] 
"[2, 584, 3117, 6109, 3082, 141, 141, 3, 2588, 2994, 222, 2970, 3236, 3, 5483, 1970, 7178, 5491, 6140, 1795, 3469, 2935, 119, 119, 3, 5]","[2, 5525, 5548, 5447, 3, 5]","[2, 1852, 7692, 6910, 3457, 2970, 3060, 3735, 2935, 3091, 6515, 3, 5]","[2, 6081, 5530, 5448, 3, 5549, 5679, 2925, 3, 581, 4089, 1323, 2923, 815, 5545, 3, 5]","[2, 5679, 3125, 3373, 119, 3, 6320, 6257, 2967, 3, 5679, 5449, 134, 3, 5]",밥먹었따! [SEP] 12시 30분에 [SEP] 밥먹는데? [SEP] 
"[2, 5525, 5548, 5447, 3, 5]","[2, 1852, 7692, 6910, 3457, 2970, 3060, 3735, 2935, 3091, 6515, 3, 5]","[2, 6081, 5530, 5448, 3, 5549, 5679, 2925, 3, 581, 4089, 1323, 2923, 815, 5545, 3, 5]","[2, 5679, 3125, 3373, 119, 3, 6320, 6257, 2967, 3, 5679, 5449, 134, 3, 5]","[2, 5890, 5503, 2970, 7136, 3177, 7497, 3098, 2932, 3, 5]",점심시간이 50분인거였지 [SEP] 
"[2, 1852, 7692, 6910, 3457, 2970, 3060, 3735, 2935, 3091, 6515, 3, 5]","[2, 6081, 5530, 5448, 3, 5549, 5679, 2925, 3, 581, 4089, 1323, 2923, 815, 5545, 3, 5]","[2, 5679, 3125, 3373, 119, 3, 6320, 6257, 2967, 3, 5679, 5449, 134, 3, 5]","[2, 5890, 5503, 2970, 7136, 3177, 7497, 3098, 2932, 3, 5]","[2, 6411, 121, 121, 121, 121, 3, 7223, 2931, 121, 121, 121, 121, 3, 5525, 7342, 121, 121, 3, 5]","뭐여,,,, [SEP] 바보야,,,, [SEP] 뭐야뭐야,, [SEP] "
"[2, 6081, 5530, 5448, 3, 5549, 5679, 2925, 3, 581, 4089, 1323, 2923, 815, 5545, 3, 5]","[2, 5679, 3125, 3373, 119, 3, 6320, 6257, 2967, 3, 5679, 5449, 134, 3, 5]","[2, 5890, 5503, 2970, 7136, 3177, 7497, 3098, 2932, 3, 5]","[2, 6411, 121, 121, 121, 121, 3, 7223, 2931, 121, 121, 121, 121, 3, 5525, 7342, 121, 121, 3, 5]","[2, 539, 7223, 3626, 3, 5]",난 바보얌 [SEP] 
"[2, 5679, 3125, 3373, 119, 3, 6320, 6257, 2967, 3, 5679, 5449, 134, 3, 5]","[2, 5890, 5503, 2970, 7136, 3177, 7497, 3098, 2932, 3, 5]","[2, 6411, 121, 121, 121, 121, 3, 7223, 2931, 121, 121, 121, 121, 3, 5525, 7342, 121, 121, 3, 5]","[2, 539, 7223, 3626, 3, 5]","[2, 1831, 123, 123, 123, 6, 1831, 3, 581, 5478, 6125, 123, 123, 123, 3, 5]",야... 승우야 [SEP] 너 어떡하니... [SEP] 
"[2, 5890, 5503, 2970, 7136, 3177, 7497, 3098, 2932, 3, 5]","[2, 6411, 121, 121, 121, 121, 3, 7223, 2931, 121, 121, 121, 121, 3, 5525, 7342, 121, 121, 3, 5]","[2, 539, 7223, 3626, 3, 5]","[2, 1831, 123, 123, 123, 6, 1831, 3, 581, 5478, 6125, 123, 123, 123, 3, 5]","[2, 6564, 3, 5]",개웃기네ㅋㅋㅋ [SEP] 
"[2, 6411, 121, 121, 121, 121, 3, 7223, 2931, 121, 121, 121, 121, 3, 5525, 7342, 121, 121, 3, 5]","[2, 539, 7223, 3626, 3, 5]","[2, 1831, 123, 123, 123, 6, 1831, 3, 581, 5478, 6125, 123, 123, 123, 3, 5]","[2, 6564, 3, 5]","[2, 584, 6903, 3021, 5905, 3, 5]",넌 수고많았다 [SEP] 
"[2, 539, 7223, 3626, 3, 5]","[2, 1831, 123, 123, 123, 6, 1831, 3, 581, 5478, 6125, 123, 123, 123, 3, 5]","[2, 6564, 3, 5]","[2, 584, 6903, 3021, 5905, 3, 5]","[2, 6727, 2950, 6877, 5448, 3, 5]",위에서 보자ㅋㅋㅋ [SEP] 
"[2, 1831, 123, 123, 123, 6, 1831, 3, 581, 5478, 6125, 123, 123, 123, 3, 5]","[2, 6564, 3, 5]","[2, 584, 6903, 3021, 5905, 3, 5]","[2, 6727, 2950, 6877, 5448, 3, 5]","[2, 6482, 2183, 3125, 3373, 3, 5]",너는 죽었따 [SEP] 
"[2, 6564, 3, 5]","[2, 584, 6903, 3021, 5905, 3, 5]","[2, 6727, 2950, 6877, 5448, 3, 5]","[2, 6482, 2183, 3125, 3373, 3, 5]","[2, 1888, 3232, 5566, 2988, 3, 1944, 2235, 3088, 2921, 6953, 5453, 3122, 3, 6527, 6021, 141, 141, 3, 5]",여긴 어디죠 [SEP] 왜 지구가 보이는거져 [SEP] 이쁘네요^^ [SEP] 
"[2, 584, 6903, 3021, 5905, 3, 5]","[2, 6727, 2950, 6877, 5448, 3, 5]","[2, 6482, 2183, 3125, 3373, 3, 5]","[2, 1888, 3232, 5566, 2988, 3, 1944, 2235, 3088, 2921, 6953, 5453, 3122, 3, 6527, 6021, 141, 141, 3, 5]","[2, 6, 5594, 7863, 3, 6702, 4978, 5448, 3, 5451, 6830, 5448, 3, 1792, 7291, 5448, 3, 1792, 5451, 3, 1792, 1330, 6118, 5448, 3, 5452, 1450, 3470, 6819, 5514, 3, 1792, 2183, 3708, 3077, 3, 5]",남승우 미쳤냐곸ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ [SEP] 왜저랱ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ [SEP] ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅅㅂㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ [SEP] 아 잠만ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ [SEP] 아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ [SEP] 아 배아팤ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ [SEP] 진짜 빠꾸 없네ㅠㅠ [SEP] 아 죽겄다 [SEP] 
"[2, 6727, 2950, 6877, 5448, 3, 5]","[2, 6482, 2183, 3125, 3373, 3, 5]","[2, 1888, 3232, 5566, 2988, 3, 1944, 2235, 3088, 2921, 6953, 5453, 3122, 3, 6527, 6021, 141, 141, 3, 5]","[2, 6, 5594, 7863, 3, 6702, 4978, 5448, 3, 5451, 6830, 5448, 3, 1792, 7291, 5448, 3, 1792, 5451, 3, 1792, 1330, 6118, 5448, 3, 5452, 1450, 3470, 6819, 5514, 3, 1792, 2183, 3708, 3077, 3, 5]","[2, 7328, 3025, 6252, 5481, 3, 5577, 6727, 2950, 1376, 3215, 1863, 3035, 3, 5]",죽지말거라ㅎㅎ [SEP] 너도 위에서 볼순 없엉 [SEP] 
"[2, 6482, 2183, 3125, 3373, 3, 5]","[2, 1888, 3232, 5566, 2988, 3, 1944, 2235, 3088, 2921, 6953, 5453, 3122, 3, 6527, 6021, 141, 141, 3, 5]","[2, 6, 5594, 7863, 3, 6702, 4978, 5448, 3, 5451, 6830, 5448, 3, 1792, 7291, 5448, 3, 1792, 5451, 3, 1792, 1330, 6118, 5448, 3, 5452, 1450, 3470, 6819, 5514, 3, 1792, 2183, 3708, 3077, 3, 5]","[2, 7328, 3025, 6252, 5481, 3, 5577, 6727, 2950, 1376, 3215, 1863, 3035, 3, 5]","[2, 6482, 2183, 2960, 3, 5568, 7778, 2960, 3, 5]",너는 죽고 [SEP] 나는 안죽고 [SEP] 
"[2, 1888, 3232, 5566, 2988, 3, 1944, 2235, 3088, 2921, 6953, 5453, 3122, 3, 6527, 6021, 141, 141, 3, 5]","[2, 6, 5594, 7863, 3, 6702, 4978, 5448, 3, 5451, 6830, 5448, 3, 1792, 7291, 5448, 3, 1792, 5451, 3, 1792, 1330, 6118, 5448, 3, 5452, 1450, 3470, 6819, 5514, 3, 1792, 2183, 3708, 3077, 3, 5]","[2, 7328, 3025, 6252, 5481, 3, 5577, 6727, 2950, 1376, 3215, 1863, 3035, 3, 5]","[2, 6482, 2183, 2960, 3, 5568, 7778, 2960, 3, 5]","[2, 584, 7778, 2960, 3, 5]",넌 안죽고 [SEP] 
"[2, 6, 5594, 7863, 3, 6702, 4978, 5448, 3, 5451, 6830, 5448, 3, 1792, 7291, 5448, 3, 1792, 5451, 3, 1792, 1330, 6118, 5448, 3, 5452, 1450, 3470, 6819, 5514, 3, 1792, 2183, 3708, 3077, 3, 5]","[2, 7328, 3025, 6252, 5481, 3, 5577, 6727, 2950, 1376, 3215, 1863, 3035, 3, 5]","[2, 6482, 2183, 2960, 3, 5568, 7778, 2960, 3, 5]","[2, 584, 7778, 2960, 3, 5]","[2, 6482, 5452, 123, 123, 3, 5812, 7818, 2967, 6026, 2935, 3, 5]",너는 진짜.. [SEP] 이따 5시에 뭐하니 [SEP] 
"[2, 7328, 3025, 6252, 5481, 3, 5577, 6727, 2950, 1376, 3215, 1863, 3035, 3, 5]","[2, 6482, 2183, 2960, 3, 5568, 7778, 2960, 3, 5]","[2, 584, 7778, 2960, 3, 5]","[2, 6482, 5452, 123, 123, 3, 5812, 7818, 2967, 6026, 2935, 3, 5]","[2, 5457, 3282, 3600, 2925, 3, 5]",너무재밌어 [SEP] 
"[2, 6482, 2183, 2960, 3, 5568, 7778, 2960, 3, 5]","[2, 584, 7778, 2960, 3, 5]","[2, 6482, 5452, 123, 123, 3, 5812, 7818, 2967, 6026, 2935, 3, 5]","[2, 5457, 3282, 3600, 2925, 3, 5]","[2, 536, 7818, 2967, 5991, 3216, 121, 121, 3, 5]","나 5시에 놀아조,, [SEP] "
"[2, 584, 7778, 2960, 3, 5]","[2, 6482, 5452, 123, 123, 3, 5812, 7818, 2967, 6026, 2935, 3, 5]","[2, 5457, 3282, 3600, 2925, 3, 5]","[2, 536, 7818, 2967, 5991, 3216, 121, 121, 3, 5]","[2, 5759, 6323, 1863, 6591, 6708, 3, 5]",아마 할거 없을거같은데 [SEP] 
"[2, 6482, 5452, 123, 123, 3, 5812, 7818, 2967, 6026, 2935, 3, 5]","[2, 5457, 3282, 3600, 2925, 3, 5]","[2, 536, 7818, 2967, 5991, 3216, 121, 121, 3, 5]","[2, 5759, 6323, 1863, 6591, 6708, 3, 5]","[2, 1913, 6017, 3183, 3151, 3606, 3173, 3, 5991, 3216, 3563, 6017, 3606, 3151, 3183, 3173, 3, 5]",오오오ㅗ오옹ㅇ [SEP] 놀아조노오오옹오ㅗㅇ [SEP] 
"[2, 5457, 3282, 3600, 2925, 3, 5]","[2, 536, 7818, 2967, 5991, 3216, 121, 121, 3, 5]","[2, 5759, 6323, 1863, 6591, 6708, 3, 5]","[2, 1913, 6017, 3183, 3151, 3606, 3173, 3, 5991, 3216, 3563, 6017, 3606, 3151, 3183, 3173, 3, 5]","[2, 2118, 3161, 6260, 3239, 5691, 5904, 3, 6823, 3253, 5463, 3, 5]",전시 준비할수도 있는데 [SEP] 탈주쳐야지 [SEP] 
"[2, 536, 7818, 2967, 5991, 3216, 121, 121, 3, 5]","[2, 5759, 6323, 1863, 6591, 6708, 3, 5]","[2, 1913, 6017, 3183, 3151, 3606, 3173, 3, 5991, 3216, 3563, 6017, 3606, 3151, 3183, 3173, 3, 5]","[2, 2118, 3161, 6260, 3239, 5691, 5904, 3, 6823, 3253, 5463, 3, 5]","[2, 2822, 3242, 3000, 123, 123, 123, 123, 123, 3, 2116, 5970, 1994, 2934, 3001, 123, 123, 3, 5]",헬프미........ [SEP] 저스트 원아워.. [SEP] 
"[2, 5759, 6323, 1863, 6591, 6708, 3, 5]","[2, 1913, 6017, 3183, 3151, 3606, 3173, 3, 5991, 3216, 3563, 6017, 3606, 3151, 3183, 3173, 3, 5]","[2, 2118, 3161, 6260, 3239, 5691, 5904, 3, 6823, 3253, 5463, 3, 5]","[2, 2822, 3242, 3000, 123, 123, 123, 123, 123, 3, 2116, 5970, 1994, 2934, 3001, 123, 123, 3, 5]","[2, 5857, 1944, 2822, 3242, 3000, 5489, 5447, 3, 5]",대체 왜 헬프미인데ㅋㅋ [SEP] 
"[2, 1913, 6017, 3183, 3151, 3606, 3173, 3, 5991, 3216, 3563, 6017, 3606, 3151, 3183, 3173, 3, 5]","[2, 2118, 3161, 6260, 3239, 5691, 5904, 3, 6823, 3253, 5463, 3, 5]","[2, 2822, 3242, 3000, 123, 123, 123, 123, 123, 3, 2116, 5970, 1994, 2934, 3001, 123, 123, 3, 5]","[2, 5857, 1944, 2822, 3242, 3000, 5489, 5447, 3, 5]","[2, 2744, 2979, 3621, 123, 123, 123, 3, 7330, 5632, 123, 123, 3, 2378, 3043, 123, 123, 123, 3, 1387, 5479, 119, 119, 119, 3, 1387, 5479, 119, 119, 119, 119, 3, 5]",플리즈... [SEP] 칭구 없어.. [SEP] 청ㅅ... [SEP] 봤다고!!! [SEP] 봤다고!!!! [SEP] 
"[2, 2118, 3161, 6260, 3239, 5691, 5904, 3, 6823, 3253, 5463, 3, 5]","[2, 2822, 3242, 3000, 123, 123, 123, 123, 123, 3, 2116, 5970, 1994, 2934, 3001, 123, 123, 3, 5]","[2, 5857, 1944, 2822, 3242, 3000, 5489, 5447, 3, 5]","[2, 2744, 2979, 3621, 123, 123, 123, 3, 7330, 5632, 123, 123, 3, 2378, 3043, 123, 123, 123, 3, 1387, 5479, 119, 119, 119, 3, 1387, 5479, 119, 119, 119, 119, 3, 5]","[2, 6081, 5517, 134, 134, 3, 5]",왜그러세요?? [SEP] 
"[2, 2822, 3242, 3000, 123, 123, 123, 123, 123, 3, 2116, 5970, 1994, 2934, 3001, 123, 123, 3, 5]","[2, 5857, 1944, 2822, 3242, 3000, 5489, 5447, 3, 5]","[2, 2744, 2979, 3621, 123, 123, 123, 3, 7330, 5632, 123, 123, 3, 2378, 3043, 123, 123, 123, 3, 1387, 5479, 119, 119, 119, 3, 1387, 5479, 119, 119, 119, 119, 3, 5]","[2, 6081, 5517, 134, 134, 3, 5]","[2, 7671, 2925, 134, 3, 1269, 7671, 2925, 3, 2059, 2256, 3406, 2970, 119, 119, 119, 125, 3, 123, 123, 123, 123, 134, 3, 5]",알고있어? [SEP] 뭘 알고있어 [SEP] 이 짜식이!!!1 [SEP] ....? [SEP] 
"[2, 5857, 1944, 2822, 3242, 3000, 5489, 5447, 3, 5]","[2, 2744, 2979, 3621, 123, 123, 123, 3, 7330, 5632, 123, 123, 3, 2378, 3043, 123, 123, 123, 3, 1387, 5479, 119, 119, 119, 3, 1387, 5479, 119, 119, 119, 119, 3, 5]","[2, 6081, 5517, 134, 134, 3, 5]","[2, 7671, 2925, 134, 3, 1269, 7671, 2925, 3, 2059, 2256, 3406, 2970, 119, 119, 119, 125, 3, 123, 123, 123, 123, 134, 3, 5]","[2, 2064, 6097, 123, 123, 3, 2079, 3142, 6768, 2999, 6851, 1917, 2987, 3, 5]",일때문에.. [SEP] 작업 몇개만 끝내고 올게 [SEP] 
"[2, 2744, 2979, 3621, 123, 123, 123, 3, 7330, 5632, 123, 123, 3, 2378, 3043, 123, 123, 123, 3, 1387, 5479, 119, 119, 119, 3, 1387, 5479, 119, 119, 119, 119, 3, 5]","[2, 6081, 5517, 134, 134, 3, 5]","[2, 7671, 2925, 134, 3, 1269, 7671, 2925, 3, 2059, 2256, 3406, 2970, 119, 119, 119, 125, 3, 123, 123, 123, 123, 134, 3, 5]","[2, 2064, 6097, 123, 123, 3, 2079, 3142, 6768, 2999, 6851, 1917, 2987, 3, 5]","[2, 1913, 3182, 2970, 169, 119, 169, 119, 169, 3, 6336, 3151, 3161, 6931, 2930, 169, 119, 169, 119, 169, 3, 7818, 2967, 6026, 5707, 123, 123, 3, 5]",오키이~!~!~ [SEP] 다녀오시라구려~!~!~ [SEP] 5시에 뭐하냐고.. [SEP] 
"[2, 6081, 5517, 134, 134, 3, 5]","[2, 7671, 2925, 134, 3, 1269, 7671, 2925, 3, 2059, 2256, 3406, 2970, 119, 119, 119, 125, 3, 123, 123, 123, 123, 134, 3, 5]","[2, 2064, 6097, 123, 123, 3, 2079, 3142, 6768, 2999, 6851, 1917, 2987, 3, 5]","[2, 1913, 3182, 2970, 169, 119, 169, 119, 169, 3, 6336, 3151, 3161, 6931, 2930, 169, 119, 169, 119, 169, 3, 7818, 2967, 6026, 5707, 123, 123, 3, 5]","[2, 6468, 626, 6290, 134, 3, 5462, 5459, 6531, 3, 5869, 3136, 3291, 6260, 2992, 5887, 3, 2118, 3161, 6260, 3239, 5691, 5930, 3, 5]",아마도 노가리? [SEP] 근데 나도 모르겠어 [SEP] 발표자료 준비하거나 [SEP] 전시 준비할수도 있음 [SEP] 
"[2, 7671, 2925, 134, 3, 1269, 7671, 2925, 3, 2059, 2256, 3406, 2970, 119, 119, 119, 125, 3, 123, 123, 123, 123, 134, 3, 5]","[2, 2064, 6097, 123, 123, 3, 2079, 3142, 6768, 2999, 6851, 1917, 2987, 3, 5]","[2, 1913, 3182, 2970, 169, 119, 169, 119, 169, 3, 6336, 3151, 3161, 6931, 2930, 169, 119, 169, 119, 169, 3, 7818, 2967, 6026, 5707, 123, 123, 3, 5]","[2, 6468, 626, 6290, 134, 3, 5462, 5459, 6531, 3, 5869, 3136, 3291, 6260, 2992, 5887, 3, 2118, 3161, 6260, 3239, 5691, 5930, 3, 5]","[2, 5531, 7528, 222, 3055, 7180, 3, 5]",친구 없이 각인부분 [SEP] 
"[2, 2064, 6097, 123, 123, 3, 2079, 3142, 6768, 2999, 6851, 1917, 2987, 3, 5]","[2, 1913, 3182, 2970, 169, 119, 169, 119, 169, 3, 6336, 3151, 3161, 6931, 2930, 169, 119, 169, 119, 169, 3, 7818, 2967, 6026, 5707, 123, 123, 3, 5]","[2, 6468, 626, 6290, 134, 3, 5462, 5459, 6531, 3, 5869, 3136, 3291, 6260, 2992, 5887, 3, 2118, 3161, 6260, 3239, 5691, 5930, 3, 5]","[2, 5531, 7528, 222, 3055, 7180, 3, 5]","[2, 5759, 629, 5721, 7133, 638, 3232, 2781, 3, 5]",아마 놀 가능성이 높긴 해 [SEP] 
