utterance_1,utterance_2,utterance_3,utterance_4,label,original
"[2, 2516, 3287, 123, 123, 123, 3, 5]","[2, 2900, 5667, 5464, 3242, 1231, 3236, 3080, 6423, 6796, 5952, 3, 6544, 7454, 3, 5]","[2, 5550, 6605, 5842, 3, 6727, 2921, 1401, 3344, 3, 6472, 2921, 1891, 3891, 3, 1891, 3891, 2921, 5458, 2258, 2963, 2960, 3, 7472, 3398, 3540, 3244, 1945, 2932, 7603, 3, 155, 6806, 3398, 6123, 2128, 2942, 3082, 3539, 2950, 3, 127, 3177, 1451, 2951, 3063, 3, 5]","[2, 5470, 2116, 832, 5899, 2942, 7353, 2532, 2337, 5826, 7881, 2976, 3, 5]","[2, 5539, 2044, 2925, 3, 1267, 6729, 1863, 123, 123, 123, 3, 5]",그건 읎어 [SEP] 뭐 하는게 없... [SEP] 
"[2, 2900, 5667, 5464, 3242, 1231, 3236, 3080, 6423, 6796, 5952, 3, 6544, 7454, 3, 5]","[2, 5550, 6605, 5842, 3, 6727, 2921, 1401, 3344, 3, 6472, 2921, 1891, 3891, 3, 1891, 3891, 2921, 5458, 2258, 2963, 2960, 3, 7472, 3398, 3540, 3244, 1945, 2932, 7603, 3, 155, 6806, 3398, 6123, 2128, 2942, 3082, 3539, 2950, 3, 127, 3177, 1451, 2951, 3063, 3, 5]","[2, 5470, 2116, 832, 5899, 2942, 7353, 2532, 2337, 5826, 7881, 2976, 3, 5]","[2, 5539, 2044, 2925, 3, 1267, 6729, 1863, 123, 123, 123, 3, 5]","[2, 1792, 2337, 6431, 2925, 134, 3, 2891, 3063, 5619, 3115, 6223, 2932, 3, 5]",아 차이없어? [SEP] 흐음 그렇단 말이지 [SEP] 
"[2, 5550, 6605, 5842, 3, 6727, 2921, 1401, 3344, 3, 6472, 2921, 1891, 3891, 3, 1891, 3891, 2921, 5458, 2258, 2963, 2960, 3, 7472, 3398, 3540, 3244, 1945, 2932, 7603, 3, 155, 6806, 3398, 6123, 2128, 2942, 3082, 3539, 2950, 3, 127, 3177, 1451, 2951, 3063, 3, 5]","[2, 5470, 2116, 832, 5899, 2942, 7353, 2532, 2337, 5826, 7881, 2976, 3, 5]","[2, 5539, 2044, 2925, 3, 1267, 6729, 1863, 123, 123, 123, 3, 5]","[2, 1792, 2337, 6431, 2925, 134, 3, 2891, 3063, 5619, 3115, 6223, 2932, 3, 5]","[2, 5604, 2947, 2128, 2942, 2999, 2781, 5941, 3, 5]",저거는 정의만 해놓고 [SEP] 
"[2, 5470, 2116, 832, 5899, 2942, 7353, 2532, 2337, 5826, 7881, 2976, 3, 5]","[2, 5539, 2044, 2925, 3, 1267, 6729, 1863, 123, 123, 123, 3, 5]","[2, 1792, 2337, 6431, 2925, 134, 3, 2891, 3063, 5619, 3115, 6223, 2932, 3, 5]","[2, 5604, 2947, 2128, 2942, 2999, 2781, 5941, 3, 5]","[2, 5604, 2477, 7701, 5524, 148, 6628, 7180, 3005, 6059, 3017, 6244, 3, 5]",저거 컴파일이랑 fit부분도 보여주세여 [SEP] 
"[2, 5539, 2044, 2925, 3, 1267, 6729, 1863, 123, 123, 123, 3, 5]","[2, 1792, 2337, 6431, 2925, 134, 3, 2891, 3063, 5619, 3115, 6223, 2932, 3, 5]","[2, 5604, 2947, 2128, 2942, 2999, 2781, 5941, 3, 5]","[2, 5604, 2477, 7701, 5524, 148, 6628, 7180, 3005, 6059, 3017, 6244, 3, 5]","[2, 5544, 5631, 5899, 3, 5491, 2947, 5491, 3, 145, 3123, 3123, 6984, 723, 6860, 3, 5544, 5631, 3, 5]",이게 원래 코드 [SEP] 이거는 이거 [SEP] CNN 클래스 다 있는거 [SEP] 이게 원래 [SEP] 
"[2, 1792, 2337, 6431, 2925, 134, 3, 2891, 3063, 5619, 3115, 6223, 2932, 3, 5]","[2, 5604, 2947, 2128, 2942, 2999, 2781, 5941, 3, 5]","[2, 5604, 2477, 7701, 5524, 148, 6628, 7180, 3005, 6059, 3017, 6244, 3, 5]","[2, 5544, 5631, 5899, 3, 5491, 2947, 5491, 3, 145, 3123, 3123, 6984, 723, 6860, 3, 5544, 5631, 3, 5]","[2, 2900, 6126, 2235, 3247, 2970, 542, 6717, 5661, 3384, 2932, 5857, 3, 5]",흠 저렇게 지진이 날 이유가 뭐가잇지 대체 [SEP] 
"[2, 5604, 2947, 2128, 2942, 2999, 2781, 5941, 3, 5]","[2, 5604, 2477, 7701, 5524, 148, 6628, 7180, 3005, 6059, 3017, 6244, 3, 5]","[2, 5544, 5631, 5899, 3, 5491, 2947, 5491, 3, 145, 3123, 3123, 6984, 723, 6860, 3, 5544, 5631, 3, 5]","[2, 2900, 6126, 2235, 3247, 2970, 542, 6717, 5661, 3384, 2932, 5857, 3, 5]","[2, 7505, 5550, 801, 5827, 2971, 123, 123, 123, 3, 5457, 773, 3077, 3, 7363, 5474, 3165, 5463, 3, 5]",일단은 다시 돌리는중... [SEP] 너무 덥다 [SEP] 샤워하고와야지 [SEP] 
"[2, 5604, 2477, 7701, 5524, 148, 6628, 7180, 3005, 6059, 3017, 6244, 3, 5]","[2, 5544, 5631, 5899, 3, 5491, 2947, 5491, 3, 145, 3123, 3123, 6984, 723, 6860, 3, 5544, 5631, 3, 5]","[2, 2900, 6126, 2235, 3247, 2970, 542, 6717, 5661, 3384, 2932, 5857, 3, 5]","[2, 7505, 5550, 801, 5827, 2971, 123, 123, 123, 3, 5457, 773, 3077, 3, 7363, 5474, 3165, 5463, 3, 5]","[2, 6222, 1888, 3771, 7262, 3, 5]",당연 여름이니까 [SEP] 
"[2, 5544, 5631, 5899, 3, 5491, 2947, 5491, 3, 145, 3123, 3123, 6984, 723, 6860, 3, 5544, 5631, 3, 5]","[2, 2900, 6126, 2235, 3247, 2970, 542, 6717, 5661, 3384, 2932, 5857, 3, 5]","[2, 7505, 5550, 801, 5827, 2971, 123, 123, 123, 3, 5457, 773, 3077, 3, 7363, 5474, 3165, 5463, 3, 5]","[2, 6222, 1888, 3771, 7262, 3, 5]","[2, 1685, 2970, 121, 123, 123, 123, 1317, 5448, 3, 5]","시이,...발ㅋㅋㅋ [SEP] "
"[2, 2900, 6126, 2235, 3247, 2970, 542, 6717, 5661, 3384, 2932, 5857, 3, 5]","[2, 7505, 5550, 801, 5827, 2971, 123, 123, 123, 3, 5457, 773, 3077, 3, 7363, 5474, 3165, 5463, 3, 5]","[2, 6222, 1888, 3771, 7262, 3, 5]","[2, 1685, 2970, 121, 123, 123, 123, 1317, 5448, 3, 5]","[2, 1076, 7748, 2162, 2853, 3144, 5628, 1462, 2976, 6854, 5556, 6072, 5747, 3, 5]",로스가 좀 활발한거 빼면 ㄱㅊ하게 나왔넼ㅋㅋㅋㅋ [SEP] 
"[2, 7505, 5550, 801, 5827, 2971, 123, 123, 123, 3, 5457, 773, 3077, 3, 7363, 5474, 3165, 5463, 3, 5]","[2, 6222, 1888, 3771, 7262, 3, 5]","[2, 1685, 2970, 121, 123, 123, 123, 1317, 5448, 3, 5]","[2, 1076, 7748, 2162, 2853, 3144, 5628, 1462, 2976, 6854, 5556, 6072, 5747, 3, 5]","[2, 5638, 5631, 2071, 6372, 3, 388, 5525, 134, 3, 1401, 3344, 5461, 5550, 801, 5827, 2971, 3, 5]",일단 원래 있던거 [SEP] 그 뭐야? [SEP] 분산으로 다시 돌리는중 [SEP] 
"[2, 6222, 1888, 3771, 7262, 3, 5]","[2, 1685, 2970, 121, 123, 123, 123, 1317, 5448, 3, 5]","[2, 1076, 7748, 2162, 2853, 3144, 5628, 1462, 2976, 6854, 5556, 6072, 5747, 3, 5]","[2, 5638, 5631, 2071, 6372, 3, 388, 5525, 134, 3, 1401, 3344, 5461, 5550, 801, 5827, 2971, 3, 5]","[2, 5458, 7023, 2967, 6494, 3080, 5604, 2967, 7317, 5540, 2769, 3048, 3, 5]",내가 보기에 우선은 저거에 만족해야 할듯 [SEP] 
"[2, 1685, 2970, 121, 123, 123, 123, 1317, 5448, 3, 5]","[2, 1076, 7748, 2162, 2853, 3144, 5628, 1462, 2976, 6854, 5556, 6072, 5747, 3, 5]","[2, 5638, 5631, 2071, 6372, 3, 388, 5525, 134, 3, 1401, 3344, 5461, 5550, 801, 5827, 2971, 3, 5]","[2, 5458, 7023, 2967, 6494, 3080, 5604, 2967, 7317, 5540, 2769, 3048, 3, 5]","[2, 2516, 3287, 123, 123, 123, 3, 5]",쿨럭... [SEP] 
"[2, 1076, 7748, 2162, 2853, 3144, 5628, 1462, 2976, 6854, 5556, 6072, 5747, 3, 5]","[2, 5638, 5631, 2071, 6372, 3, 388, 5525, 134, 3, 1401, 3344, 5461, 5550, 801, 5827, 2971, 3, 5]","[2, 5458, 7023, 2967, 6494, 3080, 5604, 2967, 7317, 5540, 2769, 3048, 3, 5]","[2, 2516, 3287, 123, 123, 123, 3, 5]","[2, 5630, 2965, 408, 2972, 5795, 5623, 2963, 6024, 5784, 3, 5]",이상을 기ㅐ하기 힘들거 같은 느낌 [SEP] 
"[2, 5638, 5631, 2071, 6372, 3, 388, 5525, 134, 3, 1401, 3344, 5461, 5550, 801, 5827, 2971, 3, 5]","[2, 5458, 7023, 2967, 6494, 3080, 5604, 2967, 7317, 5540, 2769, 3048, 3, 5]","[2, 2516, 3287, 123, 123, 123, 3, 5]","[2, 5630, 2965, 408, 2972, 5795, 5623, 2963, 6024, 5784, 3, 5]","[2, 7505, 6605, 5842, 3, 5]",일단은 돌려볼게 [SEP] 
"[2, 5458, 7023, 2967, 6494, 3080, 5604, 2967, 7317, 5540, 2769, 3048, 3, 5]","[2, 2516, 3287, 123, 123, 123, 3, 5]","[2, 5630, 2965, 408, 2972, 5795, 5623, 2963, 6024, 5784, 3, 5]","[2, 7505, 6605, 5842, 3, 5]","[2, 2608, 3126, 5511, 6408, 3, 5]",퇴화하지말고 [SEP] 
"[2, 2516, 3287, 123, 123, 123, 3, 5]","[2, 5630, 2965, 408, 2972, 5795, 5623, 2963, 6024, 5784, 3, 5]","[2, 7505, 6605, 5842, 3, 5]","[2, 2608, 3126, 5511, 6408, 3, 5]","[2, 1913, 3581, 3411, 2930, 119, 3, 5]",오랴걸려! [SEP] 
"[2, 5630, 2965, 408, 2972, 5795, 5623, 2963, 6024, 5784, 3, 5]","[2, 7505, 6605, 5842, 3, 5]","[2, 2608, 3126, 5511, 6408, 3, 5]","[2, 1913, 3581, 3411, 2930, 119, 3, 5]","[2, 7256, 3244, 355, 2943, 3082, 3, 5]",언어를 구사해 [SEP] 
"[2, 7505, 6605, 5842, 3, 5]","[2, 2608, 3126, 5511, 6408, 3, 5]","[2, 1913, 3581, 3411, 2930, 119, 3, 5]","[2, 7256, 3244, 355, 2943, 3082, 3, 5]","[2, 724, 3253, 5448, 3, 5]",닥쳐ㅋㅋㅋ [SEP] 
"[2, 2608, 3126, 5511, 6408, 3, 5]","[2, 1913, 3581, 3411, 2930, 119, 3, 5]","[2, 7256, 3244, 355, 2943, 3082, 3, 5]","[2, 724, 3253, 5448, 3, 5]","[2, 6494, 536, 5861, 6359, 3, 5]",우선 나 씻고온다 [SEP] 
"[2, 1913, 3581, 3411, 2930, 119, 3, 5]","[2, 7256, 3244, 355, 2943, 3082, 3, 5]","[2, 724, 3253, 5448, 3, 5]","[2, 6494, 536, 5861, 6359, 3, 5]","[2, 5848, 7473, 7102, 3095, 146, 3109, 165, 3437, 7102, 3095, 3, 5]",샵검색: #shoop da whoop [SEP] 
"[2, 7256, 3244, 355, 2943, 3082, 3, 5]","[2, 724, 3253, 5448, 3, 5]","[2, 6494, 536, 5861, 6359, 3, 5]","[2, 5848, 7473, 7102, 3095, 146, 3109, 165, 3437, 7102, 3095, 3, 5]","[2, 5513, 6652, 2947, 3, 5]",그래서 결과는 [SEP] 
"[2, 724, 3253, 5448, 3, 5]","[2, 6494, 536, 5861, 6359, 3, 5]","[2, 5848, 7473, 7102, 3095, 146, 3109, 165, 3437, 7102, 3095, 3, 5]","[2, 5513, 6652, 2947, 3, 5]","[2, 5544, 1401, 3344, 5614, 3, 7291, 7656, 3197, 3, 5491, 2947, 7004, 2993, 3, 5562, 6326, 142, 7473, 3109, 3095, 3107, 2235, 3049, 5488, 5874, 3, 5482, 2974, 6642, 2960, 3, 1994, 3316, 5899, 5470, 801, 5827, 2971, 3, 5834, 686, 2930, 123, 123, 123, 3, 6205, 5469, 2059, 3103, 3200, 2938, 3, 1951, 3355, 5982, 6054, 5784, 6447, 3, 555, 5531, 5697, 2921, 2327, 5636, 3, 5]",이게 분산입니다 [SEP] 잠만 기다려바 [SEP] 이거는 아아까 [SEP] 너가 in_shape 지우라고 해서 [SEP] 그거로 한거고 [SEP] 원본 코드 지금 돌리는중 [SEP] ㅇㅇ 느려... [SEP] 한국에서 이정돈데 [SEP] 외국가면 어떤 느낌일까 [SEP] 내 친구새끼가 찍은거 [SEP] 
"[2, 6494, 536, 5861, 6359, 3, 5]","[2, 5848, 7473, 7102, 3095, 146, 3109, 165, 3437, 7102, 3095, 3, 5]","[2, 5513, 6652, 2947, 3, 5]","[2, 5544, 1401, 3344, 5614, 3, 7291, 7656, 3197, 3, 5491, 2947, 7004, 2993, 3, 5562, 6326, 142, 7473, 3109, 3095, 3107, 2235, 3049, 5488, 5874, 3, 5482, 2974, 6642, 2960, 3, 1994, 3316, 5899, 5470, 801, 5827, 2971, 3, 5834, 686, 2930, 123, 123, 123, 3, 6205, 5469, 2059, 3103, 3200, 2938, 3, 1951, 3355, 5982, 6054, 5784, 6447, 3, 555, 5531, 5697, 2921, 2327, 5636, 3, 5]","[2, 1951, 3355, 3155, 799, 5461, 3, 2477, 2941, 1525, 3236, 5512, 2943, 3236, 5461, 1176, 4337, 3077, 3, 5]",외국길 돈으로 [SEP] 컴터 사양 미친사양으로 맞춘다 [SEP] 
"[2, 5848, 7473, 7102, 3095, 146, 3109, 165, 3437, 7102, 3095, 3, 5]","[2, 5513, 6652, 2947, 3, 5]","[2, 5544, 1401, 3344, 5614, 3, 7291, 7656, 3197, 3, 5491, 2947, 7004, 2993, 3, 5562, 6326, 142, 7473, 3109, 3095, 3107, 2235, 3049, 5488, 5874, 3, 5482, 2974, 6642, 2960, 3, 1994, 3316, 5899, 5470, 801, 5827, 2971, 3, 5834, 686, 2930, 123, 123, 123, 3, 6205, 5469, 2059, 3103, 3200, 2938, 3, 1951, 3355, 5982, 6054, 5784, 6447, 3, 555, 5531, 5697, 2921, 2327, 5636, 3, 5]","[2, 1951, 3355, 3155, 799, 5461, 3, 2477, 2941, 1525, 3236, 5512, 2943, 3236, 5461, 1176, 4337, 3077, 3, 5]","[2, 1994, 3316, 5899, 3, 5460, 6101, 5715, 3, 5]",원본 코드 [SEP] 그냥 포기하자 [SEP] 
"[2, 5513, 6652, 2947, 3, 5]","[2, 5544, 1401, 3344, 5614, 3, 7291, 7656, 3197, 3, 5491, 2947, 7004, 2993, 3, 5562, 6326, 142, 7473, 3109, 3095, 3107, 2235, 3049, 5488, 5874, 3, 5482, 2974, 6642, 2960, 3, 1994, 3316, 5899, 5470, 801, 5827, 2971, 3, 5834, 686, 2930, 123, 123, 123, 3, 6205, 5469, 2059, 3103, 3200, 2938, 3, 1951, 3355, 5982, 6054, 5784, 6447, 3, 555, 5531, 5697, 2921, 2327, 5636, 3, 5]","[2, 1951, 3355, 3155, 799, 5461, 3, 2477, 2941, 1525, 3236, 5512, 2943, 3236, 5461, 1176, 4337, 3077, 3, 5]","[2, 1994, 3316, 5899, 3, 5460, 6101, 5715, 3, 5]","[2, 5451, 3078, 3097, 3, 5]",ㅋㅋㅋㅋㅋ포기 [SEP] 
"[2, 5544, 1401, 3344, 5614, 3, 7291, 7656, 3197, 3, 5491, 2947, 7004, 2993, 3, 5562, 6326, 142, 7473, 3109, 3095, 3107, 2235, 3049, 5488, 5874, 3, 5482, 2974, 6642, 2960, 3, 1994, 3316, 5899, 5470, 801, 5827, 2971, 3, 5834, 686, 2930, 123, 123, 123, 3, 6205, 5469, 2059, 3103, 3200, 2938, 3, 1951, 3355, 5982, 6054, 5784, 6447, 3, 555, 5531, 5697, 2921, 2327, 5636, 3, 5]","[2, 1951, 3355, 3155, 799, 5461, 3, 2477, 2941, 1525, 3236, 5512, 2943, 3236, 5461, 1176, 4337, 3077, 3, 5]","[2, 1994, 3316, 5899, 3, 5460, 6101, 5715, 3, 5]","[2, 5451, 3078, 3097, 3, 5]","[2, 2353, 5592, 7321, 3, 5674, 5639, 5502, 119, 3, 5705, 5739, 5447, 3, 5]",책이나 봐야지 [SEP] 오늘은 여기까지! [SEP] 고생했다ㅋㅋ [SEP] 
"[2, 1951, 3355, 3155, 799, 5461, 3, 2477, 2941, 1525, 3236, 5512, 2943, 3236, 5461, 1176, 4337, 3077, 3, 5]","[2, 1994, 3316, 5899, 3, 5460, 6101, 5715, 3, 5]","[2, 5451, 3078, 3097, 3, 5]","[2, 2353, 5592, 7321, 3, 5674, 5639, 5502, 119, 3, 5705, 5739, 5447, 3, 5]","[2, 388, 3551, 2942, 2326, 2931, 3455, 3, 396, 6624, 5528, 2767, 3079, 3, 5]",그놈의 찌야쓰 [SEP] 금지어 하면 한대 [SEP] 
"[2, 1994, 3316, 5899, 3, 5460, 6101, 5715, 3, 5]","[2, 5451, 3078, 3097, 3, 5]","[2, 2353, 5592, 7321, 3, 5674, 5639, 5502, 119, 3, 5705, 5739, 5447, 3, 5]","[2, 388, 3551, 2942, 2326, 2931, 3455, 3, 396, 6624, 5528, 2767, 3079, 3, 5]","[2, 5558, 2069, 2967, 1413, 2925, 6248, 3, 5546, 3, 5]",이미 입에 붙어버림 [SEP] ㅌㅌㅋㅋㅋㅋ [SEP] 
"[2, 5451, 3078, 3097, 3, 5]","[2, 2353, 5592, 7321, 3, 5674, 5639, 5502, 119, 3, 5705, 5739, 5447, 3, 5]","[2, 388, 3551, 2942, 2326, 2931, 3455, 3, 396, 6624, 5528, 2767, 3079, 3, 5]","[2, 5558, 2069, 2967, 1413, 2925, 6248, 3, 5546, 3, 5]","[2, 5485, 5460, 1176, 3381, 121, 121, 3, 1200, 6369, 1176, 2960, 1528, 5816, 3, 5]","그럼 그냥 맞ㅈ,, [SEP] 머 항상 맞고 살자나 [SEP] "
"[2, 2353, 5592, 7321, 3, 5674, 5639, 5502, 119, 3, 5705, 5739, 5447, 3, 5]","[2, 388, 3551, 2942, 2326, 2931, 3455, 3, 396, 6624, 5528, 2767, 3079, 3, 5]","[2, 5558, 2069, 2967, 1413, 2925, 6248, 3, 5546, 3, 5]","[2, 5485, 5460, 1176, 3381, 121, 121, 3, 1200, 6369, 1176, 2960, 1528, 5816, 3, 5]","[2, 724, 3253, 5448, 3, 1771, 7550, 7132, 5448, 3, 5]",닥쳐ㅋㅋㅋㅋ [SEP] 쓰레기자식ㅋㅋㅋ [SEP] 
"[2, 388, 3551, 2942, 2326, 2931, 3455, 3, 396, 6624, 5528, 2767, 3079, 3, 5]","[2, 5558, 2069, 2967, 1413, 2925, 6248, 3, 5546, 3, 5]","[2, 5485, 5460, 1176, 3381, 121, 121, 3, 1200, 6369, 1176, 2960, 1528, 5816, 3, 5]","[2, 724, 3253, 5448, 3, 1771, 7550, 7132, 5448, 3, 5]","[2, 5450, 2275, 2990, 3, 5]",아니 쨔스;; [SEP] 
"[2, 5558, 2069, 2967, 1413, 2925, 6248, 3, 5546, 3, 5]","[2, 5485, 5460, 1176, 3381, 121, 121, 3, 1200, 6369, 1176, 2960, 1528, 5816, 3, 5]","[2, 724, 3253, 5448, 3, 1771, 7550, 7132, 5448, 3, 5]","[2, 5450, 2275, 2990, 3, 5]","[2, 6, 1782, 3, 5]",준표씨 [SEP] 
"[2, 5485, 5460, 1176, 3381, 121, 121, 3, 1200, 6369, 1176, 2960, 1528, 5816, 3, 5]","[2, 724, 3253, 5448, 3, 1771, 7550, 7132, 5448, 3, 5]","[2, 5450, 2275, 2990, 3, 5]","[2, 6, 1782, 3, 5]","[2, 734, 7801, 190, 3042, 3, 5451, 1944, 3, 5]",답안해 ㅅㄱ [SEP] ㅋㅋㅋㅋㅋ 왜 [SEP] 
"[2, 724, 3253, 5448, 3, 1771, 7550, 7132, 5448, 3, 5]","[2, 5450, 2275, 2990, 3, 5]","[2, 6, 1782, 3, 5]","[2, 734, 7801, 190, 3042, 3, 5451, 1944, 3, 5]","[2, 5470, 160, 3123, 3123, 5959, 3, 166, 142, 162, 7205, 6005, 121, 167, 142, 162, 7205, 6005, 121, 166, 142, 162, 3107, 6107, 121, 167, 142, 162, 3107, 6107, 151, 3397, 3170, 3108, 123, 154, 3438, 7641, 142, 146, 6277, 6304, 3491, 3397, 142, 165, 6131, 3170, 6663, 3109, 3585, 142, 148, 3107, 6277, 3491, 6757, 3110, 3, 5491, 7486, 3146, 3, 5]","지금 RNN 하는데 [SEP] (x_train, y_train), (x_test, y_test) = imdb.load_data(num_words=max_features) [SEP] 이거 에러남 [SEP] "
"[2, 5450, 2275, 2990, 3, 5]","[2, 6, 1782, 3, 5]","[2, 734, 7801, 190, 3042, 3, 5451, 1944, 3, 5]","[2, 5470, 160, 3123, 3123, 5959, 3, 166, 142, 162, 7205, 6005, 121, 167, 142, 162, 7205, 6005, 121, 166, 142, 162, 3107, 6107, 121, 167, 142, 162, 3107, 6107, 151, 3397, 3170, 3108, 123, 154, 3438, 7641, 142, 146, 6277, 6304, 3491, 3397, 142, 165, 6131, 3170, 6663, 3109, 3585, 142, 148, 3107, 6277, 3491, 6757, 3110, 3, 5491, 7486, 3146, 3, 5]","[2, 5458, 5495, 3030, 5539, 2921, 3, 5]",내가 생각한 그건가 [SEP] 
"[2, 6, 1782, 3, 5]","[2, 734, 7801, 190, 3042, 3, 5451, 1944, 3, 5]","[2, 5470, 160, 3123, 3123, 5959, 3, 166, 142, 162, 7205, 6005, 121, 167, 142, 162, 7205, 6005, 121, 166, 142, 162, 3107, 6107, 121, 167, 142, 162, 3107, 6107, 151, 3397, 3170, 3108, 123, 154, 3438, 7641, 142, 146, 6277, 6304, 3491, 3397, 142, 165, 6131, 3170, 6663, 3109, 3585, 142, 148, 3107, 6277, 3491, 6757, 3110, 3, 5491, 7486, 3146, 3, 5]","[2, 5458, 5495, 3030, 5539, 2921, 3, 5]","[2, 5895, 2702, 3377, 134, 3, 5482, 6088, 3072, 3, 5]",영화 평점? [SEP] 그거 하는거래 [SEP] 
"[2, 734, 7801, 190, 3042, 3, 5451, 1944, 3, 5]","[2, 5470, 160, 3123, 3123, 5959, 3, 166, 142, 162, 7205, 6005, 121, 167, 142, 162, 7205, 6005, 121, 166, 142, 162, 3107, 6107, 121, 167, 142, 162, 3107, 6107, 151, 3397, 3170, 3108, 123, 154, 3438, 7641, 142, 146, 6277, 6304, 3491, 3397, 142, 165, 6131, 3170, 6663, 3109, 3585, 142, 148, 3107, 6277, 3491, 6757, 3110, 3, 5491, 7486, 3146, 3, 5]","[2, 5458, 5495, 3030, 5539, 2921, 3, 5]","[2, 5895, 2702, 3377, 134, 3, 5482, 6088, 3072, 3, 5]","[2, 6525, 3616, 5816, 3, 5]",오류뜨자나 [SEP] 
"[2, 5470, 160, 3123, 3123, 5959, 3, 166, 142, 162, 7205, 6005, 121, 167, 142, 162, 7205, 6005, 121, 166, 142, 162, 3107, 6107, 121, 167, 142, 162, 3107, 6107, 151, 3397, 3170, 3108, 123, 154, 3438, 7641, 142, 146, 6277, 6304, 3491, 3397, 142, 165, 6131, 3170, 6663, 3109, 3585, 142, 148, 3107, 6277, 3491, 6757, 3110, 3, 5491, 7486, 3146, 3, 5]","[2, 5458, 5495, 3030, 5539, 2921, 3, 5]","[2, 5895, 2702, 3377, 134, 3, 5482, 6088, 3072, 3, 5]","[2, 6525, 3616, 5816, 3, 5]","[2, 5513, 6785, 3005, 2781, 6529, 3, 723, 936, 6438, 1566, 3576, 3082, 3, 5]",그래서 검색도 해봤는데 [SEP] 다 똑같이 선언해 [SEP] 
"[2, 5458, 5495, 3030, 5539, 2921, 3, 5]","[2, 5895, 2702, 3377, 134, 3, 5482, 6088, 3072, 3, 5]","[2, 6525, 3616, 5816, 3, 5]","[2, 5513, 6785, 3005, 2781, 6529, 3, 723, 936, 6438, 1566, 3576, 3082, 3, 5]","[2, 6643, 3082, 2184, 7012, 134, 3, 5]",해결해 준다니까? [SEP] 
"[2, 5895, 2702, 3377, 134, 3, 5482, 6088, 3072, 3, 5]","[2, 6525, 3616, 5816, 3, 5]","[2, 5513, 6785, 3005, 2781, 6529, 3, 723, 936, 6438, 1566, 3576, 3082, 3, 5]","[2, 6643, 3082, 2184, 7012, 134, 3, 5]","[2, 5544, 7486, 7043, 3, 5]",이게 에러 로그 [SEP] 
"[2, 6525, 3616, 5816, 3, 5]","[2, 5513, 6785, 3005, 2781, 6529, 3, 723, 936, 6438, 1566, 3576, 3082, 3, 5]","[2, 6643, 3082, 2184, 7012, 134, 3, 5]","[2, 5544, 7486, 7043, 3, 5]","[2, 2497, 3650, 5526, 134, 3, 119, 158, 6731, 6326, 6107, 7866, 156, 3491, 3397, 3095, 3436, 3424, 123, 7870, 123, 125, 3, 1373, 3582, 7293, 3, 5]",코랩이지? [SEP] !pip install numpy==1.16.1 [SEP] 복붙 하세요 [SEP] 
"[2, 5513, 6785, 3005, 2781, 6529, 3, 723, 936, 6438, 1566, 3576, 3082, 3, 5]","[2, 6643, 3082, 2184, 7012, 134, 3, 5]","[2, 5544, 7486, 7043, 3, 5]","[2, 2497, 3650, 5526, 134, 3, 119, 158, 6731, 6326, 6107, 7866, 156, 3491, 3397, 3095, 3436, 3424, 123, 7870, 123, 125, 3, 1373, 3582, 7293, 3, 5]","[2, 589, 7979, 5469, 7082, 6490, 5530, 134, 3, 5]",넘파이에서 따로 해야되는거야? [SEP] 
"[2, 6643, 3082, 2184, 7012, 134, 3, 5]","[2, 5544, 7486, 7043, 3, 5]","[2, 2497, 3650, 5526, 134, 3, 119, 158, 6731, 6326, 6107, 7866, 156, 3491, 3397, 3095, 3436, 3424, 123, 7870, 123, 125, 3, 1373, 3582, 7293, 3, 5]","[2, 589, 7979, 5469, 7082, 6490, 5530, 134, 3, 5]","[2, 2497, 3650, 5469, 5460, 1373, 3582, 5499, 3, 7083, 5940, 3, 5]",코랩에서 그냥 복붙해서 [SEP] 실행하세요 [SEP] 
"[2, 5544, 7486, 7043, 3, 5]","[2, 2497, 3650, 5526, 134, 3, 119, 158, 6731, 6326, 6107, 7866, 156, 3491, 3397, 3095, 3436, 3424, 123, 7870, 123, 125, 3, 1373, 3582, 7293, 3, 5]","[2, 589, 7979, 5469, 7082, 6490, 5530, 134, 3, 5]","[2, 2497, 3650, 5469, 5460, 1373, 3582, 5499, 3, 7083, 5940, 3, 5]","[2, 821, 2936, 3077, 1169, 3, 5]",될라다 말 [SEP] 
"[2, 2497, 3650, 5526, 134, 3, 119, 158, 6731, 6326, 6107, 7866, 156, 3491, 3397, 3095, 3436, 3424, 123, 7870, 123, 125, 3, 1373, 3582, 7293, 3, 5]","[2, 589, 7979, 5469, 7082, 6490, 5530, 134, 3, 5]","[2, 2497, 3650, 5469, 5460, 1373, 3582, 5499, 3, 7083, 5940, 3, 5]","[2, 821, 2936, 3077, 1169, 3, 5]","[2, 2084, 6901, 2957, 134, 3, 5]",잘 되는데요? [SEP] 
"[2, 589, 7979, 5469, 7082, 6490, 5530, 134, 3, 5]","[2, 2497, 3650, 5469, 5460, 1373, 3582, 5499, 3, 7083, 5940, 3, 5]","[2, 821, 2936, 3077, 1169, 3, 5]","[2, 2084, 6901, 2957, 134, 3, 5]","[2, 7486, 6932, 2938, 3, 5569, 1771, 5523, 1176, 2935, 134, 3, 5]",에러나는데 [SEP] 이렇게 쓰는게 맞니? [SEP] 
