utterance_1,utterance_2,utterance_3,utterance_4,label,original
"[2, 1598, 3728, 7520, 1497, 2960, 3, 7948, 2084, 6070, 1201, 2926, 7092, 3, 1525, 2932, 3177, 3891, 5590, 3063, 2967, 6861, 6069, 2957, 3, 5]","[2, 1792, 5522, 5491, 5992, 7885, 6641, 3369, 3075, 3300, 5972, 1239, 3378, 3003, 3, 5451, 3040, 3228, 832, 3009, 3099, 5702, 6537, 3, 5491, 5992, 2967, 7962, 134, 3, 5]","[2, 5595, 3079, 2921, 6453, 2967, 2443, 3744, 2992, 3193, 221, 3804, 2960, 121, 6204, 3272, 3171, 6391, 1917, 3197, 2962, 1525, 3180, 3297, 1795, 3135, 3036, 3223, 7428, 2965, 1164, 3075, 5511, 1239, 3159, 3097, 7250, 3, 5]","[2, 5675, 1200, 3134, 3, 1792, 5458, 1239, 3143, 3543, 3, 1792, 1268, 1596, 3261, 2965, 7136, 3136, 3099, 5592, 1725, 3, 5]","[2, 5482, 2235, 3214, 6220, 7820, 3, 5]",그거 지속적인 관심 [SEP] 
"[2, 1792, 5522, 5491, 5992, 7885, 6641, 3369, 3075, 3300, 5972, 1239, 3378, 3003, 3, 5451, 3040, 3228, 832, 3009, 3099, 5702, 6537, 3, 5491, 5992, 2967, 7962, 134, 3, 5]","[2, 5595, 3079, 2921, 6453, 2967, 2443, 3744, 2992, 3193, 221, 3804, 2960, 121, 6204, 3272, 3171, 6391, 1917, 3197, 2962, 1525, 3180, 3297, 1795, 3135, 3036, 3223, 7428, 2965, 1164, 3075, 5511, 1239, 3159, 3097, 7250, 3, 5]","[2, 5675, 1200, 3134, 3, 1792, 5458, 1239, 3143, 3543, 3, 1792, 1268, 1596, 3261, 2965, 7136, 3136, 3099, 5592, 1725, 3, 5]","[2, 5482, 2235, 3214, 6220, 7820, 3, 5]","[2, 1866, 3173, 2349, 3063, 3, 1792, 536, 2236, 121, 186, 3, 2118, 5542, 3097, 3111, 3, 5538, 5586, 3, 5452, 536, 5837, 526, 5502, 6407, 5453, 3323, 3, 536, 6563, 127, 3275, 5837, 3, 5850, 5678, 2950, 3, 6389, 7450, 3, 5873, 6330, 123, 123, 123, 3, 5]","엉ㅇ 찾음 [SEP] 아 나 직,ㅁ [SEP] 전자기기랑 [SEP] 해야하는데 [SEP] 진짜 나 과제 끝까지 안하는거봐 [SEP] 나 빅데이터 3월 과제  [SEP] 아직도 안해서 [SEP] 쌤이 하라고 [SEP] 연락왔어... [SEP] "
"[2, 5595, 3079, 2921, 6453, 2967, 2443, 3744, 2992, 3193, 221, 3804, 2960, 121, 6204, 3272, 3171, 6391, 1917, 3197, 2962, 1525, 3180, 3297, 1795, 3135, 3036, 3223, 7428, 2965, 1164, 3075, 5511, 1239, 3159, 3097, 7250, 3, 5]","[2, 5675, 1200, 3134, 3, 1792, 5458, 1239, 3143, 3543, 3, 1792, 1268, 1596, 3261, 2965, 7136, 3136, 3099, 5592, 1725, 3, 5]","[2, 5482, 2235, 3214, 6220, 7820, 3, 5]","[2, 1866, 3173, 2349, 3063, 3, 1792, 536, 2236, 121, 186, 3, 2118, 5542, 3097, 3111, 3, 5538, 5586, 3, 5452, 536, 5837, 526, 5502, 6407, 5453, 3323, 3, 536, 6563, 127, 3275, 5837, 3, 5850, 5678, 2950, 3, 6389, 7450, 3, 5873, 6330, 123, 123, 123, 3, 5]","[2, 127, 3275, 5448, 3, 5]",3월ㅋㅋㅋㅋㅋ [SEP] 
"[2, 5675, 1200, 3134, 3, 1792, 5458, 1239, 3143, 3543, 3, 1792, 1268, 1596, 3261, 2965, 7136, 3136, 3099, 5592, 1725, 3, 5]","[2, 5482, 2235, 3214, 6220, 7820, 3, 5]","[2, 1866, 3173, 2349, 3063, 3, 1792, 536, 2236, 121, 186, 3, 2118, 5542, 3097, 3111, 3, 5538, 5586, 3, 5452, 536, 5837, 526, 5502, 6407, 5453, 3323, 3, 536, 6563, 127, 3275, 5837, 3, 5850, 5678, 2950, 3, 6389, 7450, 3, 5873, 6330, 123, 123, 123, 3, 5]","[2, 127, 3275, 5448, 3, 5]","[2, 5450, 5522, 3, 5478, 5652, 6045, 2926, 3, 1792, 5466, 5874, 3, 1795, 2982, 3328, 5516, 5742, 3077, 3, 5]",아니 존나 [SEP] 어떻게 하는건데여 [SEP] 아 오늘 해서 [SEP] 안그럼 사람아니다 [SEP] 
"[2, 5482, 2235, 3214, 6220, 7820, 3, 5]","[2, 1866, 3173, 2349, 3063, 3, 1792, 536, 2236, 121, 186, 3, 2118, 5542, 3097, 3111, 3, 5538, 5586, 3, 5452, 536, 5837, 526, 5502, 6407, 5453, 3323, 3, 536, 6563, 127, 3275, 5837, 3, 5850, 5678, 2950, 3, 6389, 7450, 3, 5873, 6330, 123, 123, 123, 3, 5]","[2, 127, 3275, 5448, 3, 5]","[2, 5450, 5522, 3, 5478, 5652, 6045, 2926, 3, 1792, 5466, 5874, 3, 1795, 2982, 3328, 5516, 5742, 3077, 3, 5]","[2, 539, 5516, 2965, 5897, 3343, 5494, 3, 5]",난 사람을 그만두겠다 [SEP] 
"[2, 1866, 3173, 2349, 3063, 3, 1792, 536, 2236, 121, 186, 3, 2118, 5542, 3097, 3111, 3, 5538, 5586, 3, 5452, 536, 5837, 526, 5502, 6407, 5453, 3323, 3, 536, 6563, 127, 3275, 5837, 3, 5850, 5678, 2950, 3, 6389, 7450, 3, 5873, 6330, 123, 123, 123, 3, 5]","[2, 127, 3275, 5448, 3, 5]","[2, 5450, 5522, 3, 5478, 5652, 6045, 2926, 3, 1792, 5466, 5874, 3, 1795, 2982, 3328, 5516, 5742, 3077, 3, 5]","[2, 539, 5516, 2965, 5897, 3343, 5494, 3, 5]","[2, 1792, 322, 3633, 7494, 3, 734, 3077, 2071, 3160, 3, 6760, 1403, 3047, 2994, 3, 733, 3134, 7598, 6555, 3411, 3, 626, 7296, 3134, 3, 5]",아 골떄리네 [SEP] 답다 있네 [SEP] 학교에 불질러 [SEP] 담임쌤이 보는걸 [SEP] 노리는거임> [SEP] 
"[2, 127, 3275, 5448, 3, 5]","[2, 5450, 5522, 3, 5478, 5652, 6045, 2926, 3, 1792, 5466, 5874, 3, 1795, 2982, 3328, 5516, 5742, 3077, 3, 5]","[2, 539, 5516, 2965, 5897, 3343, 5494, 3, 5]","[2, 1792, 322, 3633, 7494, 3, 734, 3077, 2071, 3160, 3, 6760, 1403, 3047, 2994, 3, 733, 3134, 7598, 6555, 3411, 3, 626, 7296, 3134, 3, 5]","[2, 733, 3134, 2970, 1372, 3013, 1169, 3013, 3, 539, 5567, 6506, 5511, 5785, 3, 5495, 3005, 6354, 2946, 3, 5]",담임이 보든 말든 [SEP] 난 그런거 상관하지 않아 [SEP] 생각도 못하나 [SEP] 
"[2, 5450, 5522, 3, 5478, 5652, 6045, 2926, 3, 1792, 5466, 5874, 3, 1795, 2982, 3328, 5516, 5742, 3077, 3, 5]","[2, 539, 5516, 2965, 5897, 3343, 5494, 3, 5]","[2, 1792, 322, 3633, 7494, 3, 734, 3077, 2071, 3160, 3, 6760, 1403, 3047, 2994, 3, 733, 3134, 7598, 6555, 3411, 3, 626, 7296, 3134, 3, 5]","[2, 733, 3134, 2970, 1372, 3013, 1169, 3013, 3, 539, 5567, 6506, 5511, 5785, 3, 5495, 3005, 6354, 2946, 3, 5]","[2, 1210, 2932, 3543, 123, 123, 123, 123, 3, 5]",멋지군.... [SEP] 
"[2, 539, 5516, 2965, 5897, 3343, 5494, 3, 5]","[2, 1792, 322, 3633, 7494, 3, 734, 3077, 2071, 3160, 3, 6760, 1403, 3047, 2994, 3, 733, 3134, 7598, 6555, 3411, 3, 626, 7296, 3134, 3, 5]","[2, 733, 3134, 2970, 1372, 3013, 1169, 3013, 3, 539, 5567, 6506, 5511, 5785, 3, 5495, 3005, 6354, 2946, 3, 5]","[2, 1210, 2932, 3543, 123, 123, 123, 123, 3, 5]","[2, 2053, 2932, 2942, 2714, 3238, 3005, 5551, 6354, 2976, 3, 5]",의지의 표출도 하지 못하면 [SEP] 
"[2, 1792, 322, 3633, 7494, 3, 734, 3077, 2071, 3160, 3, 6760, 1403, 3047, 2994, 3, 733, 3134, 7598, 6555, 3411, 3, 626, 7296, 3134, 3, 5]","[2, 733, 3134, 2970, 1372, 3013, 1169, 3013, 3, 539, 5567, 6506, 5511, 5785, 3, 5495, 3005, 6354, 2946, 3, 5]","[2, 1210, 2932, 3543, 123, 123, 123, 123, 3, 5]","[2, 2053, 2932, 2942, 2714, 3238, 3005, 5551, 6354, 2976, 3, 5]","[2, 5972, 935, 2300, 2954, 2932, 3, 5]",나만 또 쫄보지 [SEP] 
"[2, 733, 3134, 2970, 1372, 3013, 1169, 3013, 3, 539, 5567, 6506, 5511, 5785, 3, 5495, 3005, 6354, 2946, 3, 5]","[2, 1210, 2932, 3543, 123, 123, 123, 123, 3, 5]","[2, 2053, 2932, 2942, 2714, 3238, 3005, 5551, 6354, 2976, 3, 5]","[2, 5972, 935, 2300, 2954, 2932, 3, 5]","[2, 5548, 7583, 3479, 3017, 3017, 2942, 3003, 3, 222, 3348, 6896, 2497, 2979, 2934, 3, 5]",그게 자유민주주의냐 [SEP] 각성해라 코리아 [SEP] 
"[2, 1210, 2932, 3543, 123, 123, 123, 123, 3, 5]","[2, 2053, 2932, 2942, 2714, 3238, 3005, 5551, 6354, 2976, 3, 5]","[2, 5972, 935, 2300, 2954, 2932, 3, 5]","[2, 5548, 7583, 3479, 3017, 3017, 2942, 3003, 3, 222, 3348, 6896, 2497, 2979, 2934, 3, 5]","[2, 6597, 2947, 1297, 3017, 3017, 2942, 5450, 5545, 3, 5]",우리학교는 민주주의 아니잖아 [SEP] 
"[2, 2053, 2932, 2942, 2714, 3238, 3005, 5551, 6354, 2976, 3, 5]","[2, 5972, 935, 2300, 2954, 2932, 3, 5]","[2, 5548, 7583, 3479, 3017, 3017, 2942, 3003, 3, 222, 3348, 6896, 2497, 2979, 2934, 3, 5]","[2, 6597, 2947, 1297, 3017, 3017, 2942, 5450, 5545, 3, 5]","[2, 539, 5567, 2967, 2128, 2976, 5461, 1176, 2950, 2947, 3, 2378, 3272, 3705, 7638, 818, 5494, 3, 5]",난 그런거에 정면으로 맞서는 [SEP] 청년열사가 되겠다 [SEP] 
"[2, 5972, 935, 2300, 2954, 2932, 3, 5]","[2, 5548, 7583, 3479, 3017, 3017, 2942, 3003, 3, 222, 3348, 6896, 2497, 2979, 2934, 3, 5]","[2, 6597, 2947, 1297, 3017, 3017, 2942, 5450, 5545, 3, 5]","[2, 539, 5567, 2967, 2128, 2976, 5461, 1176, 2950, 2947, 3, 2378, 3272, 3705, 7638, 818, 5494, 3, 5]","[2, 5460, 5452, 6597, 3, 6100, 5469, 2706, 6354, 5453, 3, 5]",그냥 진짜 우리학교 [SEP] 기숙사에서 폰 못하는거 [SEP] 
"[2, 5548, 7583, 3479, 3017, 3017, 2942, 3003, 3, 222, 3348, 6896, 2497, 2979, 2934, 3, 5]","[2, 6597, 2947, 1297, 3017, 3017, 2942, 5450, 5545, 3, 5]","[2, 539, 5567, 2967, 2128, 2976, 5461, 1176, 2950, 2947, 3, 2378, 3272, 3705, 7638, 818, 5494, 3, 5]","[2, 5460, 5452, 6597, 3, 6100, 5469, 2706, 6354, 5453, 3, 5]","[2, 1795, 2971, 3412, 2942, 2943, 3360, 388, 3403, 4275, 5473, 123, 123, 123, 3, 5]",안중근의사님 그립읍니다... [SEP] 
"[2, 6597, 2947, 1297, 3017, 3017, 2942, 5450, 5545, 3, 5]","[2, 539, 5567, 2967, 2128, 2976, 5461, 1176, 2950, 2947, 3, 2378, 3272, 3705, 7638, 818, 5494, 3, 5]","[2, 5460, 5452, 6597, 3, 6100, 5469, 2706, 6354, 5453, 3, 5]","[2, 1795, 2971, 3412, 2942, 2943, 3360, 388, 3403, 4275, 5473, 123, 123, 123, 3, 5]","[2, 539, 5898, 6572, 536, 3, 5450, 6150, 3, 5495, 6385, 5994, 5734, 3, 5667, 2706, 5474, 2078, 5589, 3, 5]",난 정말 화가 나 [SEP] 아니 학교에서 [SEP] 생각있는애들이면 [SEP] 대충 폰하고 자겠지 [SEP] 
"[2, 539, 5567, 2967, 2128, 2976, 5461, 1176, 2950, 2947, 3, 2378, 3272, 3705, 7638, 818, 5494, 3, 5]","[2, 5460, 5452, 6597, 3, 6100, 5469, 2706, 6354, 5453, 3, 5]","[2, 1795, 2971, 3412, 2942, 2943, 3360, 388, 3403, 4275, 5473, 123, 123, 123, 3, 5]","[2, 539, 5898, 6572, 536, 3, 5450, 6150, 3, 5495, 6385, 5994, 5734, 3, 5667, 2706, 5474, 2078, 5589, 3, 5]","[2, 5543, 123, 123, 123, 3, 1795, 5711, 2976, 5582, 2923, 852, 3352, 3, 5]",ㄹㅇ... [SEP] 안그러면 수업때 뒤짐 [SEP] 
"[2, 5460, 5452, 6597, 3, 6100, 5469, 2706, 6354, 5453, 3, 5]","[2, 1795, 2971, 3412, 2942, 2943, 3360, 388, 3403, 4275, 5473, 123, 123, 123, 3, 5]","[2, 539, 5898, 6572, 536, 3, 5450, 6150, 3, 5495, 6385, 5994, 5734, 3, 5667, 2706, 5474, 2078, 5589, 3, 5]","[2, 5543, 123, 123, 123, 3, 1795, 5711, 2976, 5582, 2923, 852, 3352, 3, 5]","[2, 5450, 5452, 7780, 3080, 1176, 3433, 2987, 6242, 3136, 3, 393, 2960, 6968, 5773, 3111, 5873, 3080, 7535, 6455, 5463, 3, 7991, 1525, 5955, 1169, 6294, 6610, 3, 6087, 6094, 3, 1525, 3261, 3179, 5469, 3, 1719, 865, 5449, 1169, 6960, 3, 6088, 241, 2852, 3163, 3326, 3063, 3, 7160, 2923, 6668, 2604, 3126, 2928, 3132, 723, 6681, 6698, 2071, 2935, 3, 5451, 2992, 5452, 3, 5]",아니 진짜 알람은 맞추게 해주자 [SEP] 글고 가족들이랑 연락은 하게 해줘야지 [SEP] 엄마랑 사적으로 말할거있는데 [SEP] 자꾸 뭐지 [SEP] 사감실에서 [SEP] 쌤 듣는데 말하라고 [SEP] 하는거 개 환멸났음 [SEP]  1학년때 심지어 통화내용 다 듣고 무슨일 있니 [SEP] ㅋㅋㅋㅋㅋㅋㅋㅋㅋ하 진짜 [SEP] 
"[2, 1795, 2971, 3412, 2942, 2943, 3360, 388, 3403, 4275, 5473, 123, 123, 123, 3, 5]","[2, 539, 5898, 6572, 536, 3, 5450, 6150, 3, 5495, 6385, 5994, 5734, 3, 5667, 2706, 5474, 2078, 5589, 3, 5]","[2, 5543, 123, 123, 123, 3, 1795, 5711, 2976, 5582, 2923, 852, 3352, 3, 5]","[2, 5450, 5452, 7780, 3080, 1176, 3433, 2987, 6242, 3136, 3, 393, 2960, 6968, 5773, 3111, 5873, 3080, 7535, 6455, 5463, 3, 7991, 1525, 5955, 1169, 6294, 6610, 3, 6087, 6094, 3, 1525, 3261, 3179, 5469, 3, 1719, 865, 5449, 1169, 6960, 3, 6088, 241, 2852, 3163, 3326, 3063, 3, 7160, 2923, 6668, 2604, 3126, 2928, 3132, 723, 6681, 6698, 2071, 2935, 3, 5451, 2992, 5452, 3, 5]","[2, 317, 3219, 3082, 7276, 3, 1525, 3210, 3211, 2969, 3082, 3, 5]",고소해버리자 [SEP] 사생활침해 [SEP] 
"[2, 539, 5898, 6572, 536, 3, 5450, 6150, 3, 5495, 6385, 5994, 5734, 3, 5667, 2706, 5474, 2078, 5589, 3, 5]","[2, 5543, 123, 123, 123, 3, 1795, 5711, 2976, 5582, 2923, 852, 3352, 3, 5]","[2, 5450, 5452, 7780, 3080, 1176, 3433, 2987, 6242, 3136, 3, 393, 2960, 6968, 5773, 3111, 5873, 3080, 7535, 6455, 5463, 3, 7991, 1525, 5955, 1169, 6294, 6610, 3, 6087, 6094, 3, 1525, 3261, 3179, 5469, 3, 1719, 865, 5449, 1169, 6960, 3, 6088, 241, 2852, 3163, 3326, 3063, 3, 7160, 2923, 6668, 2604, 3126, 2928, 3132, 723, 6681, 6698, 2071, 2935, 3, 5451, 2992, 5452, 3, 5]","[2, 317, 3219, 3082, 7276, 3, 1525, 3210, 3211, 2969, 3082, 3, 5]","[2, 2378, 3340, 6812, 3, 5450, 5683, 6358, 2378, 3340, 5452, 3, 536, 5457, 1983, 3354, 3, 5]",청원 넣어 [SEP] 아니 아침운동 청원 진짜 [SEP] 나 너무 웃김 [SEP] 
"[2, 5543, 123, 123, 123, 3, 1795, 5711, 2976, 5582, 2923, 852, 3352, 3, 5]","[2, 5450, 5452, 7780, 3080, 1176, 3433, 2987, 6242, 3136, 3, 393, 2960, 6968, 5773, 3111, 5873, 3080, 7535, 6455, 5463, 3, 7991, 1525, 5955, 1169, 6294, 6610, 3, 6087, 6094, 3, 1525, 3261, 3179, 5469, 3, 1719, 865, 5449, 1169, 6960, 3, 6088, 241, 2852, 3163, 3326, 3063, 3, 7160, 2923, 6668, 2604, 3126, 2928, 3132, 723, 6681, 6698, 2071, 2935, 3, 5451, 2992, 5452, 3, 5]","[2, 317, 3219, 3082, 7276, 3, 1525, 3210, 3211, 2969, 3082, 3, 5]","[2, 2378, 3340, 6812, 3, 5450, 5683, 6358, 2378, 3340, 5452, 3, 536, 5457, 1983, 3354, 3, 5]","[2, 5512, 5697, 2932, 3, 5]",미친새끼지 [SEP] 
"[2, 5450, 5452, 7780, 3080, 1176, 3433, 2987, 6242, 3136, 3, 393, 2960, 6968, 5773, 3111, 5873, 3080, 7535, 6455, 5463, 3, 7991, 1525, 5955, 1169, 6294, 6610, 3, 6087, 6094, 3, 1525, 3261, 3179, 5469, 3, 1719, 865, 5449, 1169, 6960, 3, 6088, 241, 2852, 3163, 3326, 3063, 3, 7160, 2923, 6668, 2604, 3126, 2928, 3132, 723, 6681, 6698, 2071, 2935, 3, 5451, 2992, 5452, 3, 5]","[2, 317, 3219, 3082, 7276, 3, 1525, 3210, 3211, 2969, 3082, 3, 5]","[2, 2378, 3340, 6812, 3, 5450, 5683, 6358, 2378, 3340, 5452, 3, 536, 5457, 1983, 3354, 3, 5]","[2, 5512, 5697, 2932, 3, 5]","[2, 1792, 5491, 1267, 6122, 5798, 1169, 3134, 3, 6138, 5458, 2781, 3037, 2965, 1771, 5798, 5752, 134, 3, 5]",아 이거 뭐 어쩌라는 말임 [SEP] 혹시 내가 해설을 쓰라는거임? [SEP] 
"[2, 317, 3219, 3082, 7276, 3, 1525, 3210, 3211, 2969, 3082, 3, 5]","[2, 2378, 3340, 6812, 3, 5450, 5683, 6358, 2378, 3340, 5452, 3, 536, 5457, 1983, 3354, 3, 5]","[2, 5512, 5697, 2932, 3, 5]","[2, 1792, 5491, 1267, 6122, 5798, 1169, 3134, 3, 6138, 5458, 2781, 3037, 2965, 1771, 5798, 5752, 134, 3, 5]","[2, 2117, 3294, 3384, 5545, 3, 5]",적혀잇잖아 [SEP] 
"[2, 2378, 3340, 6812, 3, 5450, 5683, 6358, 2378, 3340, 5452, 3, 536, 5457, 1983, 3354, 3, 5]","[2, 5512, 5697, 2932, 3, 5]","[2, 1792, 5491, 1267, 6122, 5798, 1169, 3134, 3, 6138, 5458, 2781, 3037, 2965, 1771, 5798, 5752, 134, 3, 5]","[2, 2117, 3294, 3384, 5545, 3, 5]","[2, 5460, 5458, 5622, 4125, 2960, 3, 6019, 2965, 5586, 3, 388, 2895, 3297, 2965, 5566, 2967, 544, 3296, 3, 5470, 5638, 3, 5831, 2967, 514, 3297, 6795, 6331, 6476, 3, 2723, 2970, 1771, 5798, 5752, 134, 3, 5]",그냥 내가 문제풀고 [SEP] 제출을하는데 [SEP] 그 흔적을 어디에 남겨 [SEP] 지금 일단 [SEP] 노트에 끄적거리기는 하는중 [SEP] 풀이 쓰라는거임? [SEP] 
"[2, 5512, 5697, 2932, 3, 5]","[2, 1792, 5491, 1267, 6122, 5798, 1169, 3134, 3, 6138, 5458, 2781, 3037, 2965, 1771, 5798, 5752, 134, 3, 5]","[2, 2117, 3294, 3384, 5545, 3, 5]","[2, 5460, 5458, 5622, 4125, 2960, 3, 6019, 2965, 5586, 3, 388, 2895, 3297, 2965, 5566, 2967, 544, 3296, 3, 5470, 5638, 3, 5831, 2967, 514, 3297, 6795, 6331, 6476, 3, 2723, 2970, 1771, 5798, 5752, 134, 3, 5]","[2, 2392, 3366, 2970, 818, 6008, 5938, 3, 5]",초딩이 되기로 한다 [SEP] 
"[2, 1792, 5491, 1267, 6122, 5798, 1169, 3134, 3, 6138, 5458, 2781, 3037, 2965, 1771, 5798, 5752, 134, 3, 5]","[2, 2117, 3294, 3384, 5545, 3, 5]","[2, 5460, 5458, 5622, 4125, 2960, 3, 6019, 2965, 5586, 3, 388, 2895, 3297, 2965, 5566, 2967, 544, 3296, 3, 5470, 5638, 3, 5831, 2967, 514, 3297, 6795, 6331, 6476, 3, 2723, 2970, 1771, 5798, 5752, 134, 3, 5]","[2, 2392, 3366, 2970, 818, 6008, 5938, 3, 5]","[2, 539, 5516, 6746, 3072, 3, 5516, 3289, 3097, 6217, 3160, 3, 5]",난 사람 안할래 [SEP] 사람되기 힘드네 [SEP] 
"[2, 2117, 3294, 3384, 5545, 3, 5]","[2, 5460, 5458, 5622, 4125, 2960, 3, 6019, 2965, 5586, 3, 388, 2895, 3297, 2965, 5566, 2967, 544, 3296, 3, 5470, 5638, 3, 5831, 2967, 514, 3297, 6795, 6331, 6476, 3, 2723, 2970, 1771, 5798, 5752, 134, 3, 5]","[2, 2392, 3366, 2970, 818, 6008, 5938, 3, 5]","[2, 539, 5516, 6746, 3072, 3, 5516, 3289, 3097, 6217, 3160, 3, 5]","[2, 6235, 5448, 3, 5]",좋다ㅋㅋㅋㅋ [SEP] 
"[2, 5460, 5458, 5622, 4125, 2960, 3, 6019, 2965, 5586, 3, 388, 2895, 3297, 2965, 5566, 2967, 544, 3296, 3, 5470, 5638, 3, 5831, 2967, 514, 3297, 6795, 6331, 6476, 3, 2723, 2970, 1771, 5798, 5752, 134, 3, 5]","[2, 2392, 3366, 2970, 818, 6008, 5938, 3, 5]","[2, 539, 5516, 6746, 3072, 3, 5516, 3289, 3097, 6217, 3160, 3, 5]","[2, 6235, 5448, 3, 5]","[2, 1792, 5452, 5466, 3067, 3173, 205, 5819, 536, 7778, 2926, 3017, 2946, 3, 536, 5696, 5486, 5564, 3080, 3, 536, 2378, 3263, 3392, 3055, 1795, 3161, 3631, 2938, 3, 5]",아 진짜 오늘안ㅇ ㅔ 누가 나 안죽여주나 [SEP] 나 싫어하는 애들은 [SEP] 나 청부살인 안시킨데 [SEP] 
"[2, 2392, 3366, 2970, 818, 6008, 5938, 3, 5]","[2, 539, 5516, 6746, 3072, 3, 5516, 3289, 3097, 6217, 3160, 3, 5]","[2, 6235, 5448, 3, 5]","[2, 1792, 5452, 5466, 3067, 3173, 205, 5819, 536, 7778, 2926, 3017, 2946, 3, 536, 5696, 5486, 5564, 3080, 3, 536, 2378, 3263, 3392, 3055, 1795, 3161, 3631, 2938, 3, 5]","[2, 5482, 6473, 123, 123, 123, 3, 5]",그거 아녀... [SEP] 
"[2, 539, 5516, 6746, 3072, 3, 5516, 3289, 3097, 6217, 3160, 3, 5]","[2, 6235, 5448, 3, 5]","[2, 1792, 5452, 5466, 3067, 3173, 205, 5819, 536, 7778, 2926, 3017, 2946, 3, 536, 5696, 5486, 5564, 3080, 3, 536, 2378, 3263, 3392, 3055, 1795, 3161, 3631, 2938, 3, 5]","[2, 5482, 6473, 123, 123, 123, 3, 5]","[2, 2706, 3342, 5880, 5466, 195, 213, 3057, 3144, 3147, 3, 5506, 7577, 6884, 7488, 3543, 3, 5]",폰케이스 오늘 ㅊ ㅜㄹ발함 [SEP] 내일 안에 오면 좋겠군 [SEP] 
"[2, 6235, 5448, 3, 5]","[2, 1792, 5452, 5466, 3067, 3173, 205, 5819, 536, 7778, 2926, 3017, 2946, 3, 536, 5696, 5486, 5564, 3080, 3, 536, 2378, 3263, 3392, 3055, 1795, 3161, 3631, 2938, 3, 5]","[2, 5482, 6473, 123, 123, 123, 3, 5]","[2, 2706, 3342, 5880, 5466, 195, 213, 3057, 3144, 3147, 3, 5506, 7577, 6884, 7488, 3543, 3, 5]","[2, 5549, 1931, 2936, 119, 3, 5]",얼른 와라! [SEP] 
"[2, 1792, 5452, 5466, 3067, 3173, 205, 5819, 536, 7778, 2926, 3017, 2946, 3, 536, 5696, 5486, 5564, 3080, 3, 536, 2378, 3263, 3392, 3055, 1795, 3161, 3631, 2938, 3, 5]","[2, 5482, 6473, 123, 123, 123, 3, 5]","[2, 2706, 3342, 5880, 5466, 195, 213, 3057, 3144, 3147, 3, 5506, 7577, 6884, 7488, 3543, 3, 5]","[2, 5549, 1931, 2936, 119, 3, 5]","[2, 6765, 7410, 7410, 5447, 3, 5]",ㅋㄱㅋㄱㅋㄷㅋㄷㅋㅋㅋㅋㅋ [SEP] 
"[2, 5482, 6473, 123, 123, 123, 3, 5]","[2, 2706, 3342, 5880, 5466, 195, 213, 3057, 3144, 3147, 3, 5506, 7577, 6884, 7488, 3543, 3, 5]","[2, 5549, 1931, 2936, 119, 3, 5]","[2, 6765, 7410, 7410, 5447, 3, 5]","[2, 1535, 3016, 3030, 6080, 7911, 3, 5]",상당한 병신이구만 [SEP] 
"[2, 2706, 3342, 5880, 5466, 195, 213, 3057, 3144, 3147, 3, 5506, 7577, 6884, 7488, 3543, 3, 5]","[2, 5549, 1931, 2936, 119, 3, 5]","[2, 6765, 7410, 7410, 5447, 3, 5]","[2, 1535, 3016, 3030, 6080, 7911, 3, 5]","[2, 5506, 7441, 1888, 3263, 6720, 2938, 3, 5979, 2235, 2932, 2931, 3, 6530, 1254, 3103, 4477, 872, 2940, 3, 5812, 5582, 7356, 3173, 2960, 6357, 3311, 7709, 3, 5]",내일 연기 여부 나온데 [SEP] 개학 지지야 [SEP] ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아 문정씌 등장 [SEP] 이따 수업 까먹ㅇ고 안들어갈것같은데 [SEP] 
"[2, 5549, 1931, 2936, 119, 3, 5]","[2, 6765, 7410, 7410, 5447, 3, 5]","[2, 1535, 3016, 3030, 6080, 7911, 3, 5]","[2, 5506, 7441, 1888, 3263, 6720, 2938, 3, 5979, 2235, 2932, 2931, 3, 6530, 1254, 3103, 4477, 872, 2940, 3, 5812, 5582, 7356, 3173, 2960, 6357, 3311, 7709, 3, 5]","[2, 5472, 2162, 201, 3191, 123, 123, 3, 5]",이제 좀 ㅐㅎ.. [SEP] 
"[2, 6765, 7410, 7410, 5447, 3, 5]","[2, 1535, 3016, 3030, 6080, 7911, 3, 5]","[2, 5506, 7441, 1888, 3263, 6720, 2938, 3, 5979, 2235, 2932, 2931, 3, 6530, 1254, 3103, 4477, 872, 2940, 3, 5812, 5582, 7356, 3173, 2960, 6357, 3311, 7709, 3, 5]","[2, 5472, 2162, 201, 3191, 123, 123, 3, 5]","[2, 2031, 123, 123, 123, 2047, 3173, 123, 123, 3, 1251, 4572, 3077, 2839, 3274, 3274, 3, 5466, 6682, 6880, 6478, 6893, 3, 5]",으...응ㅇ.. [SEP] 무솝다 호달달 [SEP] 오늘 마스크 쓰고나가야하나 [SEP] 
