utterance_1,utterance_2,utterance_3,utterance_4,label,original
"[2, 5609, 2946, 3311, 6598, 3, 1268, 5516, 3062, 5809, 7169, 6685, 5773, 5569, 6875, 2932, 3, 5667, 6562, 3228, 3136, 5773, 5457, 7361, 2947, 5925, 3, 6760, 6875, 5521, 6327, 3, 5460, 6713, 3, 5601, 1380, 5533, 1771, 5449, 3, 5630, 3348, 3865, 5461, 2087, 3294, 2921, 3005, 821, 275, 6024, 6685, 5773, 5457, 1167, 3063, 3, 5]","[2, 5546, 3, 5]","[2, 5512, 7811, 3, 5]","[2, 5546, 3, 5462, 6597, 2999, 2764, 3139, 3003, 3, 5]","[2, 6296, 5720, 7731, 3147, 3, 5]",니가 이걸 봐야함 [SEP] 
"[2, 5546, 3, 5]","[2, 5512, 7811, 3, 5]","[2, 5546, 3, 5462, 6597, 2999, 2764, 3139, 3003, 3, 5]","[2, 6296, 5720, 7731, 3147, 3, 5]","[2, 1792, 5641, 5573, 5588, 3067, 7206, 3, 1564, 3466, 3449, 3572, 2706, 5116, 3354, 3, 5470, 6001, 3220, 3072, 5756, 3, 1792, 5641, 5448, 3113, 2953, 3, 7015, 1236, 3072, 3, 5]",아 시발 어제 공부안했다고 [SEP] 석훈쌤께 폰뺐김 [SEP] 지금 ㅈㄴ몰래하는거 [SEP] 아 시발ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌㅋ [SEP] 지금도 몰래 [SEP] 
"[2, 5512, 7811, 3, 5]","[2, 5546, 3, 5462, 6597, 2999, 2764, 3139, 3003, 3, 5]","[2, 6296, 5720, 7731, 3147, 3, 5]","[2, 1792, 5641, 5573, 5588, 3067, 7206, 3, 1564, 3466, 3449, 3572, 2706, 5116, 3354, 3, 5470, 6001, 3220, 3072, 5756, 3, 1792, 5641, 5448, 3113, 2953, 3, 7015, 1236, 3072, 3, 5]","[2, 1831, 6265, 5470, 2166, 3520, 3, 2392, 2971, 2960, 126, 7161, 5929, 1646, 5798, 6402, 3, 6608, 7630, 3469, 3063, 2965, 1799, 1621, 5930, 3, 5]",야 광주 지금 좆됨 [SEP] 초중고 2 3일동안 쉬라는ㄴ데 [SEP] 상당히 쥬지됐음을 알 수 있음 [SEP] 
"[2, 5546, 3, 5462, 6597, 2999, 2764, 3139, 3003, 3, 5]","[2, 6296, 5720, 7731, 3147, 3, 5]","[2, 1792, 5641, 5573, 5588, 3067, 7206, 3, 1564, 3466, 3449, 3572, 2706, 5116, 3354, 3, 5470, 6001, 3220, 3072, 5756, 3, 1792, 5641, 5448, 3113, 2953, 3, 7015, 1236, 3072, 3, 5]","[2, 1831, 6265, 5470, 2166, 3520, 3, 2392, 2971, 2960, 126, 7161, 5929, 1646, 5798, 6402, 3, 6608, 7630, 3469, 3063, 2965, 1799, 1621, 5930, 3, 5]","[2, 5546, 3, 1792, 5568, 6150, 1726, 2925, 5758, 3, 5]",ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌㅋㅋㅋ [SEP] 아 나는 학교에서 썩어간다 [SEP] 
"[2, 6296, 5720, 7731, 3147, 3, 5]","[2, 1792, 5641, 5573, 5588, 3067, 7206, 3, 1564, 3466, 3449, 3572, 2706, 5116, 3354, 3, 5470, 6001, 3220, 3072, 5756, 3, 1792, 5641, 5448, 3113, 2953, 3, 7015, 1236, 3072, 3, 5]","[2, 1831, 6265, 5470, 2166, 3520, 3, 2392, 2971, 2960, 126, 7161, 5929, 1646, 5798, 6402, 3, 6608, 7630, 3469, 3063, 2965, 1799, 1621, 5930, 3, 5]","[2, 5546, 3, 1792, 5568, 6150, 1726, 2925, 5758, 3, 5]","[2, 5513, 2246, 3022, 3, 5]",그래서 집옴 [SEP] 
"[2, 1792, 5641, 5573, 5588, 3067, 7206, 3, 1564, 3466, 3449, 3572, 2706, 5116, 3354, 3, 5470, 6001, 3220, 3072, 5756, 3, 1792, 5641, 5448, 3113, 2953, 3, 7015, 1236, 3072, 3, 5]","[2, 1831, 6265, 5470, 2166, 3520, 3, 2392, 2971, 2960, 126, 7161, 5929, 1646, 5798, 6402, 3, 6608, 7630, 3469, 3063, 2965, 1799, 1621, 5930, 3, 5]","[2, 5546, 3, 1792, 5568, 6150, 1726, 2925, 5758, 3, 5]","[2, 5513, 2246, 3022, 3, 5]","[2, 6001, 7976, 3160, 3, 5]",ㅈㄴ부럽네 [SEP] 
"[2, 1831, 6265, 5470, 2166, 3520, 3, 2392, 2971, 2960, 126, 7161, 5929, 1646, 5798, 6402, 3, 6608, 7630, 3469, 3063, 2965, 1799, 1621, 5930, 3, 5]","[2, 5546, 3, 1792, 5568, 6150, 1726, 2925, 5758, 3, 5]","[2, 5513, 2246, 3022, 3, 5]","[2, 6001, 7976, 3160, 3, 5]","[2, 1267, 5810, 6347, 5872, 3, 581, 2477, 3917, 2941, 3179, 3, 5934, 1775, 1621, 5930, 134, 3, 6388, 3696, 4372, 134, 3, 5]",뭐 만들어먹어야겠다 [SEP] 너 컴퓨터실 [SEP] 있으면 쓸 수 있음? [SEP] 문명허쉴? [SEP] 
"[2, 5546, 3, 1792, 5568, 6150, 1726, 2925, 5758, 3, 5]","[2, 5513, 2246, 3022, 3, 5]","[2, 6001, 7976, 3160, 3, 5]","[2, 1267, 5810, 6347, 5872, 3, 581, 2477, 3917, 2941, 3179, 3, 5934, 1775, 1621, 5930, 134, 3, 6388, 3696, 4372, 134, 3, 5]","[2, 6222, 5672, 3117, 3, 5]",당연 게임ㄴ [SEP] 
"[2, 5513, 2246, 3022, 3, 5]","[2, 6001, 7976, 3160, 3, 5]","[2, 1267, 5810, 6347, 5872, 3, 581, 2477, 3917, 2941, 3179, 3, 5934, 1775, 1621, 5930, 134, 3, 6388, 3696, 4372, 134, 3, 5]","[2, 6222, 5672, 3117, 3, 5]","[2, 7275, 1443, 2930, 3226, 2936, 2791, 2985, 2999, 3, 5]",아이디 빌려줄라 했드만 [SEP] 
"[2, 6001, 7976, 3160, 3, 5]","[2, 1267, 5810, 6347, 5872, 3, 581, 2477, 3917, 2941, 3179, 3, 5934, 1775, 1621, 5930, 134, 3, 6388, 3696, 4372, 134, 3, 5]","[2, 6222, 5672, 3117, 3, 5]","[2, 7275, 1443, 2930, 3226, 2936, 2791, 2985, 2999, 3, 5]","[2, 5451, 3282, 3600, 3003, 3, 5]",ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ재밋냐 [SEP] 
"[2, 1267, 5810, 6347, 5872, 3, 581, 2477, 3917, 2941, 3179, 3, 5934, 1775, 1621, 5930, 134, 3, 6388, 3696, 4372, 134, 3, 5]","[2, 6222, 5672, 3117, 3, 5]","[2, 7275, 1443, 2930, 3226, 2936, 2791, 2985, 2999, 3, 5]","[2, 5451, 3282, 3600, 3003, 3, 5]","[2, 5559, 6266, 3, 5]",시간 뚝딱 [SEP] 
"[2, 6222, 5672, 3117, 3, 5]","[2, 7275, 1443, 2930, 3226, 2936, 2791, 2985, 2999, 3, 5]","[2, 5451, 3282, 3600, 3003, 3, 5]","[2, 5559, 6266, 3, 5]","[2, 1792, 5522, 5506, 2970, 7656, 6071, 3, 5605, 7055, 3, 5822, 2947, 5503, 5502, 5654, 3067, 3360, 5905, 3, 5641, 5822, 5529, 5637, 3, 5]",아 존나 내일이 기다려진다 [SEP] 빨리 집가고싶다 [SEP] 집가는시간까지 얼마안님았다 [SEP] 시발 집가는중이다 [SEP] 
"[2, 7275, 1443, 2930, 3226, 2936, 2791, 2985, 2999, 3, 5]","[2, 5451, 3282, 3600, 3003, 3, 5]","[2, 5559, 6266, 3, 5]","[2, 1792, 5522, 5506, 2970, 7656, 6071, 3, 5605, 7055, 3, 5822, 2947, 5503, 5502, 5654, 3067, 3360, 5905, 3, 5641, 5822, 5529, 5637, 3, 5]","[2, 5582, 2490, 5941, 6388, 2157, 3352, 3, 5]",수업 켜놓고 문명 조짐 [SEP] 
"[2, 5451, 3282, 3600, 3003, 3, 5]","[2, 5559, 6266, 3, 5]","[2, 1792, 5522, 5506, 2970, 7656, 6071, 3, 5605, 7055, 3, 5822, 2947, 5503, 5502, 5654, 3067, 3360, 5905, 3, 5641, 5822, 5529, 5637, 3, 5]","[2, 5582, 2490, 5941, 6388, 2157, 3352, 3, 5]","[2, 6670, 2957, 6522, 3171, 3, 7403, 895, 3784, 6293, 3, 5]",저기요 선생님들 [SEP] 이새끼 딴짓해요 [SEP] 
"[2, 5559, 6266, 3, 5]","[2, 1792, 5522, 5506, 2970, 7656, 6071, 3, 5605, 7055, 3, 5822, 2947, 5503, 5502, 5654, 3067, 3360, 5905, 3, 5641, 5822, 5529, 5637, 3, 5]","[2, 5582, 2490, 5941, 6388, 2157, 3352, 3, 5]","[2, 6670, 2957, 6522, 3171, 3, 7403, 895, 3784, 6293, 3, 5]","[2, 7327, 6273, 3, 5]",자습 개꿀 [SEP] 
"[2, 1792, 5522, 5506, 2970, 7656, 6071, 3, 5605, 7055, 3, 5822, 2947, 5503, 5502, 5654, 3067, 3360, 5905, 3, 5641, 5822, 5529, 5637, 3, 5]","[2, 5582, 2490, 5941, 6388, 2157, 3352, 3, 5]","[2, 6670, 2957, 6522, 3171, 3, 7403, 895, 3784, 6293, 3, 5]","[2, 7327, 6273, 3, 5]","[2, 5546, 3, 584, 7327, 5461, 5672, 7913, 3, 1792, 5522, 5658, 5606, 169, 169, 169, 3, 5]",ㅅㅂㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌ [SEP] 넌 자습으로 게임하잖아 [SEP] 아 존나 피곤하다~~~ [SEP] 
"[2, 5582, 2490, 5941, 6388, 2157, 3352, 3, 5]","[2, 6670, 2957, 6522, 3171, 3, 7403, 895, 3784, 6293, 3, 5]","[2, 7327, 6273, 3, 5]","[2, 5546, 3, 584, 7327, 5461, 5672, 7913, 3, 1792, 5522, 5658, 5606, 169, 169, 169, 3, 5]","[2, 6388, 2992, 3179, 134, 3, 5]",문명하실? [SEP] 
"[2, 6670, 2957, 6522, 3171, 3, 7403, 895, 3784, 6293, 3, 5]","[2, 7327, 6273, 3, 5]","[2, 5546, 3, 584, 7327, 5461, 5672, 7913, 3, 1792, 5522, 5658, 5606, 169, 169, 169, 3, 5]","[2, 6388, 2992, 3179, 134, 3, 5]","[2, 6470, 3956, 3271, 3340, 3212, 3, 5]",20분뒤학원끝 [SEP] 
"[2, 7327, 6273, 3, 5]","[2, 5546, 3, 584, 7327, 5461, 5672, 7913, 3, 1792, 5522, 5658, 5606, 169, 169, 169, 3, 5]","[2, 6388, 2992, 3179, 134, 3, 5]","[2, 6470, 3956, 3271, 3340, 3212, 3, 5]","[2, 6388, 3696, 4372, 134, 3, 5]",문명허쉴? [SEP] 
"[2, 5546, 3, 584, 7327, 5461, 5672, 7913, 3, 1792, 5522, 5658, 5606, 169, 169, 169, 3, 5]","[2, 6388, 2992, 3179, 134, 3, 5]","[2, 6470, 3956, 3271, 3340, 3212, 3, 5]","[2, 6388, 3696, 4372, 134, 3, 5]","[2, 1622, 3104, 3212, 7047, 2781, 2952, 3, 5]",숙제끝나고 해봄 [SEP] 
"[2, 6388, 2992, 3179, 134, 3, 5]","[2, 6470, 3956, 3271, 3340, 3212, 3, 5]","[2, 6388, 3696, 4372, 134, 3, 5]","[2, 1622, 3104, 3212, 7047, 2781, 2952, 3, 5]","[2, 737, 3073, 2934, 3360, 134, 3, 7275, 1443, 2930, 2985, 3498, 134, 3, 5]",당빠아님? [SEP] 아이디 빌려드릴? [SEP] 
"[2, 6470, 3956, 3271, 3340, 3212, 3, 5]","[2, 6388, 3696, 4372, 134, 3, 5]","[2, 1622, 3104, 3212, 7047, 2781, 2952, 3, 5]","[2, 737, 3073, 2934, 3360, 134, 3, 7275, 1443, 2930, 2985, 3498, 134, 3, 5]","[2, 1792, 408, 3140, 2932, 3326, 3160, 3, 5]",아 기간지났네 [SEP] 
"[2, 6388, 3696, 4372, 134, 3, 5]","[2, 1622, 3104, 3212, 7047, 2781, 2952, 3, 5]","[2, 737, 3073, 2934, 3360, 134, 3, 7275, 1443, 2930, 2985, 3498, 134, 3, 5]","[2, 1792, 408, 3140, 2932, 3326, 3160, 3, 5]","[2, 2237, 3162, 2967, 6810, 2932, 3, 536, 1873, 4223, 5524, 1663, 3584, 836, 723, 5904, 3, 6317, 1873, 4223, 3080, 6948, 3, 5]",진작에 끝났지 [SEP] 나 에픽이랑 스팀 둘 다 있는데 [SEP] 대신 에픽은 기본 [SEP] 
"[2, 1622, 3104, 3212, 7047, 2781, 2952, 3, 5]","[2, 737, 3073, 2934, 3360, 134, 3, 7275, 1443, 2930, 2985, 3498, 134, 3, 5]","[2, 1792, 408, 3140, 2932, 3326, 3160, 3, 5]","[2, 2237, 3162, 2967, 6810, 2932, 3, 536, 1873, 4223, 5524, 1663, 3584, 836, 723, 5904, 3, 6317, 1873, 4223, 3080, 6948, 3, 5]","[2, 1663, 3584, 3080, 1534, 3003, 134, 3, 5]",스팀은 샀냐? [SEP] 
"[2, 737, 3073, 2934, 3360, 134, 3, 7275, 1443, 2930, 2985, 3498, 134, 3, 5]","[2, 1792, 408, 3140, 2932, 3326, 3160, 3, 5]","[2, 2237, 3162, 2967, 6810, 2932, 3, 536, 1873, 4223, 5524, 1663, 3584, 836, 723, 5904, 3, 6317, 1873, 4223, 3080, 6948, 3, 5]","[2, 1663, 3584, 3080, 1534, 3003, 134, 3, 5]","[2, 5927, 6046, 7340, 3, 128, 2999, 129, 3760, 3340, 2967, 1531, 3, 5]",11만원짜리 [SEP] 4만 5천원에 삼 [SEP] 
"[2, 1792, 408, 3140, 2932, 3326, 3160, 3, 5]","[2, 2237, 3162, 2967, 6810, 2932, 3, 536, 1873, 4223, 5524, 1663, 3584, 836, 723, 5904, 3, 6317, 1873, 4223, 3080, 6948, 3, 5]","[2, 1663, 3584, 3080, 1534, 3003, 134, 3, 5]","[2, 5927, 6046, 7340, 3, 128, 2999, 129, 3760, 3340, 2967, 1531, 3, 5]","[2, 1873, 4223, 5461, 2198, 3197, 3, 5]",에픽으로 줘바 [SEP] 
"[2, 2237, 3162, 2967, 6810, 2932, 3, 536, 1873, 4223, 5524, 1663, 3584, 836, 723, 5904, 3, 6317, 1873, 4223, 3080, 6948, 3, 5]","[2, 1663, 3584, 3080, 1534, 3003, 134, 3, 5]","[2, 5927, 6046, 7340, 3, 128, 2999, 129, 3760, 3340, 2967, 1531, 3, 5]","[2, 1873, 4223, 5461, 2198, 3197, 3, 5]","[2, 156, 3110, 3991, 2980, 3545, 7647, 3, 7356, 5484, 6283, 5691, 2070, 3063, 3, 5761, 7275, 3244, 3, 6541, 7910, 3023, 2974, 5932, 3039, 3, 149, 3397, 3109, 3105, 3398, 123, 145, 6057, 3, 1573, 2932, 5469, 6773, 2970, 3, 2183, 5791, 5449, 134, 3, 1525, 3262, 2947, 5902, 3063, 3, 686, 2982, 1573, 2932, 5766, 3, 5]",nsw0311 [SEP] 까먹어서 아닐수도 잇음 [SEP] 아니면 아이디를 [SEP] 구글아이디로 해보셈 [SEP] @gmail.con [SEP] 성지에서 학생이 [SEP] 죽었다는데? [SEP] 사유는 모르겠음 [SEP] 느그 성지 말고 [SEP] 
"[2, 1663, 3584, 3080, 1534, 3003, 134, 3, 5]","[2, 5927, 6046, 7340, 3, 128, 2999, 129, 3760, 3340, 2967, 1531, 3, 5]","[2, 1873, 4223, 5461, 2198, 3197, 3, 5]","[2, 156, 3110, 3991, 2980, 3545, 7647, 3, 7356, 5484, 6283, 5691, 2070, 3063, 3, 5761, 7275, 3244, 3, 6541, 7910, 3023, 2974, 5932, 3039, 3, 149, 3397, 3109, 3105, 3398, 123, 145, 6057, 3, 1573, 2932, 5469, 6773, 2970, 3, 2183, 5791, 5449, 134, 3, 1525, 3262, 2947, 5902, 3063, 3, 686, 2982, 1573, 2932, 5766, 3, 5]","[2, 5485, 5641, 6381, 2936, 2764, 6312, 3, 5]",그럼 시발 중학교라 하던가 [SEP] 
"[2, 5927, 6046, 7340, 3, 128, 2999, 129, 3760, 3340, 2967, 1531, 3, 5]","[2, 1873, 4223, 5461, 2198, 3197, 3, 5]","[2, 156, 3110, 3991, 2980, 3545, 7647, 3, 7356, 5484, 6283, 5691, 2070, 3063, 3, 5761, 7275, 3244, 3, 6541, 7910, 3023, 2974, 5932, 3039, 3, 149, 3397, 3109, 3105, 3398, 123, 145, 6057, 3, 1573, 2932, 5469, 6773, 2970, 3, 2183, 5791, 5449, 134, 3, 1525, 3262, 2947, 5902, 3063, 3, 686, 2982, 1573, 2932, 5766, 3, 5]","[2, 5485, 5641, 6381, 2936, 2764, 6312, 3, 5]","[2, 5807, 2183, 3063, 3, 5]",아무튼 죽음 [SEP] 
"[2, 1873, 4223, 5461, 2198, 3197, 3, 5]","[2, 156, 3110, 3991, 2980, 3545, 7647, 3, 7356, 5484, 6283, 5691, 2070, 3063, 3, 5761, 7275, 3244, 3, 6541, 7910, 3023, 2974, 5932, 3039, 3, 149, 3397, 3109, 3105, 3398, 123, 145, 6057, 3, 1573, 2932, 5469, 6773, 2970, 3, 2183, 5791, 5449, 134, 3, 1525, 3262, 2947, 5902, 3063, 3, 686, 2982, 1573, 2932, 5766, 3, 5]","[2, 5485, 5641, 6381, 2936, 2764, 6312, 3, 5]","[2, 5807, 2183, 3063, 3, 5]","[2, 5778, 5515, 866, 3063, 3, 5]",누구한테 들음 [SEP] 
"[2, 156, 3110, 3991, 2980, 3545, 7647, 3, 7356, 5484, 6283, 5691, 2070, 3063, 3, 5761, 7275, 3244, 3, 6541, 7910, 3023, 2974, 5932, 3039, 3, 149, 3397, 3109, 3105, 3398, 123, 145, 6057, 3, 1573, 2932, 5469, 6773, 2970, 3, 2183, 5791, 5449, 134, 3, 1525, 3262, 2947, 5902, 3063, 3, 686, 2982, 1573, 2932, 5766, 3, 5]","[2, 5485, 5641, 6381, 2936, 2764, 6312, 3, 5]","[2, 5807, 2183, 3063, 3, 5]","[2, 5778, 5515, 866, 3063, 3, 5]","[2, 555, 2983, 3210, 3049, 2979, 3508, 2977, 3, 5]",내동생+우리엄마 [SEP] 
"[2, 5485, 5641, 6381, 2936, 2764, 6312, 3, 5]","[2, 5807, 2183, 3063, 3, 5]","[2, 5778, 5515, 866, 3063, 3, 5]","[2, 555, 2983, 3210, 3049, 2979, 3508, 2977, 3, 5]","[2, 1229, 5964, 134, 134, 3, 5]",몇학년?? [SEP] 
"[2, 5807, 2183, 3063, 3, 5]","[2, 5778, 5515, 866, 3063, 3, 5]","[2, 555, 2983, 3210, 3049, 2979, 3508, 2977, 3, 5]","[2, 1229, 5964, 134, 134, 3, 5]","[2, 5937, 1108, 3482, 3, 5573, 5547, 5466, 5547, 3, 1525, 3055, 3080, 2404, 2940, 3635, 3, 5]",동생 룸메 [SEP] 어제인가 오늘인가 [SEP] 사인은 최장염 [SEP] 
"[2, 5778, 5515, 866, 3063, 3, 5]","[2, 555, 2983, 3210, 3049, 2979, 3508, 2977, 3, 5]","[2, 1229, 5964, 134, 134, 3, 5]","[2, 5937, 1108, 3482, 3, 5573, 5547, 5466, 5547, 3, 1525, 3055, 3080, 2404, 2940, 3635, 3, 5]","[2, 6615, 5937, 2090, 3933, 3406, 221, 5701, 3, 5]",너의 동생 장례식 가겠네 [SEP] 
"[2, 555, 2983, 3210, 3049, 2979, 3508, 2977, 3, 5]","[2, 1229, 5964, 134, 134, 3, 5]","[2, 5937, 1108, 3482, 3, 5573, 5547, 5466, 5547, 3, 1525, 3055, 3080, 2404, 2940, 3635, 3, 5]","[2, 6615, 5937, 2090, 3933, 3406, 221, 5701, 3, 5]","[2, 2090, 3933, 3406, 1239, 3261, 3, 1685, 3355, 6602, 3, 1792, 3804, 3080, 7111, 3, 7403, 5491, 3, 5]",장례식 못감 [SEP] 시국 on [SEP] 아깝은 뭐임 [SEP] 이새끼 이거 [SEP] 
"[2, 1229, 5964, 134, 134, 3, 5]","[2, 5937, 1108, 3482, 3, 5573, 5547, 5466, 5547, 3, 1525, 3055, 3080, 2404, 2940, 3635, 3, 5]","[2, 6615, 5937, 2090, 3933, 3406, 221, 5701, 3, 5]","[2, 2090, 3933, 3406, 1239, 3261, 3, 1685, 3355, 6602, 3, 1792, 3804, 3080, 7111, 3, 7403, 5491, 3, 5]","[2, 5450, 6080, 2934, 3, 2157, 3286, 6959, 5891, 5999, 2950, 1795, 3474, 3804, 5479, 3, 1236, 6658, 3097, 7573, 5669, 3, 5]",아니 병신아 [SEP] 조문하러가지 못해서 안타깝다고 [SEP] 몰아가기 뒤지게하네 [SEP] 
"[2, 5937, 1108, 3482, 3, 5573, 5547, 5466, 5547, 3, 1525, 3055, 3080, 2404, 2940, 3635, 3, 5]","[2, 6615, 5937, 2090, 3933, 3406, 221, 5701, 3, 5]","[2, 2090, 3933, 3406, 1239, 3261, 3, 1685, 3355, 6602, 3, 1792, 3804, 3080, 7111, 3, 7403, 5491, 3, 5]","[2, 5450, 6080, 2934, 3, 2157, 3286, 6959, 5891, 5999, 2950, 1795, 3474, 3804, 5479, 3, 1236, 6658, 3097, 7573, 5669, 3, 5]","[2, 1792, 2128, 2975, 3047, 3, 5]",아 정치질 [SEP] 
"[2, 6615, 5937, 2090, 3933, 3406, 221, 5701, 3, 5]","[2, 2090, 3933, 3406, 1239, 3261, 3, 1685, 3355, 6602, 3, 1792, 3804, 3080, 7111, 3, 7403, 5491, 3, 5]","[2, 5450, 6080, 2934, 3, 2157, 3286, 6959, 5891, 5999, 2950, 1795, 3474, 3804, 5479, 3, 1236, 6658, 3097, 7573, 5669, 3, 5]","[2, 1792, 2128, 2975, 3047, 3, 5]","[2, 7399, 1236, 6658, 3097, 1573, 5642, 3276, 5670, 3, 1792, 5522, 6080, 7589, 3, 707, 3077, 5641, 3, 5]",시벌 몰아가기 성지고급이네 [SEP] 아 존나 병신같네 [SEP] 니다 시발 [SEP] 
"[2, 2090, 3933, 3406, 1239, 3261, 3, 1685, 3355, 6602, 3, 1792, 3804, 3080, 7111, 3, 7403, 5491, 3, 5]","[2, 5450, 6080, 2934, 3, 2157, 3286, 6959, 5891, 5999, 2950, 1795, 3474, 3804, 5479, 3, 1236, 6658, 3097, 7573, 5669, 3, 5]","[2, 1792, 2128, 2975, 3047, 3, 5]","[2, 7399, 1236, 6658, 3097, 1573, 5642, 3276, 5670, 3, 1792, 5522, 6080, 7589, 3, 707, 3077, 5641, 3, 5]","[2, 6388, 6687, 2932, 3, 5]",문명 안했지 [SEP] 
"[2, 5450, 6080, 2934, 3, 2157, 3286, 6959, 5891, 5999, 2950, 1795, 3474, 3804, 5479, 3, 1236, 6658, 3097, 7573, 5669, 3, 5]","[2, 1792, 2128, 2975, 3047, 3, 5]","[2, 7399, 1236, 6658, 3097, 1573, 5642, 3276, 5670, 3, 1792, 5522, 6080, 7589, 3, 707, 3077, 5641, 3, 5]","[2, 6388, 6687, 2932, 3, 5]","[2, 536, 5573, 2477, 3917, 2941, 2490, 5941, 2078, 6248, 3, 1326, 2967, 7277, 6617, 2971, 3, 5497, 6645, 6830, 3, 241, 5828, 5497, 3, 5497, 5641, 6080, 6662, 3, 5568, 317, 3427, 5735, 6767, 5610, 1792, 5497, 6967, 3076, 3077, 5798, 5495, 2965, 726, 7241, 5932, 6183, 2924, 2932, 3, 5]",나 어제 컴퓨터 켜놓고 자버림 [SEP] 방에 에어컨 설치중 [SEP] 학교왔다ㅅㅂ [SEP] 개같은 학교 [SEP] 학교 시발 병신같은거 [SEP] 나는 고등학교 다니면서 아 학교 가고싶다라는 생각을 단 한번도 해보지않았지 [SEP] 
"[2, 1792, 2128, 2975, 3047, 3, 5]","[2, 7399, 1236, 6658, 3097, 1573, 5642, 3276, 5670, 3, 1792, 5522, 6080, 7589, 3, 707, 3077, 5641, 3, 5]","[2, 6388, 6687, 2932, 3, 5]","[2, 536, 5573, 2477, 3917, 2941, 2490, 5941, 2078, 6248, 3, 1326, 2967, 7277, 6617, 2971, 3, 5497, 6645, 6830, 3, 241, 5828, 5497, 3, 5497, 5641, 6080, 6662, 3, 5568, 317, 3427, 5735, 6767, 5610, 1792, 5497, 6967, 3076, 3077, 5798, 5495, 2965, 726, 7241, 5932, 6183, 2924, 2932, 3, 5]","[2, 5548, 6571, 3134, 3, 5]",그게 정상임 [SEP] 
"[2, 7399, 1236, 6658, 3097, 1573, 5642, 3276, 5670, 3, 1792, 5522, 6080, 7589, 3, 707, 3077, 5641, 3, 5]","[2, 6388, 6687, 2932, 3, 5]","[2, 536, 5573, 2477, 3917, 2941, 2490, 5941, 2078, 6248, 3, 1326, 2967, 7277, 6617, 2971, 3, 5497, 6645, 6830, 3, 241, 5828, 5497, 3, 5497, 5641, 6080, 6662, 3, 5568, 317, 3427, 5735, 6767, 5610, 1792, 5497, 6967, 3076, 3077, 5798, 5495, 2965, 726, 7241, 5932, 6183, 2924, 2932, 3, 5]","[2, 5548, 6571, 3134, 3, 5]","[2, 2764, 2231, 3025, 241, 3062, 3543, 3, 5]",하 증말 개같군 [SEP] 
"[2, 6388, 6687, 2932, 3, 5]","[2, 536, 5573, 2477, 3917, 2941, 2490, 5941, 2078, 6248, 3, 1326, 2967, 7277, 6617, 2971, 3, 5497, 6645, 6830, 3, 241, 5828, 5497, 3, 5497, 5641, 6080, 6662, 3, 5568, 317, 3427, 5735, 6767, 5610, 1792, 5497, 6967, 3076, 3077, 5798, 5495, 2965, 726, 7241, 5932, 6183, 2924, 2932, 3, 5]","[2, 5548, 6571, 3134, 3, 5]","[2, 2764, 2231, 3025, 241, 3062, 3543, 3, 5]","[2, 2166, 238, 723, 119, 3, 5]",좆 같 다 ! [SEP] 
"[2, 536, 5573, 2477, 3917, 2941, 2490, 5941, 2078, 6248, 3, 1326, 2967, 7277, 6617, 2971, 3, 5497, 6645, 6830, 3, 241, 5828, 5497, 3, 5497, 5641, 6080, 6662, 3, 5568, 317, 3427, 5735, 6767, 5610, 1792, 5497, 6967, 3076, 3077, 5798, 5495, 2965, 726, 7241, 5932, 6183, 2924, 2932, 3, 5]","[2, 5548, 6571, 3134, 3, 5]","[2, 2764, 2231, 3025, 241, 3062, 3543, 3, 5]","[2, 2166, 238, 723, 119, 3, 5]","[2, 162, 3398, 4039, 3653, 3540, 3, 162, 3398, 4039, 3653, 3540, 3, 6481, 2384, 6156, 3, 5641, 2970, 5731, 2932, 3, 5]",tlqkf [SEP] Tlqkf [SEP] 그대로 쳐보면 [SEP] 시발이 나오지 [SEP] 
"[2, 5548, 6571, 3134, 3, 5]","[2, 2764, 2231, 3025, 241, 3062, 3543, 3, 5]","[2, 2166, 238, 723, 119, 3, 5]","[2, 162, 3398, 4039, 3653, 3540, 3, 162, 3398, 4039, 3653, 3540, 3, 6481, 2384, 6156, 3, 5641, 2970, 5731, 2932, 3, 5]","[2, 5882, 5510, 2976, 1425, 2964, 5824, 3, 5553, 5882, 1944, 2440, 5707, 3, 5]",그걸 모르면 븅신이고 [SEP] 갑자기 그걸 왜 치냐고 [SEP] 
"[2, 2764, 2231, 3025, 241, 3062, 3543, 3, 5]","[2, 2166, 238, 723, 119, 3, 5]","[2, 162, 3398, 4039, 3653, 3540, 3, 162, 3398, 4039, 3653, 3540, 3, 6481, 2384, 6156, 3, 5641, 2970, 5731, 2932, 3, 5]","[2, 5882, 5510, 2976, 1425, 2964, 5824, 3, 5553, 5882, 1944, 2440, 5707, 3, 5]","[2, 5624, 3005, 5641, 7262, 3, 5829, 6759, 1899, 7131, 3, 5]",기분도 시발이니까 [SEP] 시험공부 엿같다 [SEP] 
