utterance_1,utterance_2,utterance_3,utterance_4,label,original
"[2, 1151, 3365, 3772, 2970, 6882, 3, 156, 6057, 3107, 2965, 1314, 3751, 3082, 3, 5]","[2, 6670, 5492, 1366, 3190, 2970, 820, 6652, 3244, 6444, 5486, 265, 5888, 134, 134, 3, 5]","[2, 1866, 1176, 6660, 3, 6326, 3095, 3398, 6732, 3107, 2947, 148, 6098, 7303, 2974, 5538, 5589, 3, 5]","[2, 6652, 2999, 6444, 2965, 5500, 1151, 3365, 2965, 1795, 5528, 3, 156, 6057, 3107, 2965, 1314, 3751, 5586, 3, 5485, 6670, 7577, 1366, 3190, 3362, 231, 3080, 3, 7082, 1239, 6555, 265, 2931, 134, 134, 3, 5]","[2, 5562, 1268, 6184, 5652, 2932, 5902, 3063, 3, 260, 5899, 2198, 3323, 3, 5]",너가 뭔 말을 하는지 모르겠음 [SEP] 걍 코드 줘봐 [SEP] 
"[2, 6670, 5492, 1366, 3190, 2970, 820, 6652, 3244, 6444, 5486, 265, 5888, 134, 134, 3, 5]","[2, 1866, 1176, 6660, 3, 6326, 3095, 3398, 6732, 3107, 2947, 148, 6098, 7303, 2974, 5538, 5589, 3, 5]","[2, 6652, 2999, 6444, 2965, 5500, 1151, 3365, 2965, 1795, 5528, 3, 156, 6057, 3107, 2965, 1314, 3751, 5586, 3, 5485, 6670, 7577, 1366, 3190, 3362, 231, 3080, 3, 7082, 1239, 6555, 265, 2931, 134, 134, 3, 5]","[2, 5562, 1268, 6184, 5652, 2932, 5902, 3063, 3, 260, 5899, 2198, 3323, 3, 5]","[2, 151, 3106, 7204, 142, 146, 3540, 3545, 151, 3106, 7204, 142, 146, 3540, 123, 145, 3438, 3095, 3436, 3, 5491, 2947, 6006, 2967, 1151, 3365, 3772, 2970, 6055, 3, 7486, 2921, 5568, 265, 2936, 3193, 3, 5462, 5638, 162, 6171, 3568, 6313, 2970, 861, 3887, 3362, 6652, 2947, 3, 151, 3106, 7204, 142, 146, 3540, 3530, 5639, 2967, 5638, 6444, 3080, 820, 7061, 5545, 3, 1314, 3751, 3772, 2999, 1863, 2965, 1505, 5526, 3, 1792, 536, 5740, 5780, 822, 3, 1314, 3751, 3772, 2970, 1863, 5730, 3, 151, 3106, 7204, 142, 146, 3540, 3530, 5491, 6888, 2967, 1795, 6333, 2947, 355, 2946, 3, 5450, 5462, 3, 1944, 1795, 6333, 2947, 6152, 3, 6444, 820, 7061, 2921, 6670, 2974, 6333, 2947, 284, 1273, 123, 3, 5]",iris_Df3 = iris_Df.copy() [SEP] 이거는 마지막에 리턴값이 없어서  [SEP] 에러가 나는 거라며  [SEP] 근데 일단 target이 드롭된 결과는  [SEP] iris_Df4 여기에 일단 저장은 된 상태잖아  [SEP] 반환값만 없을 뿐이지  [SEP] 아 나 이해 조금 됨  [SEP] 반환값이 없으니까  [SEP] iris_Df4  이거 자체에 안 들어가는 구나  [SEP] 아니 근데  [SEP] 왜 안 들어가는 거지  [SEP] 저장 된 상태가 저기로 들어가는 게 뭦.  [SEP] 
"[2, 1866, 1176, 6660, 3, 6326, 3095, 3398, 6732, 3107, 2947, 148, 6098, 7303, 2974, 5538, 5589, 3, 5]","[2, 6652, 2999, 6444, 2965, 5500, 1151, 3365, 2965, 1795, 5528, 3, 156, 6057, 3107, 2965, 1314, 3751, 5586, 3, 5485, 6670, 7577, 1366, 3190, 3362, 231, 3080, 3, 7082, 1239, 6555, 265, 2931, 134, 134, 3, 5]","[2, 5562, 1268, 6184, 5652, 2932, 5902, 3063, 3, 260, 5899, 2198, 3323, 3, 5]","[2, 151, 3106, 7204, 142, 146, 3540, 3545, 151, 3106, 7204, 142, 146, 3540, 123, 145, 3438, 3095, 3436, 3, 5491, 2947, 6006, 2967, 1151, 3365, 3772, 2970, 6055, 3, 7486, 2921, 5568, 265, 2936, 3193, 3, 5462, 5638, 162, 6171, 3568, 6313, 2970, 861, 3887, 3362, 6652, 2947, 3, 151, 3106, 7204, 142, 146, 3540, 3530, 5639, 2967, 5638, 6444, 3080, 820, 7061, 5545, 3, 1314, 3751, 3772, 2999, 1863, 2965, 1505, 5526, 3, 1792, 536, 5740, 5780, 822, 3, 1314, 3751, 3772, 2970, 1863, 5730, 3, 151, 3106, 7204, 142, 146, 3540, 3530, 5491, 6888, 2967, 1795, 6333, 2947, 355, 2946, 3, 5450, 5462, 3, 1944, 1795, 6333, 2947, 6152, 3, 6444, 820, 7061, 2921, 6670, 2974, 6333, 2947, 284, 1273, 123, 3, 5]","[2, 7291, 7291, 3, 6216, 2965, 1239, 6177, 3, 151, 3106, 7204, 3530, 2947, 3, 156, 6057, 3107, 5476, 3, 5908, 127, 2947, 6167, 2084, 821, 5480, 3, 6167, 5665, 3005, 811, 2950, 3, 5462, 128, 2947, 156, 6057, 3107, 6754, 3, 5]",잠만 잠만 [SEP] 확인을 못했네 [SEP] iris4는 [SEP] None이야 [SEP] 보면 3는 제대로 잘 될거야 [SEP] 제대로 삭제도 돼서 [SEP] 근데 4는 none이여 [SEP] 
"[2, 6652, 2999, 6444, 2965, 5500, 1151, 3365, 2965, 1795, 5528, 3, 156, 6057, 3107, 2965, 1314, 3751, 5586, 3, 5485, 6670, 7577, 1366, 3190, 3362, 231, 3080, 3, 7082, 1239, 6555, 265, 2931, 134, 134, 3, 5]","[2, 5562, 1268, 6184, 5652, 2932, 5902, 3063, 3, 260, 5899, 2198, 3323, 3, 5]","[2, 151, 3106, 7204, 142, 146, 3540, 3545, 151, 3106, 7204, 142, 146, 3540, 123, 145, 3438, 3095, 3436, 3, 5491, 2947, 6006, 2967, 1151, 3365, 3772, 2970, 6055, 3, 7486, 2921, 5568, 265, 2936, 3193, 3, 5462, 5638, 162, 6171, 3568, 6313, 2970, 861, 3887, 3362, 6652, 2947, 3, 151, 3106, 7204, 142, 146, 3540, 3530, 5639, 2967, 5638, 6444, 3080, 820, 7061, 5545, 3, 1314, 3751, 3772, 2999, 1863, 2965, 1505, 5526, 3, 1792, 536, 5740, 5780, 822, 3, 1314, 3751, 3772, 2970, 1863, 5730, 3, 151, 3106, 7204, 142, 146, 3540, 3530, 5491, 6888, 2967, 1795, 6333, 2947, 355, 2946, 3, 5450, 5462, 3, 1944, 1795, 6333, 2947, 6152, 3, 6444, 820, 7061, 2921, 6670, 2974, 6333, 2947, 284, 1273, 123, 3, 5]","[2, 7291, 7291, 3, 6216, 2965, 1239, 6177, 3, 151, 3106, 7204, 3530, 2947, 3, 156, 6057, 3107, 5476, 3, 5908, 127, 2947, 6167, 2084, 821, 5480, 3, 6167, 5665, 3005, 811, 2950, 3, 5462, 128, 2947, 156, 6057, 3107, 6754, 3, 5]","[2, 388, 6717, 6094, 134, 134, 3, 1314, 3751, 3772, 2970, 1863, 3097, 7250, 5526, 5889, 134, 3, 5]",그 이유가 뭐지 ?? [SEP] 반환값이 없기 때문이지 않을까? [SEP] 
"[2, 5562, 1268, 6184, 5652, 2932, 5902, 3063, 3, 260, 5899, 2198, 3323, 3, 5]","[2, 151, 3106, 7204, 142, 146, 3540, 3545, 151, 3106, 7204, 142, 146, 3540, 123, 145, 3438, 3095, 3436, 3, 5491, 2947, 6006, 2967, 1151, 3365, 3772, 2970, 6055, 3, 7486, 2921, 5568, 265, 2936, 3193, 3, 5462, 5638, 162, 6171, 3568, 6313, 2970, 861, 3887, 3362, 6652, 2947, 3, 151, 3106, 7204, 142, 146, 3540, 3530, 5639, 2967, 5638, 6444, 3080, 820, 7061, 5545, 3, 1314, 3751, 3772, 2999, 1863, 2965, 1505, 5526, 3, 1792, 536, 5740, 5780, 822, 3, 1314, 3751, 3772, 2970, 1863, 5730, 3, 151, 3106, 7204, 142, 146, 3540, 3530, 5491, 6888, 2967, 1795, 6333, 2947, 355, 2946, 3, 5450, 5462, 3, 1944, 1795, 6333, 2947, 6152, 3, 6444, 820, 7061, 2921, 6670, 2974, 6333, 2947, 284, 1273, 123, 3, 5]","[2, 7291, 7291, 3, 6216, 2965, 1239, 6177, 3, 151, 3106, 7204, 3530, 2947, 3, 156, 6057, 3107, 5476, 3, 5908, 127, 2947, 6167, 2084, 821, 5480, 3, 6167, 5665, 3005, 811, 2950, 3, 5462, 128, 2947, 156, 6057, 3107, 6754, 3, 5]","[2, 388, 6717, 6094, 134, 134, 3, 1314, 3751, 3772, 2970, 1863, 3097, 7250, 5526, 5889, 134, 3, 5]","[2, 6326, 3095, 3398, 6732, 3107, 2921, 162, 3106, 7553, 5816, 3, 1314, 3751, 2965, 5678, 2957, 3, 5]",inplace가 True자나 [SEP] 반환을 안해요 [SEP] 
"[2, 151, 3106, 7204, 142, 146, 3540, 3545, 151, 3106, 7204, 142, 146, 3540, 123, 145, 3438, 3095, 3436, 3, 5491, 2947, 6006, 2967, 1151, 3365, 3772, 2970, 6055, 3, 7486, 2921, 5568, 265, 2936, 3193, 3, 5462, 5638, 162, 6171, 3568, 6313, 2970, 861, 3887, 3362, 6652, 2947, 3, 151, 3106, 7204, 142, 146, 3540, 3530, 5639, 2967, 5638, 6444, 3080, 820, 7061, 5545, 3, 1314, 3751, 3772, 2999, 1863, 2965, 1505, 5526, 3, 1792, 536, 5740, 5780, 822, 3, 1314, 3751, 3772, 2970, 1863, 5730, 3, 151, 3106, 7204, 142, 146, 3540, 3530, 5491, 6888, 2967, 1795, 6333, 2947, 355, 2946, 3, 5450, 5462, 3, 1944, 1795, 6333, 2947, 6152, 3, 6444, 820, 7061, 2921, 6670, 2974, 6333, 2947, 284, 1273, 123, 3, 5]","[2, 7291, 7291, 3, 6216, 2965, 1239, 6177, 3, 151, 3106, 7204, 3530, 2947, 3, 156, 6057, 3107, 5476, 3, 5908, 127, 2947, 6167, 2084, 821, 5480, 3, 6167, 5665, 3005, 811, 2950, 3, 5462, 128, 2947, 156, 6057, 3107, 6754, 3, 5]","[2, 388, 6717, 6094, 134, 134, 3, 1314, 3751, 3772, 2970, 1863, 3097, 7250, 5526, 5889, 134, 3, 5]","[2, 6326, 3095, 3398, 6732, 3107, 2921, 162, 3106, 7553, 5816, 3, 1314, 3751, 2965, 5678, 2957, 3, 5]","[2, 5485, 127, 3136, 3007, 2947, 3, 6444, 2970, 818, 5484, 3, 5]",그럼 3자체는  [SEP] 저장이 되어서  [SEP] 
"[2, 7291, 7291, 3, 6216, 2965, 1239, 6177, 3, 151, 3106, 7204, 3530, 2947, 3, 156, 6057, 3107, 5476, 3, 5908, 127, 2947, 6167, 2084, 821, 5480, 3, 6167, 5665, 3005, 811, 2950, 3, 5462, 128, 2947, 156, 6057, 3107, 6754, 3, 5]","[2, 388, 6717, 6094, 134, 134, 3, 1314, 3751, 3772, 2970, 1863, 3097, 7250, 5526, 5889, 134, 3, 5]","[2, 6326, 3095, 3398, 6732, 3107, 2921, 162, 3106, 7553, 5816, 3, 1314, 3751, 2965, 5678, 2957, 3, 5]","[2, 5485, 127, 3136, 3007, 2947, 3, 6444, 2970, 818, 5484, 3, 5]","[2, 5472, 148, 6098, 7303, 2974, 5500, 5987, 3, 5]",이제 False로 하고 해봐 [SEP] 
"[2, 388, 6717, 6094, 134, 134, 3, 1314, 3751, 3772, 2970, 1863, 3097, 7250, 5526, 5889, 134, 3, 5]","[2, 6326, 3095, 3398, 6732, 3107, 2921, 162, 3106, 7553, 5816, 3, 1314, 3751, 2965, 5678, 2957, 3, 5]","[2, 5485, 127, 3136, 3007, 2947, 3, 6444, 2970, 818, 5484, 3, 5]","[2, 5472, 148, 6098, 7303, 2974, 5500, 5987, 3, 5]","[2, 5834, 2781, 3143, 3063, 3, 5]",ㅇㅇ 해봤음  [SEP] 
"[2, 6326, 3095, 3398, 6732, 3107, 2921, 162, 3106, 7553, 5816, 3, 1314, 3751, 2965, 5678, 2957, 3, 5]","[2, 5485, 127, 3136, 3007, 2947, 3, 6444, 2970, 818, 5484, 3, 5]","[2, 5472, 148, 6098, 7303, 2974, 5500, 5987, 3, 5]","[2, 5834, 2781, 3143, 3063, 3, 5]","[2, 127, 3080, 6167, 5665, 5502, 822, 3, 5]",3은 제대로 삭제까지 됨 [SEP] 
"[2, 5485, 127, 3136, 3007, 2947, 3, 6444, 2970, 818, 5484, 3, 5]","[2, 5472, 148, 6098, 7303, 2974, 5500, 5987, 3, 5]","[2, 5834, 2781, 3143, 3063, 3, 5]","[2, 127, 3080, 6167, 5665, 5502, 822, 3, 5]","[2, 127, 6888, 2947, 3, 5]",3 자체는  [SEP] 
"[2, 5472, 148, 6098, 7303, 2974, 5500, 5987, 3, 5]","[2, 5834, 2781, 3143, 3063, 3, 5]","[2, 127, 3080, 6167, 5665, 5502, 822, 3, 5]","[2, 127, 6888, 2947, 3, 5]","[2, 7507, 811, 134, 3, 5]",이해가 돼? [SEP] 
"[2, 5834, 2781, 3143, 3063, 3, 5]","[2, 127, 3080, 6167, 5665, 5502, 822, 3, 5]","[2, 127, 6888, 2947, 3, 5]","[2, 7507, 811, 134, 3, 5]","[2, 5665, 2921, 818, 5591, 3, 1314, 3751, 3289, 3068, 3117, 3, 242, 3007, 2921, 6055, 3, 128, 2967, 6444, 2970, 1795, 6951, 2932, 134, 134, 3, 128, 2947, 1795, 6951, 3543, 3, 1913, 3126, 3058, 3271, 3191, 3, 5]",삭제가 되었는데  [SEP] 반환되ㅡㄴ  [SEP] 객체가 없어서  [SEP] 4에 저장이 안 되는거지?? [SEP] 4는 안 되는거군  [SEP] 오화ㅓ학ㅎ [SEP] 
"[2, 127, 3080, 6167, 5665, 5502, 822, 3, 5]","[2, 127, 6888, 2947, 3, 5]","[2, 7507, 811, 134, 3, 5]","[2, 5665, 2921, 818, 5591, 3, 1314, 3751, 3289, 3068, 3117, 3, 242, 3007, 2921, 6055, 3, 128, 2967, 6444, 2970, 1795, 6951, 2932, 134, 134, 3, 128, 2947, 1795, 6951, 3543, 3, 1913, 3126, 3058, 3271, 3191, 3, 5]","[2, 5472, 148, 6098, 7303, 2974, 5528, 3, 127, 3080, 6481, 2960, 3, 128, 2947, 6167, 5665, 2921, 818, 5589, 134, 3, 5]",이제 False로 하면 [SEP] 3은 그대로고 [SEP] 4는 제대로 삭제가 되겠지? [SEP] 
"[2, 127, 6888, 2947, 3, 5]","[2, 7507, 811, 134, 3, 5]","[2, 5665, 2921, 818, 5591, 3, 1314, 3751, 3289, 3068, 3117, 3, 242, 3007, 2921, 6055, 3, 128, 2967, 6444, 2970, 1795, 6951, 2932, 134, 134, 3, 128, 2947, 1795, 6951, 3543, 3, 1913, 3126, 3058, 3271, 3191, 3, 5]","[2, 5472, 148, 6098, 7303, 2974, 5528, 3, 127, 3080, 6481, 2960, 3, 128, 2947, 6167, 5665, 2921, 818, 5589, 134, 3, 5]","[2, 5834, 3173, 1792, 5740, 1451, 3261, 3, 1173, 1863, 2965, 1621, 6146, 3, 5]",ㅇㅇㅇㅇ 아 이해 빡감  [SEP] 맛 없을 수 없는데 [SEP] 
"[2, 7507, 811, 134, 3, 5]","[2, 5665, 2921, 818, 5591, 3, 1314, 3751, 3289, 3068, 3117, 3, 242, 3007, 2921, 6055, 3, 128, 2967, 6444, 2970, 1795, 6951, 2932, 134, 134, 3, 128, 2947, 1795, 6951, 3543, 3, 1913, 3126, 3058, 3271, 3191, 3, 5]","[2, 5472, 148, 6098, 7303, 2974, 5528, 3, 127, 3080, 6481, 2960, 3, 128, 2947, 6167, 5665, 2921, 818, 5589, 134, 3, 5]","[2, 5834, 3173, 1792, 5740, 1451, 3261, 3, 1173, 1863, 2965, 1621, 6146, 3, 5]","[2, 5706, 1568, 5953, 6851, 7895, 3, 5561, 3297, 1169, 3081, 2926, 3, 5706, 5997, 7980, 3005, 1917, 7552, 3232, 5952, 3, 5]",방금 설거지 끝내고 왔다 [SEP] 언제적 말투여 [SEP] 방금 디코방에도 올린거긴 한데 [SEP] 
"[2, 5665, 2921, 818, 5591, 3, 1314, 3751, 3289, 3068, 3117, 3, 242, 3007, 2921, 6055, 3, 128, 2967, 6444, 2970, 1795, 6951, 2932, 134, 134, 3, 128, 2947, 1795, 6951, 3543, 3, 1913, 3126, 3058, 3271, 3191, 3, 5]","[2, 5472, 148, 6098, 7303, 2974, 5528, 3, 127, 3080, 6481, 2960, 3, 128, 2947, 6167, 5665, 2921, 818, 5589, 134, 3, 5]","[2, 5834, 3173, 1792, 5740, 1451, 3261, 3, 1173, 1863, 2965, 1621, 6146, 3, 5]","[2, 5706, 1568, 5953, 6851, 7895, 3, 5561, 3297, 1169, 3081, 2926, 3, 5706, 5997, 7980, 3005, 1917, 7552, 3232, 5952, 3, 5]","[2, 7316, 5488, 2653, 3161, 3, 5]",뒤질라고 팍시 [SEP] 
"[2, 5472, 148, 6098, 7303, 2974, 5528, 3, 127, 3080, 6481, 2960, 3, 128, 2947, 6167, 5665, 2921, 818, 5589, 134, 3, 5]","[2, 5834, 3173, 1792, 5740, 1451, 3261, 3, 1173, 1863, 2965, 1621, 6146, 3, 5]","[2, 5706, 1568, 5953, 6851, 7895, 3, 5561, 3297, 1169, 3081, 2926, 3, 5706, 5997, 7980, 3005, 1917, 7552, 3232, 5952, 3, 5]","[2, 7316, 5488, 2653, 3161, 3, 5]","[2, 125, 3427, 1535, 3121, 2970, 6790, 5789, 2980, 5489, 3, 6337, 6619, 3, 5460, 7091, 6019, 3132, 5461, 5492, 5932, 5552, 5959, 3, 5]",1등 상금이 무려 120인데 [SEP] 어림도 없고 [SEP] 그냥 포폴 제출용으로다가 해보려고 하는데 [SEP] 
"[2, 5834, 3173, 1792, 5740, 1451, 3261, 3, 1173, 1863, 2965, 1621, 6146, 3, 5]","[2, 5706, 1568, 5953, 6851, 7895, 3, 5561, 3297, 1169, 3081, 2926, 3, 5706, 5997, 7980, 3005, 1917, 7552, 3232, 5952, 3, 5]","[2, 7316, 5488, 2653, 3161, 3, 5]","[2, 125, 3427, 1535, 3121, 2970, 6790, 5789, 2980, 5489, 3, 6337, 6619, 3, 5460, 7091, 6019, 3132, 5461, 5492, 5932, 5552, 5959, 3, 5]","[2, 6765, 7689, 3, 5]",ㅋㄱㅋㄱㅋㄱㅋㄲㅋ [SEP] 
"[2, 5706, 1568, 5953, 6851, 7895, 3, 5561, 3297, 1169, 3081, 2926, 3, 5706, 5997, 7980, 3005, 1917, 7552, 3232, 5952, 3, 5]","[2, 7316, 5488, 2653, 3161, 3, 5]","[2, 125, 3427, 1535, 3121, 2970, 6790, 5789, 2980, 5489, 3, 6337, 6619, 3, 5460, 7091, 6019, 3132, 5461, 5492, 5932, 5552, 5959, 3, 5]","[2, 6765, 7689, 3, 5]","[2, 5478, 5495, 6135, 6015, 3, 5]",어떻게 생각하시는지 [SEP] 
"[2, 7316, 5488, 2653, 3161, 3, 5]","[2, 125, 3427, 1535, 3121, 2970, 6790, 5789, 2980, 5489, 3, 6337, 6619, 3, 5460, 7091, 6019, 3132, 5461, 5492, 5932, 5552, 5959, 3, 5]","[2, 6765, 7689, 3, 5]","[2, 5478, 5495, 6135, 6015, 3, 5]","[2, 5997, 3407, 5566, 2967, 1917, 3004, 3, 1795, 1372, 3055, 3023, 3, 539, 2169, 3219, 3283, 3, 5]",디코방 어디에 올림 [SEP] 안 보인디 [SEP] 난 좋소ㅔ [SEP] 
"[2, 125, 3427, 1535, 3121, 2970, 6790, 5789, 2980, 5489, 3, 6337, 6619, 3, 5460, 7091, 6019, 3132, 5461, 5492, 5932, 5552, 5959, 3, 5]","[2, 6765, 7689, 3, 5]","[2, 5478, 5495, 6135, 6015, 3, 5]","[2, 5997, 3407, 5566, 2967, 1917, 3004, 3, 1795, 1372, 3055, 3023, 3, 539, 2169, 3219, 3283, 3, 5]","[2, 7605, 6073, 3017, 3005, 3271, 3131, 3179, 3, 5577, 2071, 5583, 3, 5]",GSM 자기주도학습실 [SEP] 너도 있더라 [SEP] 
"[2, 6765, 7689, 3, 5]","[2, 5478, 5495, 6135, 6015, 3, 5]","[2, 5997, 3407, 5566, 2967, 1917, 3004, 3, 1795, 1372, 3055, 3023, 3, 539, 2169, 3219, 3283, 3, 5]","[2, 7605, 6073, 3017, 3005, 3271, 3131, 3179, 3, 5577, 2071, 5583, 3, 5]","[2, 6108, 5577, 2071, 3623, 3, 5]",ㅇㅎ 너도 있꾼 [SEP] 
"[2, 5478, 5495, 6135, 6015, 3, 5]","[2, 5997, 3407, 5566, 2967, 1917, 3004, 3, 1795, 1372, 3055, 3023, 3, 539, 2169, 3219, 3283, 3, 5]","[2, 7605, 6073, 3017, 3005, 3271, 3131, 3179, 3, 5577, 2071, 5583, 3, 5]","[2, 6108, 5577, 2071, 3623, 3, 5]","[2, 5577, 5571, 6216, 6141, 3, 5]",너도 한번 확인해봐 [SEP] 
"[2, 5997, 3407, 5566, 2967, 1917, 3004, 3, 1795, 1372, 3055, 3023, 3, 539, 2169, 3219, 3283, 3, 5]","[2, 7605, 6073, 3017, 3005, 3271, 3131, 3179, 3, 5577, 2071, 5583, 3, 5]","[2, 6108, 5577, 2071, 3623, 3, 5]","[2, 5577, 5571, 6216, 6141, 3, 5]","[2, 5834, 1372, 3088, 3022, 3, 1792, 5668, 6359, 2947, 5925, 2921, 5753, 3, 5]",ㅇㅇ 보구옴 [SEP] 아 보고온다는 소리가 아니라 [SEP] 
"[2, 7605, 6073, 3017, 3005, 3271, 3131, 3179, 3, 5577, 2071, 5583, 3, 5]","[2, 6108, 5577, 2071, 3623, 3, 5]","[2, 5577, 5571, 6216, 6141, 3, 5]","[2, 5834, 1372, 3088, 3022, 3, 1792, 5668, 6359, 2947, 5925, 2921, 5753, 3, 5]","[2, 6054, 6598, 134, 3, 6303, 4217, 2999, 130, 5757, 6070, 2162, 5623, 5498, 3232, 5952, 3, 2781, 3308, 7914, 221, 7912, 7954, 1378, 3, 5462, 581, 5657, 3005, 884, 2994, 3714, 2764, 3003, 3, 5]",어떤거같음? [SEP] 학습셋만 6기가라서 좀 힘들거같긴 한데 [SEP] 해볼만한 가치는 있다고 봄 [SEP] 근데 너 요즘도 딥러닝 하냐 [SEP] 
"[2, 6108, 5577, 2071, 3623, 3, 5]","[2, 5577, 5571, 6216, 6141, 3, 5]","[2, 5834, 1372, 3088, 3022, 3, 1792, 5668, 6359, 2947, 5925, 2921, 5753, 3, 5]","[2, 6054, 6598, 134, 3, 6303, 4217, 2999, 130, 5757, 6070, 2162, 5623, 5498, 3232, 5952, 3, 2781, 3308, 7914, 221, 7912, 7954, 1378, 3, 5462, 581, 5657, 3005, 884, 2994, 3714, 2764, 3003, 3, 5]","[2, 5834, 5640, 5500, 2070, 4348, 3, 884, 2994, 3714, 3080, 884, 2994, 3714, 7985, 3, 884, 5511, 1797, 3160, 141, 141, 3, 5]",ㅇㅇ 계속 하고 잇숴 [SEP] 딥러닝은 딥러닝이지만 [SEP] 딥하지 않네^^ [SEP] 
"[2, 5577, 5571, 6216, 6141, 3, 5]","[2, 5834, 1372, 3088, 3022, 3, 1792, 5668, 6359, 2947, 5925, 2921, 5753, 3, 5]","[2, 6054, 6598, 134, 3, 6303, 4217, 2999, 130, 5757, 6070, 2162, 5623, 5498, 3232, 5952, 3, 2781, 3308, 7914, 221, 7912, 7954, 1378, 3, 5462, 581, 5657, 3005, 884, 2994, 3714, 2764, 3003, 3, 5]","[2, 5834, 5640, 5500, 2070, 4348, 3, 884, 2994, 3714, 3080, 884, 2994, 3714, 7985, 3, 884, 5511, 1797, 3160, 141, 141, 3, 5]","[2, 5460, 5588, 2999, 5938, 6143, 3, 5]",그냥 공부만 한다는건가 [SEP] 
"[2, 5834, 1372, 3088, 3022, 3, 1792, 5668, 6359, 2947, 5925, 2921, 5753, 3, 5]","[2, 6054, 6598, 134, 3, 6303, 4217, 2999, 130, 5757, 6070, 2162, 5623, 5498, 3232, 5952, 3, 2781, 3308, 7914, 221, 7912, 7954, 1378, 3, 5462, 581, 5657, 3005, 884, 2994, 3714, 2764, 3003, 3, 5]","[2, 5834, 5640, 5500, 2070, 4348, 3, 884, 2994, 3714, 3080, 884, 2994, 3714, 7985, 3, 884, 5511, 1797, 3160, 141, 141, 3, 5]","[2, 5460, 5588, 2999, 5938, 6143, 3, 5]","[2, 5546, 3, 5]",ㅌㄱㅋㄱㅋㅅㅋㄱㅅㅋㅅㅋㅅㄹㅅㅋㄹㄹㅋㅅㅋㅅㄱㅅㅋㅋㅋㅌㅌㅋ [SEP] 
"[2, 6054, 6598, 134, 3, 6303, 4217, 2999, 130, 5757, 6070, 2162, 5623, 5498, 3232, 5952, 3, 2781, 3308, 7914, 221, 7912, 7954, 1378, 3, 5462, 581, 5657, 3005, 884, 2994, 3714, 2764, 3003, 3, 5]","[2, 5834, 5640, 5500, 2070, 4348, 3, 884, 2994, 3714, 3080, 884, 2994, 3714, 7985, 3, 884, 5511, 1797, 3160, 141, 141, 3, 5]","[2, 5460, 5588, 2999, 5938, 6143, 3, 5]","[2, 5546, 3, 5]","[2, 5460, 884, 3080, 6039, 3, 5]",그냥 딥은 아니고 [SEP] 
"[2, 5834, 5640, 5500, 2070, 4348, 3, 884, 2994, 3714, 3080, 884, 2994, 3714, 7985, 3, 884, 5511, 1797, 3160, 141, 141, 3, 5]","[2, 5460, 5588, 2999, 5938, 6143, 3, 5]","[2, 5546, 3, 5]","[2, 5460, 884, 3080, 6039, 3, 5]","[2, 6001, 6159, 3757, 1782, 2934, 3144, 217, 3, 5]",ㅈㄴ 어려움 씨아발 ㅠ [SEP] 
"[2, 5460, 5588, 2999, 5938, 6143, 3, 5]","[2, 5546, 3, 5]","[2, 5460, 884, 3080, 6039, 3, 5]","[2, 6001, 6159, 3757, 1782, 2934, 3144, 217, 3, 5]","[2, 677, 3061, 600, 2991, 3001, 2978, 2999, 5652, 5714, 141, 141, 3, 5]",뉴럴 네트워크만 하는걸로^^ [SEP] 
"[2, 5546, 3, 5]","[2, 5460, 884, 3080, 6039, 3, 5]","[2, 6001, 6159, 3757, 1782, 2934, 3144, 217, 3, 5]","[2, 677, 3061, 600, 2991, 3001, 2978, 2999, 5652, 5714, 141, 141, 3, 5]","[2, 7074, 196, 196, 3, 5834, 539, 2169, 3219, 3, 5]",ㅋㅅㅋㅅㅋㅋㅅㅋㅅㅋㅅㅋㅅㅋ̆̈ ㅋ̆̈ ㅋ̆̈ [SEP] ㅇㅇ 난 좋소 [SEP] 
"[2, 5460, 884, 3080, 6039, 3, 5]","[2, 6001, 6159, 3757, 1782, 2934, 3144, 217, 3, 5]","[2, 677, 3061, 600, 2991, 3001, 2978, 2999, 5652, 5714, 141, 141, 3, 5]","[2, 7074, 196, 196, 3, 5834, 539, 2169, 3219, 3, 5]","[2, 5788, 6114, 2648, 2965, 6390, 6132, 536, 5580, 5761, 3, 5478, 6132, 536, 5580, 3, 5]",그러면 여기서 팀을 추가하는게 나을까 아니면 [SEP] 어떡하는게 나을까 [SEP] 
"[2, 6001, 6159, 3757, 1782, 2934, 3144, 217, 3, 5]","[2, 677, 3061, 600, 2991, 3001, 2978, 2999, 5652, 5714, 141, 141, 3, 5]","[2, 7074, 196, 196, 3, 5834, 539, 2169, 3219, 3, 5]","[2, 5788, 6114, 2648, 2965, 6390, 6132, 536, 5580, 5761, 3, 5478, 6132, 536, 5580, 3, 5]","[2, 127, 2976, 6513, 1883, 3140, 5585, 6037, 134, 134, 134, 3, 5]",3면까진 엥간 괜찮을듯??? [SEP] 
